seed,date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover,trading_cost_paid,cost_coeff
8,2020-03-23,simple,1.032484683370924,1.032484683370924,0.03248468337092405,0.03248468337092405,0.39999624745144013,0.0,0.007202468826578348
8,2020-03-24,simple,1.1343219790912862,1.1313474314985241,0.09863322658489909,0.09575226608188178,1.0484556520694982e-05,0.0028809605030173167,0.010608770680582994
8,2020-03-25,simple,1.1606366168776538,1.1575929382228907,0.023198561141739186,0.023198449913483372,0.454208862640563,1.1122825581566417e-07,0.009968869840661464
8,2020-03-26,simple,1.1928695136082657,1.1844997848812906,0.02777173859749891,0.023243789565360256,0.5855664999172939,0.004527949032138654,0.010446328606698795
8,2020-03-27,simple,1.1255344465057193,1.1103915630390602,-0.056447973843230366,-0.06256499392244089,0.8045908807916436,0.006117020079210515,0.00977045255742443
8,2020-03-30,simple,1.1463790327103793,1.1222266781719925,0.018519723025246616,0.010658505996335527,0.20004591487305817,0.007861217028911089,0.009097062831542423
8,2020-03-31,simple,1.1523102170266406,1.1259906399510964,0.0051738422869076345,0.003354012030114037,0.23080524641709582,0.0018198302567935972,0.008548771344435553
8,2020-04-01,simple,1.0751192933490326,1.048341117776413,-0.06698797123988666,-0.06896107251660251,0.40218025271590285,0.001973101276715855,0.008638622666325037
8,2020-04-02,simple,1.1035758529973043,1.0724466709545215,0.026468281077561846,0.022993997630501917,0.35633118395501917,0.0034742834470599298,0.008199175423870515
8,2020-04-03,simple,1.0668456354960676,1.033619239600071,-0.03328291154747344,-0.036204533433716116,0.46306350194582596,0.0029216218862426766,0.007928967874893831
8,2020-04-06,simple,1.108337336102012,1.0700236485242396,0.03889194390025447,0.03522032826929018,0.39007486625047244,0.0036716156309642913,0.008450281427239826
8,2020-04-07,simple,1.0982985089296513,1.0568047923951447,-0.009057555714640834,-0.01235379811215026,0.5590029220615,0.0032962423975094264,0.008065496044492883
8,2020-04-08,simple,1.1701385175481718,1.1211659375815832,0.06541027601733916,0.06090164016059217,0.12555860255420204,0.004508635856746992,0.008092305617382377
8,2020-04-09,simple,1.1956308826087363,1.1444522271514799,0.02178576696541822,0.02076970838065817,0.377783639404793,0.0010160585847600505,0.008027847581151359
8,2020-04-13,simple,1.164017276592003,1.110720950290872,-0.026440941327774834,-0.02947373080356916,0.46008817313817374,0.0030327894757943247,0.007845403269558258
8,2020-04-14,simple,1.191478532607615,1.1329156172636834,0.023591794183684962,0.01998221692586165,0.3119777516529778,0.0036095772578233144,0.007631740350062
8,2020-04-15,simple,1.1859464252997944,1.1249580247333784,-0.004643060832756411,-0.0070239940283680635,0.12944342986150117,0.0023809331956116523,0.007551292906686109
8,2020-04-16,simple,1.2089180723254966,1.1456487260134771,0.019369885970941084,0.01839242071721081,0.19703655679757365,0.0009774652537302747,0.007384071865416935
8,2020-04-17,simple,1.2475940876642624,1.1806337711847286,0.03199225507843384,0.03053732298292625,0.18317502236677435,0.0014549320955075896,0.00741186663074884
8,2020-04-20,simple,1.2266464135049095,1.159207481623416,-0.01679045642046211,-0.018148125256329077,0.11092900172178348,0.0013576688358669672,0.007237568633980372
8,2020-04-21,simple,1.2698927680688064,1.1991455482377884,0.0352557624493667,0.034452906185906365,0.14809630705699395,0.0008028562634603348,0.007278867670183818
8,2020-04-22,simple,1.3140455029328297,1.2395458352779931,0.03476886865901973,0.03369089523750896,0.08737114851237474,0.0010779734215107689,0.007270526207498385
8,2020-04-23,simple,1.3064471337272257,1.2315908528545496,-0.0057824247247489444,-0.006417658949787399,0.20550318288500913,0.0006352342250384541,0.0066124563977388254
8,2020-04-24,simple,1.3133996931869858,1.2364714621586543,0.0053217304246554725,0.003962849588231802,0.10275254078230578,0.0013588808364236706,0.006346460007308862
8,2020-04-27,simple,1.3959300233206997,1.313361517903674,0.06283717786887305,0.06218506297814878,0.12056885055209442,0.0006521148907242764,0.006067552867446114
8,2020-04-28,simple,1.3899823116881218,1.3068048102343224,-0.004260751995597435,-0.004992309870489478,0.05387808669849731,0.0007315578748920425,0.0059545907986382285
8,2020-04-29,simple,1.4615314230686571,1.3736531216983532,0.05147483588740012,0.051154013928097014,0.09791760462279224,0.0003208219593031048,0.0061429188820637075
8,2020-04-30,simple,1.4022664583181548,1.3171253617654428,-0.04054990800407741,-0.041151407906401205,0.25276065119769886,0.000601499902323799,0.006138076391202713
8,2020-05-01,simple,1.3691995056220656,1.2840226549577416,-0.023581076549280804,-0.025132540735022423,0.08197158911898193,0.0015514641857416191,0.006025380832389109
8,2020-05-04,simple,1.391223252469108,1.3040421297288656,0.01608512620447981,0.01559121616260182,0.17553793943357515,0.0004939100418779894,0.005948754889614456
8,2020-05-05,simple,1.3817734609795769,1.2938227874718866,-0.006792433545629647,-0.007836665721147974,0.13701173220325844,0.0010442321755183264,0.00584395474858731
8,2020-05-06,simple,1.3493035168518777,1.2623836224783695,-0.023498746389788303,-0.024299436752809708,0.06024416783304788,0.000800690363021405,0.005346296971633787
8,2020-05-07,simple,1.3694125691618273,1.2807906904228137,0.014903283107767427,0.014581199895723006,0.06338160048949332,0.0003220832120444215,0.005291941591208163
8,2020-05-08,simple,1.4056383513559283,1.3142425197952388,0.02645351956735247,0.02611810783960478,0.024493612688895206,0.00033541172774768935,0.005205746014134845
8,2020-05-11,simple,1.3964092340579566,1.3054459119402528,-0.006565783644896193,-0.006693291171523172,0.10899495468570009,0.00012750752662697888,0.004993889924852533
8,2020-05-12,simple,1.3628455280990825,1.273358009516245,-0.024035723296771727,-0.024580032102836404,0.04987490869501961,0.000544308806064676,0.004981560015037113
8,2020-05-13,simple,1.2990810763627925,1.21346410386928,-0.046787732300981856,-0.04703618715189059,0.16554116881010816,0.00024845485090873654,0.005080933240536133
8,2020-05-14,simple,1.3065271337383177,1.219398773846565,0.005731788039259917,0.004890684411975436,0.04520768116793006,0.0008411036272844819,0.00491648466131902
8,2020-05-15,simple,1.3135331701786768,1.2256665717432547,0.005362335201040157,0.005140072330004228,0.01894373003193374,0.00022226287103592886,0.004797658990832291
8,2020-05-18,simple,1.4012743412112403,1.3074270489054227,0.06679783428737333,0.06670694873066572,0.02637579075394668,9.088555670760659e-05,0.0049560704265004295
8,2020-05-19,simple,1.3650081212592644,1.2734187726993347,-0.0258808849098229,-0.0260116051863541,0.11076747931789994,0.0001307202765311986,0.004920320449332304
8,2020-05-20,simple,1.4013400850107427,1.306618905584342,0.026616664901569123,0.026071653407960266,0.0323866458941095,0.0005450114936088561,0.004659124846464244
8,2020-05-21,simple,1.4049483872512003,1.3097861506200263,0.002574894045388075,0.0024240006188091905,0.08296953711174489,0.00015089342657888477,0.004441283992681208
8,2020-05-22,simple,1.396464557211924,1.3013943163080248,-0.006038535021115563,-0.006407026298170125,0.027298669670746123,0.000368491277054562,0.004325775311261558
8,2020-05-26,simple,1.4530680208543076,1.353990580423789,0.04053340512658185,0.040415317215289855,0.0400980043173589,0.00011808791129199825,0.004445871545907116
8,2020-05-27,simple,1.4886185993311505,1.3868757660888313,0.02446587356312587,0.024287602986683664,0.009037113971848367,0.00017827057644220664,0.004330776104728956
8,2020-05-28,simple,1.4767557013817352,1.3757693842099095,-0.007969064711904974,-0.008008202429149966,0.06014081815495345,3.9137717244993095e-05,0.004256661054030557
8,2020-05-29,simple,1.5075839916205847,1.404137319975571,0.020875687298857047,0.02061968822045932,0.08265199886767313,0.0002559990783977242,0.004012806768104552
8,2020-06-01,simple,1.531249230811322,1.4257130038796642,0.015697459857807395,0.015365793357353826,0.07793580274942466,0.0003316665004535685,0.003928511940238821
8,2020-06-02,simple,1.5474674247942646,1.4403769001181854,0.010591478941902509,0.010285307210229296,0.01446133119051846,0.0003061717316732123,0.0037105033058382926
