seed,date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover,trading_cost_paid,cost_coeff
18,2020-03-23,simple,1.025622590509346,1.025622590509346,0.02562259050934594,0.02562259050934594,0.6000006358714614,0.0,0.008493084252446943
18,2020-03-24,simple,1.1567210668706658,1.1514946418883356,0.1278233119808853,0.12272745602890725,0.20000216623105319,0.005095855951978061,0.011624282551435525
18,2020-03-25,simple,1.1784388798543457,1.170437238238412,0.018775324151771678,0.01645044246060274,0.5013186812590896,0.002324881691168939,0.01050414237252717
18,2020-03-26,simple,1.261178170537677,1.246451294074609,0.07021093083211737,0.06494500803016431,0.307497496988467,0.005265922801953046,0.01084130811391672
18,2020-03-27,simple,1.1722778898567061,1.1544338452934542,-0.07048986634701272,-0.07382354145612287,0.841397066020085,0.0033336751091101497,0.010206544051854874
18,2020-03-30,simple,1.1718895399332194,1.144137410275258,-0.0003312780415350568,-0.0089190342609705,0.40991883403962526,0.008587756219435442,0.009656968148767334
18,2020-03-31,simple,1.1679332684947061,1.135745677769351,-0.0033759764070757014,-0.007334549530976205,0.40991324959091596,0.0039585731239005035,0.009031451366691312
18,2020-04-01,simple,1.0928070647963055,1.0584852532007045,-0.06432405491387985,-0.0680261664921226,0.600033897286244,0.003702111578242755,0.009183827584360964
18,2020-04-02,simple,1.1023344559274812,1.061880520230004,0.008718273735676853,0.0032076658782278318,0.5065089814845685,0.005510607857449021,0.008723920847587616
18,2020-04-03,simple,1.0618511480749535,1.0181907074600027,-0.03672506799986217,-0.041143812262925766,0.5881533644719614,0.004418744263063597,0.00849957922066066
18,2020-04-06,simple,1.1336317267514486,1.0819298708501563,0.06759947362361217,0.06260041750838463,0.03546898998598771,0.004999056115227539,0.008965464404235296
18,2020-04-07,simple,1.12907044555813,1.0772325679348882,-0.004023600509478913,-0.004341596476652464,0.19059995868551372,0.00031799596717355094,0.008602451422459526
18,2020-04-08,simple,1.188169687155262,1.1318521859158708,0.052343272140045846,0.05070364525433092,0.2302352120270938,0.0016396268857149243,0.00868592956802392
18,2020-04-09,simple,1.2254898750803185,1.165139965908582,0.031409813201352624,0.029410006365606235,0.3234490396201269,0.0019998068357463903,0.008591390380546963
18,2020-04-13,simple,1.2178003089475784,1.1545912959877767,-0.00627468760787281,-0.009053564575462322,0.2715445826031953,0.0027788769675895116,0.008354990057999627
18,2020-04-14,simple,1.2255976265408728,1.1593644180067981,0.0064027883192382465,0.004134036031284891,0.21508641571945097,0.0022687522879533554,0.008060218239654023
18,2020-04-15,simple,1.2028360959930142,1.1358230315630733,-0.018571780864247312,-0.020305424315331038,0.2817491296204176,0.0017336434510837266,0.007981117175597333
18,2020-04-16,simple,1.2092281053118852,1.1393048313755465,0.005314114982219487,0.0030654421645963732,0.08049083370059663,0.002248672817623114,0.00774002839294892
18,2020-04-17,simple,1.2667437408357465,1.1927848530720067,0.04756392550851834,0.04694092417030359,0.0520398958791813,0.0006230013382147477,0.007750717178624043
18,2020-04-20,simple,1.2893229164111457,1.2135646368972086,0.017824580337379308,0.01742123382241473,0.1845332528589727,0.00040334651496457707,0.007610759411246619
18,2020-04-21,simple,1.2784063970563355,1.2015851759259384,-0.008466862114881585,-0.009871300305765964,0.055732805187882414,0.0014044381908843787,0.007375808976839318
18,2020-04-22,simple,1.3121521467906014,1.232809155497976,0.02639673097065925,0.02598565644585003,0.16983407691636482,0.00041107452480922,0.007150910668143173
18,2020-04-23,simple,1.334497052895324,1.2523057059925198,0.017029203632654942,0.015814735320219462,0.1251954097426937,0.0012144683124354814,0.006453911665368775
18,2020-04-24,simple,1.3480241586474355,1.263987817456838,0.010136482297029632,0.009328482181640637,0.12520264298831266,0.0008080001153889945,0.0062188777917545545
18,2020-04-27,simple,1.3711521130777202,1.2846898002562412,0.017156928740424442,0.01637830880447545,0.149084071969349,0.0007786199359489916,0.00588058409705835
18,2020-04-28,simple,1.3839811072748673,1.2955835324634588,0.009356361030105578,0.008479659607357921,0.08334141325824748,0.0008767014227476563,0.005805657274297382
18,2020-04-29,simple,1.495548426356793,1.3993979588280228,0.0806133252076017,0.08012947352546873,0.08260735402025074,0.0004838516821329688,0.005960859433041276
18,2020-04-30,simple,1.430382074553933,1.337732145375686,-0.04357354844176286,-0.04406595926721305,0.33691666356965855,0.0004924108254501918,0.006051486370211089
18,2020-05-01,simple,1.4142246042046078,1.3198938098602149,-0.01129591221587703,-0.013334758813365814,0.13009190027369194,0.0020388465974887837,0.005826633505076675
18,2020-05-04,simple,1.461451210964181,1.3629698580817318,0.033393993160043094,0.03263599533516931,0.0001559817178425271,0.000757997824873787,0.00573313864681818
18,2020-05-05,simple,1.4441341438795385,1.346818500042394,-0.011849226956552068,-0.011850121221366828,0.07530184513726611,8.94264814760081e-07,0.005584746596303673
18,2020-05-06,simple,1.4494624984912694,1.3512214002743257,0.0036896535092070886,0.0032691117858813555,0.19463946311455416,0.00042054172332573316,0.005087648986510065
18,2020-05-07,simple,1.4806632329168383,1.3789693668020289,0.021525727266518115,0.02053546999926849,0.21314319579583732,0.0009902572672496246,0.005032692217111373
18,2020-05-08,simple,1.5567314381174513,1.4483339107554183,0.051374413512492084,0.050301729409880126,0.09091520992414687,0.001072684102611956,0.004953232447105607
18,2020-05-11,simple,1.5882746301873352,1.4770284836438186,0.020262449448588873,0.01981212528085717,0.19018250082516347,0.00045032416773170195,0.004785512168581304
18,2020-05-12,simple,1.5702549564733557,1.458926672198179,-0.011345439492321372,-0.012255560164271415,0.19657662911177914,0.0009101206719500436,0.004773034343579646
18,2020-05-13,simple,1.4918600688307309,1.3847209799373406,-0.04992494200985826,-0.0508632090117539,0.34252378377957166,0.0009382670018956403,0.00489894795153564
18,2020-05-14,simple,1.4263102948619815,1.3215551434946688,-0.04393828572684115,-0.04561629191574032,0.31683348720231713,0.001678006188899169,0.004769906504981111
18,2020-05-15,simple,1.4538029048976695,1.3450313412971822,0.019275335903221856,0.017764069791619673,0.07858688829066529,0.001511266111602182,0.00471178976519146
18,2020-05-18,simple,1.5165966401785826,1.4026288895927923,0.043192743025460716,0.042822458129534516,0.17065343836208374,0.0003702848959262013,0.004875187504016634
18,2020-05-19,simple,1.528081610627927,1.4120838568266645,0.0075728576373423374,0.006740890127122034,0.1004768384185595,0.0008319675102203036,0.004774009725881192
18,2020-05-20,simple,1.5474548062667406,1.429309074789723,0.012678115817945557,0.012198438414109562,0.1620293946605013,0.0004796774038359961,0.004716044646235297
18,2020-05-21,simple,1.524285828361569,1.4068168225939524,-0.014972313124327818,-0.01573645098354922,0.17347736523315188,0.0007641378592214032,0.004647815092598974
18,2020-05-22,simple,1.538736281088068,1.4190193486109475,0.009480146346326426,0.008673855629971479,0.12755630125308862,0.0008062907163549479,0.004531509217169199
18,2020-05-26,simple,1.5479915947428022,1.42673435412689,0.006014879722072773,0.005436857167236391,0.11554157250864222,0.0005780225548363821,0.0047662733156035334
18,2020-05-27,simple,1.5369487939505848,1.4157708512616831,-0.007133630976886708,-0.00768433369077752,0.11941531122294888,0.0005507027138908123,0.004766795605535959
18,2020-05-28,simple,1.501528872836395,1.3823376526972015,-0.02304560910135877,-0.023614837482130033,0.12451914445553072,0.0005692283807712616,0.004689040387887528
18,2020-05-29,simple,1.5167616079859054,1.3955541019608428,0.010144816676575697,0.009560941379158512,0.15512760225381167,0.0005838752974171849,0.004354167874465415
18,2020-06-01,simple,1.5395683086801968,1.415595643519222,0.015036443811744436,0.01436099218956804,0.19924684546931773,0.0006754516221763955,0.004157318444379277
18,2020-06-02,simple,1.5455425639318068,1.4199162420304028,0.003880474297844993,0.003052141712191011,0.22000575852315857,0.0008283325856539822,0.003950924980972251
18,2020-06-03,simple,1.5215326663887039,1.3966237123002443,-0.015534931294303852,-0.01640415754161075,0.17795909442154895,0.000869226247306896,0.004067412923887611
18,2020-06-04,simple,1.5174776612348437,1.3918906769094752,-0.002665079260824899,-0.0033889123813984428,0.10745402917137988,0.0007238331205735438,0.004065401736674401
18,2020-06-05,simple,1.5742536689536697,1.4433598434763513,0.037414723899543034,0.036977880102737046,0.046609025778258394,0.0004368437968059895,0.0042767241222629315
18,2020-06-08,simple,1.6365704502897163,1.5002074862891825,0.03958496814396217,0.03938563419910111,0.123450372062501,0.0001993339448610525,0.004419914924370877
18,2020-06-09,simple,1.596669637155821,1.462812730908168,-0.024380748856140978,-0.024926388998039162,0.1019017784389817,0.0005456401418981857,0.0042013999388057595
18,2020-06-10,simple,1.538325038069121,1.4087331810053971,-0.0365414345766796,-0.03696956470237733,0.2099024365807772,0.0004281301256977358,0.004292223071201746
18,2020-06-11,simple,1.440138637775164,1.317549021809822,-0.06382682324224453,-0.06472777132323801,0.29276205253940235,0.0009009480809934733,0.004659498094637744
18,2020-06-12,simple,1.4793512546834442,1.351626423673841,0.027228362519916057,0.025864238293926478,0.1415829213646076,0.0013641242259895803,0.004507696973007179
18,2020-06-15,simple,1.5318187077820626,1.3987012950146394,0.03546652827211448,0.034828315366049724,0.05609289965439079,0.000638212906064755,0.004420797379001666
18,2020-06-16,simple,1.5572675679441064,1.4215917664689794,0.01661349351118144,0.016365518167408707,0.0557510663008743,0.00024797534377273423,0.004425197211619287
18,2020-06-17,simple,1.5309103668643829,1.3971801971751512,-0.01692528735734222,-0.01717199682048165,0.10109399738106957,0.00024670946313943095,0.004031466109786043
18,2020-06-18,simple,1.5543200505642307,1.4179755356628343,0.01529134834183373,0.014883791317489148,0.045772166228066444,0.000407557024344581,0.0039405780055917035
18,2020-06-19,simple,1.5582304782433618,1.4212871831990042,0.0025158445827881126,0.0023354757912815065,0.1366461967014932,0.000180368791506606,0.003915723892033263
18,2020-06-22,simple,1.597251838763131,1.456118709893138,0.025042098113598102,0.024507029336418587,0.0279858791674292,0.0005350687771795138,0.0039010240810216797
18,2020-06-23,simple,1.5953289708176803,1.454206776801926,-0.0012038602171462083,-0.0013130338057069126,0.06389851613831916,0.00010917358856070426,0.003920151076974704
18,2020-06-24,simple,1.5383718861424087,1.4019238272481604,-0.03570240728849711,-0.03595289912535382,0.0359711903636736,0.00025049183685671737,0.0038287763941428532
18,2020-06-25,simple,1.5701010081278828,1.4306456092543138,0.02062513119960698,0.020487405555073328,0.030863288798623656,0.00013772564453365236,0.0036468568361317315
18,2020-06-26,simple,1.534226702872059,1.3977966126875805,-0.02284840597522996,-0.02296095997097073,0.060634999887643086,0.00011255399574076857,0.003664963641612998
18,2020-06-29,simple,1.560275957479014,1.4212188291861185,0.016978751939456322,0.0167565268694589,0.05224927919484154,0.00022222506999742013,0.003761772779024527
