date,seed,strategy,asset,target_weight
2020-03-25,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,4.1592347530578785e-08
2020-03-26,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,6.444447924501588e-07
2020-03-27,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-03-30,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-03-31,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,1.5310913953849675e-07
2020-04-01,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,6.173559923903711e-08
2020-04-02,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-04-03,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-04-06,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-04-07,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,6.429575934403851e-08
2020-04-08,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,1.1475502674843686e-07
2020-04-09,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,4.986314202675325e-08
2020-04-13,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-04-14,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-04-15,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-04-16,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-04-17,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,5.5187092903042226e-08
2020-04-20,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-04-21,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,2.522164480829995e-07
2020-04-22,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,6.934192882414534e-11
2020-04-23,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-04-24,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-04-27,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-04-28,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,2.4325569967908553e-08
2020-04-29,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,4.862008270069607e-07
2020-04-30,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-01,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-04,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,1.3595258925805575e-07
2020-05-05,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-06,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-07,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-08,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-11,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-12,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-13,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-14,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-15,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-18,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-19,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-20,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-21,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-22,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-26,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-27,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-28,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-05-29,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
2020-06-01,23,Simple alpha + Enhanced + Two-Step,NASDAQ:DGII,0.0
