seed,strategy,has_nan_weights,avg_max_weight,avg_turnover,max_turnover
24,Simple alpha + SampleCov + Basic + One-Step,False,0.0999977899117559,0.20553503397751854,0.7999991265721464
24,Simple alpha + SampleCov + Basic + Two-Step,False,0.09997312983869329,0.20937694253271397,0.7940616502979582
24,Simple alpha + SampleCov + Enhanced + One-Step,False,0.09982185197138838,0.04989197751233592,0.05021827109787441
24,Simple alpha + SampleCov + Enhanced + Two-Step,False,0.07346821017179692,0.05003820439451187,0.05046148997548628
24,Simple alpha + EWMA + Basic + One-Step,False,0.09999788852927116,0.21338714753198967,0.8090226448416421
24,Simple alpha + EWMA + Basic + Two-Step,False,0.09997574641641398,0.2172282179192725,0.8086055086838917
24,Simple alpha + EWMA + Enhanced + One-Step,False,0.09972511790158027,0.04981938585618134,0.05028705033688226
24,Simple alpha + EWMA + Enhanced + Two-Step,False,0.06788134700879492,0.05003890820575752,0.05050727440028241
24,AR1 alpha + SampleCov + Basic + One-Step,False,0.0998413690526055,0.22807758924290453,1.5410749696281265
24,AR1 alpha + SampleCov + Basic + Two-Step,False,0.09981253602465963,0.23396643152178617,1.5581727742095597
24,AR1 alpha + SampleCov + Enhanced + One-Step,False,0.09945020104858929,0.04962010024950871,0.05024018872555882
24,AR1 alpha + SampleCov + Enhanced + Two-Step,False,0.08062187208583062,0.04999888787761051,0.050898816061871965
24,AR1 alpha + EWMA + Basic + One-Step,False,0.09999774542735851,0.2550186745268056,1.5873873218392396
24,AR1 alpha + EWMA + Basic + Two-Step,False,0.09996887400881085,0.26142974217112414,1.5574234787188035
24,AR1 alpha + EWMA + Enhanced + One-Step,False,0.09963491835974662,0.04988886949561678,0.050330604918734784
24,AR1 alpha + EWMA + Enhanced + Two-Step,False,0.06700698519386068,0.05003308445523716,0.05045561815689135
