seed,strategy,final_equity_gross,final_equity_net,cum_return_gross,cum_return_net,sharpe_gross,sharpe_net,max_drawdown_gross,max_drawdown_net,avg_turnover,max_turnover,avg_max_weight,avg_cost_coeff,avg_realised_tc,has_nan_weights
7,Simple alpha + SampleCov + Basic + One-Step,1.8070378935066136,1.1778074859934737,0.8070378935066136,0.17780748599347374,0.666883595931696,0.2828924896126027,-0.4403240542037379,-0.5533584251920588,0.19847755235274808,0.9999990015494864,0.09999768128374964,0.0019999999999999996,0.0004187641256199535,False
7,Simple alpha + SampleCov + Basic + Two-Step,1.805937476170374,1.1685158499658632,0.8059374761703739,0.16851584996586322,0.6663068640909724,0.27575145267115164,-0.44088339080192007,-0.5556661074577303,0.20189028512488028,0.9936990754091456,0.09997207627769904,0.0019999999999999996,0.00042588530587470787,False
7,Simple alpha + SampleCov + Enhanced + One-Step,1.9342774303916233,1.7472587758268183,0.9342774303916233,0.7472587758268183,0.7265911103672728,0.6357729237606196,-0.45665101301045985,-0.48496817822934146,0.04978839032594803,0.05021958065025645,0.09985657839924446,0.0019999999999999996,9.939404545323672e-05,False
7,Simple alpha + SampleCov + Enhanced + Two-Step,2.1911787633219926,1.9787574511100718,1.1911787633219926,0.9787574511100718,0.8789623527467485,0.7815719364380592,-0.35606358416820993,-0.3897356953026323,0.05003869501187634,0.05058806193044564,0.07579757316148325,0.0019999999999999996,9.968425724168176e-05,False
7,Simple alpha + EWMA + Basic + One-Step,2.2981389789285815,1.4925246071300815,1.2981389789285815,0.4925246071300815,0.8505553041795318,0.48424130610725413,-0.4683659311854559,-0.5758611757522173,0.20383881748594948,0.9976504704895091,0.09999805686173391,0.0019999999999999996,0.00042219746646119765,False
7,Simple alpha + EWMA + Basic + Two-Step,2.296640435374082,1.4813138178128906,1.2966404353740821,0.4813138178128906,0.8501266475067542,0.47787011682881575,-0.4695564128684542,-0.5786339520205523,0.207209317635869,0.9928380445559034,0.09997349640445848,0.0019999999999999996,0.0004289430614398633,False
7,Simple alpha + EWMA + Enhanced + One-Step,2.284707851159866,2.0638227072897957,1.2847078511598662,1.0638227072897957,0.8434569896586022,0.7575820847035718,-0.49950952580849195,-0.5246336364759718,0.04982333712464954,0.050368250030916994,0.09985149519316483,0.0019999999999999996,9.940564814717974e-05,False
7,Simple alpha + EWMA + Enhanced + Two-Step,2.6248127632701843,2.3705890643717114,1.6248127632701843,1.3705890643717114,1.0450953259489135,0.9487336244484843,-0.3384264206616677,-0.37173290899821876,0.04998984335883995,0.050510810816763466,0.06921847832349064,0.0019999999999999996,9.959801295681538e-05,False
7,AR1 alpha + SampleCov + Basic + One-Step,1.7595586352273518,0.9956928952043695,0.7595586352273518,-0.0043071047956304565,0.6840214759832791,0.11942261924759055,-0.3386126841317061,-0.47225065124378085,0.24479401500288647,1.5599999999999998,0.09984145190767818,0.0019999999999999996,0.0005553398198653844,False
7,AR1 alpha + SampleCov + Basic + Two-Step,1.7634438864082167,0.985508342136504,0.7634438864082167,-0.014491657863496044,0.6863671613518807,0.10914849113960556,-0.33757625572115335,-0.4756311914823136,0.25118576907339957,1.562912580656159,0.09981059143444711,0.0019999999999999996,0.000567573974161587,False
7,AR1 alpha + SampleCov + Enhanced + One-Step,1.9205576833884466,1.7354551507401574,0.9205576833884466,0.7354551507401574,0.778571369195898,0.6767528551007003,-0.3615104510294549,-0.39091153748280383,0.04981345686654723,0.050419272061463474,0.09970031379442966,0.0019999999999999996,9.903320970024386e-05,False
7,AR1 alpha + SampleCov + Enhanced + Two-Step,2.1208814315040807,1.9160467817882278,1.1208814315040807,0.9160467817882278,0.8925406088737086,0.7882449358674595,-0.29693338562741045,-0.32811369614648644,0.049992217319873224,0.05067971031872355,0.07649685576340706,0.0019999999999999996,9.924434861641884e-05,False
7,AR1 alpha + EWMA + Basic + One-Step,2.545808082702913,1.4745259785462357,1.545808082702913,0.4745259785462357,0.9565457349400085,0.4793198136516101,-0.3088200982106476,-0.4726939654431306,0.2512367637145794,1.3300702822004078,0.0999976466251181,0.0019999999999999996,0.0005338646406327187,False
7,AR1 alpha + EWMA + Basic + Two-Step,2.5427002435813413,1.4570711115309907,1.5427002435813413,0.45707111153099067,0.9556341930061699,0.4688927502414096,-0.3106337793404219,-0.4783710158885016,0.25708581445936246,1.285558046299749,0.09996877788481719,0.0019999999999999996,0.0005442641608930886,False
7,AR1 alpha + EWMA + Enhanced + One-Step,2.6329182850466215,2.379151163366837,1.6329182850466215,1.3791511633668372,1.0249718313254967,0.9320234618229953,-0.31819373067291146,-0.34371874815376247,0.04981261324610472,0.050292736686213216,0.09988033450869652,0.0019999999999999996,9.913504170962416e-05,False
7,AR1 alpha + EWMA + Enhanced + Two-Step,2.472761732542244,2.2333026082315057,1.472761732542244,1.2333026082315057,1.0028056769611948,0.9046186369945279,-0.2756756056480898,-0.2902593969403633,0.04998830219623783,0.050553747850954414,0.06726904083593237,0.0019999999999999996,9.959452533028913e-05,False
