seed,strategy,has_nan_weights,avg_max_weight,avg_turnover,max_turnover
9,Simple alpha + SampleCov + Basic + One-Step,False,0.09999768081067748,0.2029227824821479,0.9999849530892105
9,Simple alpha + SampleCov + Basic + Two-Step,False,0.09997064054476301,0.20654939681912896,0.9927768492514437
9,Simple alpha + SampleCov + Enhanced + One-Step,False,0.09976391578239645,0.04986659157772192,0.050180676545916084
9,Simple alpha + SampleCov + Enhanced + Two-Step,False,0.07324984317121734,0.05003839305228576,0.050566840247796105
9,Simple alpha + EWMA + Basic + One-Step,False,0.09999813281838198,0.21966917648329465,0.8939079013072121
9,Simple alpha + EWMA + Basic + Two-Step,False,0.0999753103618439,0.22331839053181746,0.889976566849297
9,Simple alpha + EWMA + Enhanced + One-Step,False,0.0998084398824641,0.049912682499859695,0.05027714967087816
9,Simple alpha + EWMA + Enhanced + Two-Step,False,0.06596471650410671,0.05003944402400808,0.05064717406690115
9,AR1 alpha + SampleCov + Basic + One-Step,False,0.09984159457411547,0.22872911022744524,1.56
9,AR1 alpha + SampleCov + Basic + Two-Step,False,0.09981246935592164,0.23488968481850214,1.5409900399074525
9,AR1 alpha + SampleCov + Enhanced + One-Step,False,0.09970079248165838,0.0498700875476881,0.05027646627986154
9,AR1 alpha + SampleCov + Enhanced + Two-Step,False,0.07726602154827061,0.04999410726696829,0.050627993176939196
9,AR1 alpha + EWMA + Basic + One-Step,False,0.0999974821686789,0.2543343741334061,1.600003729799559
9,AR1 alpha + EWMA + Basic + Two-Step,False,0.09997191883318116,0.2606158982419939,1.5834082121523432
9,AR1 alpha + EWMA + Enhanced + One-Step,False,0.09979889063707299,0.049916352399229896,0.05041855916409623
9,AR1 alpha + EWMA + Enhanced + Two-Step,False,0.06745533501971411,0.05003731894865413,0.05067417539150634
