seed,strategy,final_equity_gross,final_equity_net,cum_return_gross,cum_return_net,sharpe_gross,sharpe_net,max_drawdown_gross,max_drawdown_net,avg_turnover,max_turnover,avg_max_weight,avg_cost_coeff,avg_realised_tc,has_nan_weights
9,Simple alpha + SampleCov + Basic + One-Step,2.269552625628327,1.4592274753809786,1.269552625628327,0.45922747538097863,0.8269340245664096,0.4611671995536019,-0.5592682028343424,-0.6354696541266602,0.2029227824821479,0.9999849530892105,0.09999768081067748,0.002,0.00043208371174981066,False
9,Simple alpha + SampleCov + Basic + Two-Step,2.2746070811510952,1.4514233138168997,1.2746070811510952,0.4514233138168997,0.8289240709181547,0.456751757530553,-0.5592464272520794,-0.6369471328881826,0.20654939681912896,0.9927768492514437,0.09997064054476301,0.002,0.0004394928734762416,False
9,Simple alpha + SampleCov + Enhanced + One-Step,2.7278108480516443,2.464397280684782,1.7278108480516443,1.464397280684782,0.9787395710574456,0.8948515143110142,-0.5457856799765015,-0.5657522535826118,0.04986659157772192,0.050180676545916084,0.09976391578239645,0.002,9.937347082680173e-05,False
9,Simple alpha + SampleCov + Enhanced + Two-Step,2.917709898980311,2.635358185722704,1.917709898980311,1.635358185722704,1.0885164629207178,0.9984685480503355,-0.46091160565465616,-0.484664216333886,0.05003839305228576,0.050566840247796105,0.07324984317121734,0.002,9.96052222112876e-05,False
9,Simple alpha + EWMA + Basic + One-Step,2.107447617766314,1.3303585167455667,1.1074476177663142,0.3303585167455667,0.7711196497220566,0.38547303049582343,-0.5780145492364559,-0.654976245433365,0.21966917648329465,0.8939079013072121,0.09999813281838198,0.002,0.00045029714667486843,False
9,Simple alpha + EWMA + Basic + Two-Step,2.110723355403112,1.3226031922517105,1.110723355403112,0.3226031922517105,0.7724800103130312,0.3805552715837811,-0.5785327806779395,-0.6567304154700003,0.22331839053181746,0.889976566849297,0.0999753103618439,0.002,0.00045750631757953574,False
9,Simple alpha + EWMA + Enhanced + One-Step,2.4354948838189836,2.2001311334189118,1.4354948838189836,1.2001311334189118,0.882007381239715,0.7984163128266863,-0.5907783188360264,-0.6087889152723154,0.049912682499859695,0.05027714967087816,0.0998084398824641,0.002,9.944311164600606e-05,False
9,Simple alpha + EWMA + Enhanced + Two-Step,2.7255425411005345,2.4617795679901286,1.7255425411005345,1.4617795679901286,1.037821963105903,0.9465932708743611,-0.45132674567718334,-0.4755005886839869,0.05003944402400808,0.05064717406690115,0.06596471650410671,0.002,9.960895022254751e-05,False
9,AR1 alpha + SampleCov + Basic + One-Step,2.036467510527325,1.2208558832308014,1.0364675105273249,0.2208558832308014,0.7652440483211022,0.3151095997086066,-0.42540859532898856,-0.5309877221281317,0.22872911022744524,1.56,0.09984159457411547,0.002,0.0005000993715671514,False
9,AR1 alpha + SampleCov + Basic + Two-Step,2.0435388765710734,1.2106400452274353,1.0435388765710734,0.2106400452274353,0.7682643857210754,0.3077107391700387,-0.42446598744431774,-0.5338705606989467,0.23488968481850214,1.5409900399074525,0.09981246935592164,0.002,0.0005117204573582279,False
9,AR1 alpha + SampleCov + Enhanced + One-Step,2.4877576524882112,2.2486178207411656,1.4877576524882112,1.2486178207411656,0.9515662783347523,0.8614085341370227,-0.43901288297886265,-0.4636421440967544,0.0498700875476881,0.05027646627986154,0.09970079248165838,0.002,9.88572584570501e-05,False
9,AR1 alpha + SampleCov + Enhanced + Two-Step,2.3673516122159195,2.139165918312292,1.3673516122159195,1.1391659183122922,0.9262568121323527,0.8331253117504462,-0.38948111074224556,-0.4160632549900881,0.04999410726696829,0.050627993176939196,0.07726602154827061,0.002,9.912977758738136e-05,False
9,AR1 alpha + EWMA + Basic + One-Step,2.090280825451153,1.2050651658062277,1.0902808254511531,0.2050651658062277,0.7875254967224423,0.3040166442085886,-0.48844181099755457,-0.5874334275602642,0.2543343741334061,1.600003729799559,0.0999974821686789,0.002,0.0005391349166933273,False
9,AR1 alpha + EWMA + Basic + Two-Step,2.0942523777556894,1.1932321476562404,1.0942523777556894,0.19323214765624042,0.7892505559203503,0.29531799824595273,-0.4869714039543793,-0.5892507141593726,0.2606158982419939,1.5834082121523432,0.09997191883318116,0.002,0.0005506371029646052,False
9,AR1 alpha + EWMA + Enhanced + One-Step,2.535543662865311,2.2907054574230568,1.5355436628653112,1.2907054574230568,0.9634065402456512,0.8736233699848085,-0.48456414052754615,-0.5072673351005244,0.049916352399229896,0.05041855916409623,0.09979889063707299,0.002,9.93887671540323e-05,False
9,AR1 alpha + EWMA + Enhanced + Two-Step,2.4297136438179185,2.19459461690916,1.4297136438179185,1.1945946169091601,0.9592955064312169,0.8646960486371656,-0.4201046166104375,-0.4456462936946406,0.05003731894865413,0.05067417539150634,0.06745533501971411,0.002,9.960244474881429e-05,False
