seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
5,False,False,False,False,0.09999993135338679,0.09982392037812901,0.09999429593029893,0.09981646601196136,0.1462821815773619,0.06070217361019055,0.14740779001735277,0.06137137629999892
