seed,date,strategy,NASDAQ:EXPE,NYSE:GKOS,NYSE:KMT,NYSE:ANET,NYSE:ONTO,NYSE:LII,NASDAQ:PBYI,NYSE:QTWO,NASDAQ:NTNX,NYSE:INSP,NASDAQ:SAGE,NASDAQ:CLFD,NYSE:VST,NASDAQ:SITM,NYSE:SMP,NASDAQ:MNRO,NYSE:MET,NASDAQ:KHC,NYSE:FF,NASDAQ:SLGN,NYSE:BCC,NASDAQ:PNNT,NASDAQ:ZM,NASDAQ:ROST,NYSE:NFG,NASDAQ:PRDO,NASDAQ:SIGA,NYSE:THO,NYSE:GMS,NASDAQ:ITRI,NYSE:HL,NYSE:ENR,NYSE:SFL,NYSE:ALK,NASDAQ:IBOC,NASDAQ:KLIC,NYSE:SFBS,NASDAQ:NBTB,NASDAQ:ECPG,NASDAQ:BRKL,NYSE:CHGG,NASDAQ:OPCH,NASDAQ:RPD,NASDAQ:LSTR,NYSE:EGO,NYSE:FIX,NASDAQ:MSEX,NYSE:LC,NASDAQ:PINC,NYSE:ROL
2,2020-04-03,simple,0.0,0.0,0.0,0.0,0.09999645766612696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0241938934468753e-07,0.09999842198938692,0.0,0.0,0.0,0.06248578796110129,0.09999657247470516,0.09999623814634054,0.0,2.029091178887615e-07,0.09999750388123761,0.0,0.0,0.09999602337682914,0.0,0.0,0.0,0.0,0.0,0.0,0.03754254132881406,0.0,0.09999703108902716,0.0,0.0,0.0,9.858522830842886e-08,0.0,0.09999600815297681,0.0,0.0,0.0,0.09999666568629072,0.0,0.0,0.0,0.0,2.443334281287828e-07
2,2020-04-06,simple,0.0,0.0,0.0,0.0,0.09999701461083874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999988341333664,0.0,0.0,0.0,0.0,0.09999705576448327,0.09999680050501764,0.0,2.3410280041029282e-08,0.0809487108675749,0.0,0.0,0.09999682075016403,0.09188816329533862,0.0,0.0,0.0,0.0,0.0,0.027185148858511487,0.0,0.09999745960702598,0.0,0.0,0.0,0.0,0.0,0.0999967295912012,0.0,0.0,0.0,0.09999723162283974,0.0,0.0,0.0,0.0,6.983357925141978e-09
2,2020-04-07,simple,0.0,0.0,0.014387056002694134,0.0,0.09999652974375357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999724964251529,0.0,0.0,0.0,0.09999613123756378,0.0999958163921284,0.09999545477970477,0.0,0.0,0.053332417806177625,0.0,0.0,0.09999582970059367,0.0,0.0,0.0,0.0,2.116523323670246e-07,0.0,0.0,0.0,0.09999686162174241,0.0,0.0,0.0,0.0,0.0,0.09999614521315417,0.03231332334326674,0.0,0.0,0.09999697286437292,0.0,0.0,0.0,0.0,0.0
2,2020-04-08,simple,0.0,0.0,0.06187414150140481,0.0,0.0999963592713907,1.6645694971793223e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.007899509823016952,0.07795875427622372,0.0,0.0,0.0,0.08777246125390196,0.09999683971609392,0.09999681310913883,0.0,0.0,0.05550935944861329,0.0,0.0,0.09999645249673471,3.048182349488898e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999699750507901,0.0,0.0,8.249976447223729e-08,0.0,0.0,0.09999643611053442,0.09999743286339847,0.0,0.0,0.009007148247133074,0.0,1.4453648455628272e-07,0.0,1.6814951612778574e-07,4.279163865738916e-07
2,2020-04-09,simple,0.0,0.0,0.0,0.0,0.09999532925036443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05500873224748893,0.0,0.0,0.0,0.09999619897182617,0.06730420673982394,0.09999499761837531,0.0,0.0,0.05622596100705185,0.0,0.0,0.09999475271183697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999956347531787,0.0,0.0,0.0,0.021496463207687767,0.0,0.09999522098050549,0.09999604243772858,0.0,0.0,0.09999646007413164,0.0,0.0,0.0,0.0,0.0
2,2020-04-13,simple,0.0,0.0,0.0,0.0,0.0999936563815276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259179012650165,0.0,0.0,0.0,0.09999407549497491,0.01677902698814962,0.0999932943658478,0.0,0.0873848684579707,0.09999526189292696,0.0,0.0,0.09999292867177496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06996642571877075,0.0,0.0,0.0,1.3297396185127933e-08,0.0,0.09999301279092665,0.09999474931253888,0.0,0.0,0.09999478536217846,0.0,0.0,0.0,0.0,0.0
2,2020-04-14,simple,1.5792632793767238e-07,0.0,0.0,0.0,0.09999438220844076,0.0,1.2601862216220937e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.045972009009539086,0.0,0.0,0.0,0.09999365880252808,0.0,0.09999232134935643,0.0,0.09401159869087194,0.0999945399805272,8.549829505282635e-08,0.0,0.09999307087256984,0.0,0.0,3.3534500550894587e-07,0.0,0.0,1.2798871730062846e-07,0.0,0.0,0.0600637384399588,0.0,0.0,0.0,6.095349066405051e-07,0.0,0.09999245302566614,0.09999569761187581,0.0,0.0,0.09999508769679136,0.0,0.0,0.0,0.0,0.0
2,2020-04-15,simple,0.0,0.0,0.0,0.0,0.0999935507532403,0.0,0.0,0.0,0.0,0.0999958709336206,0.0,0.0,0.0,0.015340781712430604,0.0,0.0,0.0,0.09999356929010852,0.0,0.0999925412460804,0.0,0.0,0.09999578909792205,0.0,0.0,0.09999312285200598,0.04741930381222364,0.0,0.0,0.0,0.0,0.0,0.03729335712022623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999283834957993,0.09999452165047905,0.0,0.0,0.09999468133325916,0.0,0.0,0.0,0.0,7.184882364524935e-08
2,2020-04-16,simple,0.0,0.0,0.0,3.029357904731112e-08,0.09999744089571631,3.599222658418097e-08,0.0,0.0,0.0,0.09999878903751663,2.6099933435237693e-08,3.745744500483961e-08,6.662790843607322e-08,0.0,0.0,0.0,1.902514517487699e-08,0.09999708844465069,2.6810076140889747e-08,0.09999606869326404,0.0,2.382869900102342e-08,0.09999996364381857,0.0,4.737355519151757e-08,0.09999698072911943,0.10000000854851523,0.0,0.0,0.0,0.0,0.0,0.030852408466603917,9.277038026681849e-09,2.6901366572898788e-09,1.3495699683906914e-08,6.432475797707366e-09,3.73299284046599e-08,2.5783148401261856e-09,1.0888247207651952e-08,0.0691640949597594,0.09999835356254591,0.0,0.0,0.09999824343399556,0.0,0.0,1.6110005150535888e-08,5.1092419569766615e-08,9.618166091104115e-08
2,2020-04-17,simple,0.0,0.0,0.0,0.0,0.0999962025373299,0.0,0.0,0.0,0.0,0.09999676477572197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999593545635709,0.011391153637663397,0.09999505892674115,0.0,0.0,0.09999774295925484,0.0,0.0,0.09999603960882676,0.09999665508304649,0.0,0.0,0.0,0.0,0.0,0.004846841058689623,0.0,0.0,0.0,0.0,0.0,0.016147665450975176,0.0,0.06764645854565741,0.0999966441270371,0.0,0.0,0.09999683783269893,0.0,0.0,0.0,0.0,0.0
2,2020-04-20,simple,0.0,0.0,0.0,0.0,0.0999983407734898,0.0,0.07584494303700569,0.0,0.0,0.09999886404764483,0.0,0.0,0.0,1.5361902893500213e-08,0.0,0.0,0.0,0.09999791021552977,0.0,0.0999971797143002,0.0,0.0,0.0999998883397613,0.0,0.0,0.09999801906923918,0.09549110255443463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02867607020044508,0.0999988792549954,2.1573935755078885e-09,0.0,0.09999878527385776,0.0,0.0,0.0,0.0,0.0
2,2020-04-21,simple,0.0,0.0,0.0,0.0,0.09999660677174436,0.0,0.003743931504367117,0.0,0.0,0.09999684171693116,0.054220916131287294,0.0,0.0,4.3065023788309595e-08,0.0,0.0,0.0,0.09999628728723933,0.0,0.09999591915605445,0.0,0.0,0.09999824099597106,0.0,0.0,0.09999652821477156,0.08416726411356228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05789336312056265,0.09999698990906482,0.0,0.0,0.09999706801342033,0.0,0.0,0.0,0.0,0.0
2,2020-04-22,simple,0.0,0.0,0.0,0.0,0.09999550895665578,0.0,0.0,0.0,0.0,0.09177916859799971,0.09235457738495592,0.0,0.0064818220775590685,7.906608599834865e-08,0.0,0.0,0.0,0.09999574665738266,0.0,0.09999543236549274,0.0,0.0,0.09999838904672943,0.0,0.0,0.09999565512643734,0.030683324305107344,0.0,0.0,0.0,0.0,0.0,0.0006867082524388449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07804118494743803,0.0999960835851052,0.0,0.0,0.0999955277027743,0.0,0.0,0.0,3.41995467323238e-07,4.499323704821199e-07
2,2020-04-23,simple,3.719478165169495e-08,9.219206111172078e-08,0.0,5.945967934612279e-08,0.09999762804660745,3.9440540663874925e-07,5.652130982320575e-07,2.77332259910038e-07,1.7513582935880173e-07,0.04472502472772583,0.08261465574832287,0.0,1.7702026245091937e-07,2.0199370980451846e-07,2.7331044841953276e-07,0.0,0.0,0.09999782740514582,0.0,0.09999768772135828,0.0,6.763889103471014e-08,0.10000055579039897,8.038191594353776e-08,3.3279186845867994e-07,0.09999774473551773,0.029573410216280398,0.0,0.0,5.0485682162055095e-08,1.0242424633180852e-07,0.0,0.06523997905344323,0.0,0.0,2.2668950951064638e-07,0.0,0.0,0.0,0.0,0.0778536704102436,0.09999788964122559,5.662143274886182e-07,1.5283510303925056e-07,0.09999814958665544,0.0,3.2283162149311044e-07,0.0,8.354363766057582e-07,7.859299959750217e-07
2,2020-04-24,simple,0.0,1.146298939135345e-07,0.0,0.0,0.099996385450958,0.0,0.0,0.0,0.0,0.007901985139403517,0.09999704220055003,0.0,0.0,0.0,0.0,0.0,0.0,0.09999603447308053,0.0,0.09999568974491091,0.0,2.067803787409384e-07,0.09999792194761939,0.0,0.0,0.09999609658937535,0.0,0.08263050942361858,6.055437584965824e-08,0.0,0.0,0.0,0.020312909712469997,6.3273250589758894e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.08918170833239943,0.09999659357988944,0.0,0.0,0.09999673511375128,0.0,0.0,0.0,0.0,0.0
2,2020-04-27,simple,0.0,0.0,0.0,0.0,0.09999406745964484,0.0,0.0,0.0,0.0,5.8686553613856276e-05,0.09999425052749768,0.0,0.0,0.0,0.0,0.0,0.0,0.09999354087653949,0.0,0.09999277955657407,0.0,0.0,0.0999947231783294,0.0,0.0,0.09999328229467748,0.0,0.09999591018975754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5708272420744997e-08,0.0,0.09999390290919677,0.0999947205307042,0.0,0.0,0.09999412021519218,0.0,0.0,0.0,0.0,0.0
2,2020-04-28,simple,0.0,0.0,0.0,0.0,0.0999937459853502,0.0,0.0,0.0,0.0,0.0,0.09999393495792581,0.0,0.0,0.007222897818663018,0.0,0.0,0.0,0.09999312722702751,0.0,0.09999218885705469,0.0,0.0,0.09999575897236064,0.0,0.0,0.099993038067632,0.0,0.09999464371288504,0.0,0.0,0.0,0.0,0.011153354411845656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081678621690311,0.09999433073456268,0.0,0.0,0.09999435756438163,0.0,0.0,0.0,0.0,0.0
2,2020-04-29,simple,2.897262868161754e-08,0.0,0.0,0.0,0.09999484629279214,0.0,1.4682177378865566e-08,0.0,6.319290667470479e-08,0.0,0.06598362842638746,0.0,0.0,0.012623233745714335,0.0,0.0,0.0,0.09999358743768089,0.0,0.09999251512908083,0.0,0.0,0.09999766053344933,0.0,0.0,0.09999401040128582,0.0,0.09999537572596809,0.0,0.0,0.0,0.0,0.0,0.0,0.06694753307749686,0.0,0.0,0.0,0.0,0.0,0.05448666357143497,0.0999955565210392,0.0,0.0,0.09999528228995741,0.0,0.0,0.0,0.0,0.0
2,2020-04-30,simple,0.0,0.0,0.0,0.0,0.0,0.0,1.24604399845342e-07,0.0,0.05953569219084004,0.0,0.024405677585518586,0.0,0.0,2.008071886358217e-07,0.0,0.0,0.0,0.09999406580560592,0.0,0.09999299281969641,0.0,0.0,0.06769679161822038,0.0,0.0,0.09999434418737807,0.04839928126068483,0.09999566189099472,0.0,0.0,0.0,0.0,0.09999677259607177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999693728286949,0.09999582363743058,0.0,0.0,0.09999563371310063,0.0,0.0,0.0,0.0,0.0
2,2020-05-01,simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999939770334616,7.928212740825324e-08,0.0,0.0,0.0,0.0999966419803767,0.0,0.09999565247279804,0.0,0.0,0.09730232341453376,0.0,0.0,0.09999683971313476,0.04097297340764825,0.09999825198002077,0.0,0.0,0.06174331115134443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999808388369377,0.09999843477719476,0.0,0.0,0.09999801023378113,0.0,0.0,0.0,0.0,0.0
2,2020-05-04,simple,0.0,0.0,0.0,0.0,0.0,0.0,1.2014423277262554e-07,0.0,0.0,4.747978976690956e-09,0.09370107897074849,0.0,0.035147814708319035,1.3042898316132868e-07,0.0,0.0,0.0,0.07102447613800181,0.0,0.09999659444100593,0.0,8.366309100700353e-08,0.0955158657441467,0.0,0.0,0.09999749718718376,0.09999921479869063,0.05569923013855133,0.0,0.0,0.04892298019905744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96716783310064e-08,0.0,0.0999979259102741,0.09999860181015112,0.0,0.0,0.09999832129790541,0.0,0.0,0.0,0.0,0.0
2,2020-05-05,simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999983810268264,0.0,0.000804962358839534,0.026076923516973157,0.0,0.0,0.0,0.09999851915834157,0.0,0.09999667291913723,0.0,0.0,0.09999875890447972,0.0,0.0,0.09999740440172367,0.031092894119043594,0.09999816686447813,0.0,0.0,0.04204337809835535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999978228471256,0.0999980471692504,0.0,0.0,0.09999806861542568,0.0,0.0,0.0,0.0,0.0
2,2020-05-06,simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016670685727777024,0.0,0.09999923788957021,0.0,0.0,0.007205286535949535,0.0,0.0,0.0,0.0999991399121323,0.0,0.09999798040456406,0.0,0.0,0.09999988542397209,0.0,0.0,0.09999862693944295,0.07534531210577512,0.09999935272769951,0.0,0.0,0.0007866509858478812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565575868783278e-09,0.0,0.09999924939580565,0.09999938071452562,0.0,0.0,0.09999920767136207,0.0,0.0,0.0,0.0,0.0
2,2020-05-07,simple,1.3723294622405655e-08,3.119694417815332e-08,2.6540208689641945e-08,3.9391282447941253e-08,2.0490182023221993e-08,4.993394917865602e-08,1.9320963747797905e-08,2.937354703498563e-08,0.05283728077660682,2.371560061254077e-08,0.09999972666649345,4.144778923113385e-08,4.192106634954128e-08,0.06262286527057437,4.875564213590282e-08,2.6854867445666652e-08,2.7615529904023596e-08,0.08454133675769204,3.8502099544335994e-08,0.09999890852624636,3.067028986172251e-08,1.3456931056229894e-08,0.10000000579307596,2.0263455786663086e-08,4.549366802540463e-08,0.09999937543151813,8.218119381297136e-08,0.09999982772251373,1.2384370718521746e-08,2.972419582974097e-08,2.9006151754151953e-08,1.840310661307139e-08,3.928654734298756e-08,1.6394824211532875e-08,2.867363558089798e-08,3.114268427827363e-08,4.2416056822473014e-08,5.0433872977508327e-08,0.0,3.090402997647142e-08,0.09999981280204695,0.09999984639342142,2.6306236168423032e-08,3.3590371231940326e-08,0.09999974208798215,2.4865115388088538e-08,4.797402765949641e-08,2.6535893757841178e-08,6.046627559660136e-08,5.2415927219262695e-08
2,2020-05-08,simple,0.0,0.0,0.0,0.0,0.0,0.0,3.754668124448168e-08,0.0,0.06034757700204104,0.0,0.059875554827757894,0.0,0.0,0.06626231945533032,0.0,0.0,0.0,0.09999930596582084,0.0,0.09999876969206924,0.0,0.0,0.09999949459489582,0.0,0.0,0.09999912735508551,0.0,0.09999936769147233,0.0,0.0,0.013520240433619716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999938910138727,0.09999939834895458,0.0,0.0,0.0999994179848841,0.0,0.0,0.0,0.0,0.0
2,2020-05-11,simple,0.0,0.0,0.0,0.0,0.0,0.0,0.09999703835527239,0.0,0.06128395653856276,0.0,0.0,0.0,0.0,0.054064585983910236,0.0,0.0,0.0,0.08467733867543233,0.0,0.0999966120276969,0.0,0.0,0.09999734783848416,0.0,0.0,0.09999635456825558,1.0626886082103838e-08,0.09999624529258956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999694339527151,0.09999663067809694,0.0,0.0,0.09999670595617237,0.0,0.0,0.0,0.0,2.3006336921756695e-07
2,2020-05-12,simple,0.0,0.0,0.0,0.0,0.0,0.0,0.09519352126431929,0.0,0.04078095521728845,0.0,0.0,0.0,0.0,0.06405201804951202,0.0,0.0,0.0,0.09999736427208478,0.0,0.09999568458264055,0.0,0.0,0.09999718198679307,0.0,0.0,0.09999608341955278,0.0,0.0999966873988955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099996901462033,0.09999697731938816,0.0,0.0,0.09999662502749246,0.0,0.0,0.0,0.0,0.0
2,2020-05-13,simple,0.0,0.0,0.0,0.0,0.0,0.0,0.099998280805173,0.0,0.0,0.0,0.0,0.0,0.0,0.07191390755958585,0.0,0.0,0.0,0.09999676315189204,0.0,0.0999956093635456,0.0,0.0,0.09999750161031322,0.0,0.0,0.09999631534563017,0.0,0.09999723304370954,0.0,0.0,0.02811260709892815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999724388483498,0.09999746070072639,0.0,0.0,0.09999707743566112,0.0,0.0,0.0,0.0,0.0
2,2020-05-14,simple,0.0,0.0,0.0,0.0,0.0,0.0,0.09999664740979072,0.0,0.0,0.0,0.0,0.0,0.0,0.0690503053061995,0.0,0.0,0.0,0.0999950984431023,0.0,0.09999420864941659,0.0,0.0,0.099996386794481,0.0,0.0,0.09999509599315402,0.0,0.09999612608252192,0.0,0.0,0.030987627786218778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999607570731696,0.09999635927112549,0.0,0.0,0.0999960685566728,0.0,0.0,0.0,0.0,0.0
