date,seed,strategy,asset,target_weight
2020-03-25,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.02
2020-03-26,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.02
2020-03-27,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,5.658319862385168e-19
2020-03-30,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,2.467361418154709e-19
2020-03-31,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,4.3459786959989565e-23
2020-04-01,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,6.528739559971863e-08
2020-04-02,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,4.0201402250418654e-22
2020-04-03,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-04-06,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-04-07,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,4.374321025848441e-22
2020-04-08,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-04-09,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.124335920367074e-22
2020-04-13,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-04-14,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,6.773995996999908e-09
2020-04-15,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-04-16,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.5595350447587344e-08
2020-04-17,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,8.821538102223863e-09
2020-04-20,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,5.316584439175318e-22
2020-04-21,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-04-22,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-04-23,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-04-24,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-04-27,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-04-28,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,2.316716322728685e-23
2020-04-29,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-04-30,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-05-01,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,4.42363532575782e-24
2020-05-04,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-05-05,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-05-06,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,3.868881145658192e-23
2020-05-07,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,2.8249793298277886e-23
2020-05-08,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,2.973241028447653e-23
2020-05-11,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-05-12,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.9550273948978325e-23
2020-05-13,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-05-14,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.3253283408025402e-22
2020-05-15,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-05-18,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-05-19,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-05-20,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-05-21,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-05-22,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,8.368407193580857e-23
2020-05-26,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-05-27,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,3.839986357811922e-23
2020-05-28,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-05-29,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-06-01,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-06-02,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-06-03,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.490660722285532e-23
2020-06-04,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-06-05,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,4.559361521791722e-23
2020-06-08,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,2.180204352847211e-23
2020-06-09,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,8.571296460863574e-23
2020-06-10,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-06-11,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,4.9237336722082033e-23
2020-06-12,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,5.906769526392747e-23
2020-06-15,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.3304632098463039e-22
2020-06-16,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,2.179747880605403e-23
2020-06-17,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-06-18,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,2.2903371336188307e-23
2020-06-19,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,6.692220594530545e-23
2020-06-22,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-06-23,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-06-24,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-06-25,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.3757678112381556e-22
2020-06-26,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.2754614591735868e-23
2020-06-29,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-06-30,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,3.7255477696313376e-24
2020-07-01,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-07-02,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-07-06,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-07-07,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.8370330878416388e-23
2020-07-08,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-07-09,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-07-10,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-07-13,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-07-14,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-07-15,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-07-16,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-07-17,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,6.4517619939701e-23
2020-07-20,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,4.864656011427614e-23
2020-07-21,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,7.039358935230906e-23
2020-07-22,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,3.8032704126838144e-23
2020-07-23,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-07-24,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,9.231181682585951e-23
2020-07-27,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-07-28,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.0061499113909194e-23
2020-07-29,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,5.994703385113058e-23
2020-07-30,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-07-31,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-08-03,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,3.1831376361687e-23
2020-08-04,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,7.69918522497437e-23
2020-08-05,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.4125223962279056e-23
2020-08-06,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.3317254179917482e-23
2020-08-07,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-08-10,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,3.389194489405979e-24
2020-08-11,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,2.067119649415296e-23
2020-08-12,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-08-13,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,7.14260922838411e-23
2020-08-14,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-08-17,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-08-18,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,4.810315244183313e-24
2020-08-19,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-08-20,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.1305009002896238e-22
2020-08-21,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,9.770995612663979e-23
2020-08-24,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-08-25,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,2.8138042386959095e-23
2020-08-26,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-08-27,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-08-28,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-08-31,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.135098040889682e-23
2020-09-01,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-09-02,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,9.324503504318779e-23
2020-09-03,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-09-04,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-09-08,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-09-09,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-09-10,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-09-11,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-09-14,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-09-15,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-09-16,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-09-17,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-09-18,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,5.715039909411658e-23
2020-09-21,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-09-22,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,5.364451681428182e-23
2020-09-23,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,4.1096435887272794e-23
2020-09-24,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-09-25,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-09-28,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-09-29,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,2.9917335701914153e-23
2020-09-30,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-10-01,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-10-02,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,2.5738686940382974e-24
2020-10-05,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-10-06,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-10-07,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-10-08,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-10-09,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,4.761045154353181e-23
2020-10-12,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-10-13,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.7249817298294168e-24
2020-10-14,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-10-15,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-10-16,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.2496506495458635e-23
2020-10-19,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,4.7085947804959654e-23
2020-10-20,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,3.64278393724014e-23
2020-10-21,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,3.772536359276643e-23
2020-10-22,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,4.4857430086721077e-23
2020-10-23,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-10-26,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,6.0179994931409e-23
2020-10-27,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-10-28,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.0230630895326235e-23
2020-10-29,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,7.053376809861711e-23
2020-10-30,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-11-02,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.03527319581444633
2020-11-03,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-11-04,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-11-05,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-11-06,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-11-09,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-11-10,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,3.525019986249978e-24
2020-11-11,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-11-12,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,1.448382334497046e-22
2020-11-13,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-11-16,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-11-17,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.008540910744583845
2020-11-18,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-11-19,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-11-20,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-11-23,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-11-24,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.006068485913732989
2020-11-25,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-11-27,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-11-30,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,4.476373460110753e-23
2020-12-01,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,2.0663364837697366e-23
2020-12-02,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-12-03,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-12-04,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,4.4237171397086564e-23
2020-12-07,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,4.125057441561891e-23
2020-12-08,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-12-09,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.005309882053176782
2020-12-10,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,0.0
2020-12-11,16,AR1 alpha + Basic + Two-Step,NYSE:TPR,9.086871346135981e-24
