seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
8,False,False,False,False,0.10000001757671748,0.09984320397106844,0.099995878462097,0.09983939026113597,0.11838984484226843,0.053663377374667455,0.11655400166917392,0.054027276236439346
