seed,date,strategy,NYSE:CNS,NYSE:MTRN,NASDAQ:TCMD,NASDAQ:RDWR,NYSE:CVS,NYSE:FDP,NYSE:CIVI,NYSE:SD,NYSE:MTD,NYSE:PBI,NASDAQ:TBBK,NYSE:FIS,NASDAQ:HOPE,NASDAQ:SIGA,NASDAQ:ROST,NASDAQ:ALGN,NYSE:ANET,NASDAQ:OLLI,NASDAQ:JOUT,NYSE:MO,NASDAQ:OTEX,NYSE:IT,NASDAQ:TROW,NYSE:STC,NYSE:MYE,NASDAQ:AVGO,NYSE:AN,NASDAQ:SIGI,NASDAQ:AXON,NASDAQ:IDXX,NASDAQ:LSTR,NASDAQ:KHC,NASDAQ:CENX,NYSE:MDU,NASDAQ:INTC,NASDAQ:OPCH,NYSE:SBOW,NASDAQ:QCOM,NASDAQ:MRUS,NYSE:RRX,NYSE:QSR,NASDAQ:BOKF,NASDAQ:RVNC,NASDAQ:MSFT,NASDAQ:EXPO,NASDAQ:ROKU,NASDAQ:ZS,NYSE:SEM,NYSE:SLCA,NASDAQ:MGPI
8,2020-09-29,Simple + Baseline,1.1784800046618198e-07,-2.430881239970103e-07,4.7579406274649677e-07,-8.652676497416114e-07,-8.9691695668324e-07,-3.424399032278018e-07,0.008448377272960977,0.016789265488997316,0.10000012702593115,0.10000005431338872,-1.2975503175008713e-07,3.461160422355811e-07,-4.0588427841193747e-07,0.09999976120317587,9.044917019770865e-08,3.218932040814479e-07,1.1504229284572536e-06,2.397809418817542e-07,1.6549435011904597e-07,-5.403803281719519e-07,3.933836746747413e-07,-3.828388080921969e-07,1.1279768347806558e-07,0.09999931807176504,-1.6823472311945668e-07,-6.612135916525239e-08,0.09999965283639571,-6.736214241363491e-07,2.977461227493125e-07,0.0747615199555609,0.099999253091426,-2.0327875385153533e-07,4.363848236030835e-08,-1.7538571192354593e-07,1.144495502863363e-06,-1.2040802078203779e-08,-3.9580942217441024e-08,0.10000019649132472,4.406120525782156e-07,-3.985312780782527e-07,2.4929535615455506e-07,-7.123544791540074e-08,2.5795465600068997e-07,6.956877630383885e-07,4.0637113968544554e-07,0.10000063446727099,0.10000100229257203,-2.9402689810803623e-08,-1.8123953339793873e-07,-3.04481516303076e-07
8,2020-09-30,Simple + Baseline,-3.6293537128771786e-07,-4.235226910952877e-07,8.787228704607925e-07,1.4302452742702099e-06,1.2383250364699555e-06,9.404917920500043e-07,0.0059951322738495,0.021458419245651308,0.10000311975035256,0.10000064047060585,-3.071478843784802e-07,2.1343738042909995e-06,-4.038819861872576e-07,0.10000140378762895,9.115414000755609e-07,1.1380816025279498e-06,2.62652404120708e-06,3.041173086700657e-07,5.268768987741932e-07,1.5062277009944825e-06,2.25974478895403e-06,8.030729464497052e-07,2.1956549894905927e-06,0.10000102990186673,-7.043796074840293e-07,1.1133159052438523e-06,0.08157700679750245,5.502992801876862e-07,3.1703396979806727e-07,0.09321345035686025,0.08750273170270217,1.541954110945674e-06,2.018098586143148e-07,-6.955540627194942e-08,1.6984083469686822e-06,-9.853261418300312e-08,-1.0367401699824953e-07,0.10000220886870005,1.883342161816631e-07,4.436841168018103e-07,7.662741766969756e-07,9.466350188957986e-08,5.302339708344817e-07,2.7088482698522446e-06,1.3269348150365386e-06,0.10000195723199098,0.1000023583586196,4.4357244900210804e-07,-4.864043905902679e-07,0.010212655049641932
8,2020-10-01,Simple + Baseline,7.103166853179803e-07,-5.595018473496659e-07,6.358889125453169e-07,-3.223147171098668e-06,8.884748723341397e-07,-7.60775485970458e-07,-4.3989509386953713e-07,0.021167408971396014,0.0999999957881153,0.09999887906444387,-4.965681698229728e-08,-3.9720529098722564e-07,7.201280061603271e-09,0.099998655537968,3.3458968289494583e-07,7.423262057261118e-07,-7.320719964281466e-07,-2.760272306874219e-08,-2.0532386062983018e-07,-9.234881759535143e-07,1.899299487134128e-06,-3.2092797266113213e-06,2.2248855011466924e-07,0.10000057347332175,-5.415896928452231e-07,-1.9050803251359137e-06,0.043909623331230475,-6.885545656885511e-07,-1.1730559643683284e-06,0.09998826958155779,0.058160096082501916,7.858125787232575e-07,4.341474601456204e-08,-8.67342951760645e-07,-8.600550495896203e-08,-1.6583262652487215e-08,-2.763525083727341e-07,0.09999955418377794,-1.455176968104912e-08,1.6252797237459157e-07,8.454068836342251e-07,1.776699668570579e-07,7.327567270046637e-07,-2.455151936796067e-06,5.220771436424608e-07,0.09999914762280354,0.09999840958236503,-3.7557660781043695e-07,-1.8530153444997792e-08,0.07678963766786709
8,2020-10-02,Simple + Baseline,3.1325512756712794e-07,-4.427260084984371e-08,1.139323555895344e-07,-1.6741140650935252e-06,4.7625220729437635e-07,-2.7039026601079013e-07,-2.2605300772140662e-07,0.02115689053360324,0.09999997332530491,0.09999957611344973,-8.263795137381714e-08,-2.0485467454238863e-07,-1.547101944581778e-07,0.09999934591516663,-3.5150880860065697e-07,1.0582765533130866e-07,-1.18556503954026e-07,1.2225517268036836e-07,-2.0920249209091833e-07,-6.788900246972598e-07,1.1660027110503745e-06,-1.2542329394286041e-06,-1.9576759966140127e-07,0.0999999898633871,-4.082475046440806e-09,-7.144549173741072e-07,0.07869082137264437,-3.1929100242564886e-07,-2.837934563588546e-07,0.0958018980522641,0.004358285846598154,4.358534159261523e-07,-2.2622586240773213e-07,-2.9399386796338684e-07,6.093744219143407e-08,1.5097822898274536e-08,-4.0540855248934043e-07,0.09999980977676616,4.396525390064852e-08,-1.3518526923598097e-07,2.1545430636955816e-07,-1.5231359501114667e-07,1.0397342021075114e-07,-1.0966021660087617e-06,4.448004859719051e-07,0.09999974815261072,0.09999967857463514,-2.1320116746378008e-07,-1.73422500344262e-07,0.0999998500465824
8,2020-10-05,Simple + Baseline,1.0932837691680368e-06,5.855696519981398e-07,-1.6149226589906787e-06,-5.678748472678281e-06,-7.181398847169828e-06,-2.8603316568826986e-06,0.00012485256963841337,0.021151148678851813,0.09999256445753167,0.0999986399798396,2.8144548068050043e-07,-4.222559008616762e-06,7.717913983483642e-08,0.09999513106241172,-1.741645756306949e-06,-1.3551387021720357e-06,-2.846045858802092e-06,-1.1431105945776835e-06,-2.379662284082389e-06,-6.677048746524001e-06,-4.459271456202428e-06,-1.57887765604742e-06,-5.167958391070154e-06,0.0999955897387747,7.561180524419585e-07,-2.388719232952109e-06,0.0786851873856287,-2.605353790415354e-06,-3.5896084513461627e-09,0.09579407302356455,0.0043501199726997284,-5.540108770871199e-06,1.9656490708304848e-07,-1.601335273866928e-07,-1.5652633992024944e-06,-2.5834803106250943e-07,-1.0137542683324057e-07,0.09999453903431121,-7.971918749656191e-07,-2.063290043159692e-06,-1.2509011342660874e-06,-3.24701085687143e-07,-8.924130230274727e-07,-4.499130036471918e-06,-2.6743253315624854e-06,0.09999711794458296,0.09999636094858166,-8.616208381197429e-07,6.153615011800989e-07,0.09999601555289045
8,2020-10-06,Simple + Baseline,1.034731990698228e-06,9.789733773233097e-07,2.889910713552808e-07,-1.3235411693120851e-06,-2.1666496391122292e-06,-2.4846892179975376e-08,0.000127733162388826,0.026595881857769982,0.09999797743125988,0.10000015010021908,3.9674497241420925e-07,-5.734260583427909e-07,7.748693477571133e-07,0.09999925780327565,3.059530565100787e-07,3.5513806555969847e-07,2.9027285205768507e-08,5.959166761626594e-07,1.699060746394375e-07,-1.8464932969777247e-06,-6.873532490442428e-07,4.376257296332427e-07,-1.0251632494585683e-06,0.09999944601135426,5.179256561999271e-07,1.6746870018884046e-07,0.07868819617473705,1.0489952470183415e-07,6.561906746433764e-07,0.09023676876295152,0.004353475612563719,-1.2517431122735242e-06,5.551301621859382e-07,7.205484052505897e-07,5.950544592720723e-07,3.9376767501203903e-07,1.8833535387829684e-07,0.09999901195403163,5.073755920676139e-07,2.4794099267047135e-07,4.968622254804995e-07,5.71906246453224e-07,4.435604192916071e-07,-7.061862394594284e-07,1.4985466558643692e-07,0.09999997903484191,0.0999997858278264,3.161541893834883e-07,3.254586031650051e-07,0.09999959635477587
8,2020-10-07,Simple + Baseline,3.3070276267244334e-07,4.096410836167259e-08,1.0782196633669024e-07,-6.358036542534713e-07,-1.1339811636878213e-06,2.430948433997742e-08,0.0001278095066180598,0.026596060643906256,0.09999909668908417,0.10000001120344583,1.508479366241319e-08,-2.3121540273443275e-07,4.0365536277278376e-08,0.0999997524210145,1.321876035068811e-07,3.6389436082106056e-08,5.318979049643792e-08,5.8684390716573737e-08,6.641279732900429e-08,-9.226526277524031e-07,-3.0542118425124707e-07,5.950285711982501e-08,-4.424709438869729e-07,0.09999983309245099,1.8451811714511597e-08,6.273262692949531e-08,0.07868829757437683,7.647058011461365e-08,3.0322078584973226e-08,0.0902368747377958,0.030427690209339584,-6.023424605924395e-07,1.3855743068903855e-07,3.886744451168935e-08,8.677787780502898e-08,1.9418473459791276e-08,2.406384885035342e-08,0.09999964513315512,3.6403197163283684e-08,5.904081393861838e-08,5.13512873809258e-08,3.2389131076291594e-08,3.275458683385939e-08,-3.0736883074408766e-07,9.803451687372258e-08,0.10000001689237314,0.09999996326513824,7.722015420737333e-08,1.0818158328696841e-08,0.0739276699638313
8,2020-10-08,Simple + Baseline,2.2908088355661265e-07,1.5843764683982805e-07,1.2207355311721857e-07,-1.0068309982158325e-07,-4.4752702778289e-07,1.174007472566031e-07,0.00012816470333921692,0.038080165704633136,0.0999998245739331,0.10000005884623504,1.0508944934372585e-07,1.9724800801734186e-07,1.4551886677238506e-07,0.07411486764944407,1.9695479576929923e-07,1.34336963170115e-07,2.6563099576084876e-07,1.795445827102561e-07,2.2131311161487638e-07,-2.0647071578176302e-07,1.403877719044774e-07,1.747159144585452e-07,1.5538683433875117e-08,0.10000016853454285,7.893665225412781e-08,2.5896107021012733e-07,0.0786899949401557,2.0607842955891484e-07,1.8852548192152756e-07,0.09023741313391721,0.10000040052915257,-8.361270601577288e-08,1.5708343520975592e-07,2.0884798781771065e-07,2.1853335137762848e-07,9.997251005212716e-08,1.1844186324544504e-07,0.1000000600075109,7.404724168589089e-08,2.0218137413073076e-07,2.1996858964639426e-07,2.1118656846203992e-07,1.0050782460203122e-07,7.009668909114414e-08,1.5959078609041013e-07,0.10000011050374352,0.10000019812572242,1.3101748810979226e-07,1.167328810512957e-07,0.018744184206372895
8,2020-10-09,Simple + Baseline,5.197385536875459e-08,5.592808655753993e-08,-9.608945412813238e-08,-3.101934575408079e-07,-4.42645037884657e-07,-8.901590812383237e-08,0.00012804179549630966,0.043094130456489375,0.09999958206718312,0.09999996966776102,3.763413454803183e-08,-3.7944356986971246e-07,-5.006591447127217e-08,0.04302353718592051,1.3832910378717344e-08,-5.79250273798814e-08,-9.012378479476606e-08,5.046714923385033e-09,-1.764895943636882e-07,-4.838104343932585e-07,-1.210328101256287e-07,-9.991440733832376e-08,-2.0811424118384324e-07,0.09999986265406491,5.2684856381596216e-08,7.520143742499994e-09,0.09501630106676741,-1.611347215905204e-07,-8.849547147942307e-08,0.09999956033518548,0.099999572614535,-4.913103802959683e-07,-2.401539020508666e-09,-9.673259399818495e-09,-5.175820625773382e-08,2.2993089480488798e-08,-1.2127809867162715e-08,0.09999967959663435,-2.2156802604097963e-09,-1.1663168562731934e-07,-6.646793051761366e-08,-6.859526515266085e-08,-4.695704425999508e-08,-1.7840590976692026e-07,-4.11551471501089e-07,0.09999993059197129,0.09999986638709374,1.3879073305919986e-08,2.874635209288638e-08,0.018743990677914196
8,2020-10-12,Simple + Baseline,1.167438285870851e-08,6.286636904028096e-08,-1.6602426485561153e-08,-4.77894944383036e-08,-1.996310863760493e-07,0.018420352463776157,0.002360471689364179,0.03783819662068342,0.0999999464472874,0.10000004413766694,3.6859077810382375e-08,-9.234846626983466e-08,-1.2103988490326877e-08,1.4784578025326993e-07,6.946767752054713e-08,1.569882295070568e-08,6.375312482520218e-08,3.0538021408617285e-08,-4.1748358064418126e-08,-2.1098710342187525e-07,7.81781924084016e-08,7.372134302008605e-08,9.948521977943942e-09,0.0999999818087715,5.4676388293827726e-08,0.008289011612664227,0.1000004258399909,-5.692857659754059e-08,6.477036661828524e-08,0.09999995442622248,0.09999982433418769,-2.1978694403600506e-07,1.709942689555657e-08,4.0905343421143803e-08,1.0110424179237599e-07,1.0586278689188065e-08,-4.147210375481184e-09,0.10000005904949591,4.05912923351489e-08,2.2203899431762186e-09,-1.6248322498765125e-08,-1.3634742357461883e-08,3.665779098064253e-08,7.027659544568644e-08,-3.43140142246693e-08,0.10000002808827074,0.10000001569022142,2.6743539600793805e-08,3.030208743831394e-08,0.033091556857082684
8,2020-10-13,Simple + Baseline,3.186122213685631e-08,-9.048876752976054e-09,1.464235720164721e-07,3.2605255736059013e-07,4.299327006048238e-07,0.018421135287067687,0.0009436578683884824,0.03784125341800335,0.10000040023214103,0.10000016191038648,-8.788309927402826e-09,1.3585432724660942e-07,1.3456525881853677e-07,2.0765943887725256e-07,2.7823396200716034e-07,2.187478246439495e-07,3.8391450701030897e-07,2.0576504552389165e-07,2.1432668489384343e-07,2.7949563956203504e-07,3.6255797724337195e-07,3.2903384204474006e-07,4.478447979254606e-07,0.10000015053966826,-7.057730478818777e-08,-3.8593211433880065e-08,0.10000013677542295,2.2658679808358857e-07,1.2383027600669838e-07,0.10000034819871337,0.10000051584139592,2.3367046792237057e-07,8.09414279166896e-08,-1.0906485834996042e-07,3.060401849408571e-07,-1.0376937690824865e-07,7.290128465849653e-08,0.1000004229711989,2.4950853882687886e-07,2.637290052487861e-07,1.5499330690754015e-07,-1.5146140138722792e-07,1.8429017923479124e-07,4.643613231907417e-07,3.296600323650581e-07,0.10000036471222251,0.10000029003310806,0.0009682324593915367,-3.149033041651691e-08,0.04181662347160512
8,2020-10-14,Simple + Baseline,-5.545367535939033e-07,2.360061755446575e-07,-2.9115937464678186e-06,-2.0114193352069186e-06,-1.3455145878620614e-05,0.018409491497691003,-5.495892963911985e-07,0.029800244922039056,0.09999106589714901,0.09999913564710225,4.1507864001300113e-07,-4.8760728684165395e-06,-2.4713008472286e-06,-3.18579799357871e-06,-1.0381950342833034e-06,-1.4000670496909821e-06,-2.9477783380284543e-06,-9.590671458361068e-07,-4.236753554909313e-06,-5.101007048854128e-06,-2.8286801335823686e-06,-1.4973103087706456e-06,-4.627735676932379e-06,0.09999668936285826,1.2096040842348507e-06,0.00914638744819928,0.09999838072032681,-5.269168936710586e-06,-3.4572985883675815e-07,0.09999168295890908,0.0999875354369942,-1.1119062295722391e-05,-7.911833844939704e-07,1.5532595125786786e-07,-1.668253471278875e-06,-1.7707052520498458e-07,-2.292062303944553e-07,0.09999623483561614,-1.4495768465887566e-06,-2.280240022174806e-06,-1.819777579094409e-06,-2.066758081489925e-06,-1.7464686010620937e-06,-2.898788491033951e-06,-5.507535157519369e-06,0.09999790241856414,0.09999725607475042,0.0009681007950272755,5.294176790042354e-07,0.04180943762294004
