seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
7,False,False,False,False,0.10000002271490503,0.09982284896389451,0.09999409796068552,0.09981636233063312,0.14627414751349332,0.06415134481276778,0.14370940758027684,0.06525828352577578
