seed,date,strategy,NYSE:SEM,NASDAQ:SLM,NYSE:CPB,NYSE:GHC,NASDAQ:SPSC,NYSE:FF,NYSE:OIS,NYSE:MTD,NYSE:AN,NYSE:FCF,NYSE:LC,NASDAQ:ORLY,NYSE:FHN,NASDAQ:CGBD,NASDAQ:CMCSA,NYSE:NBR,NASDAQ:PAAS,NYSE:JOE,NASDAQ:PLAB,NASDAQ:SHYF,NASDAQ:OLLI,NYSE:DDS,NYSE:ROG,NYSE:LXFR,NASDAQ:RDWR,NYSE:JEF,NYSE:SO,NYSE:HII,NYSE:PGR,NASDAQ:EFSC,NYSE:MPC,NYSE:MLR,NASDAQ:MRNA,NASDAQ:KHC,NASDAQ:MSFT,NASDAQ:SFM,NASDAQ:PTCT,NASDAQ:AVGO,NASDAQ:IRMD,NASDAQ:SUPN,NASDAQ:TW,NYSE:AVNS,NASDAQ:WSBC,NYSE:CVS,NYSE:KGC,NASDAQ:RVNC,NYSE:QTWO,NYSE:CLH,NYSE:TRN,NASDAQ:SCHL
19,2020-03-18,Simple + Baseline,-8.048151165720796e-09,0.10000010511030365,3.4628048517340545e-07,3.028795073930903e-09,4.9709762209143545e-09,9.939375765829903e-09,8.09649114204084e-09,0.10000010433539554,3.995908587115403e-09,1.0293804190974773e-08,1.960853942747073e-07,1.0180951289439064e-08,2.804425881747129e-09,-1.0075160235611048e-08,2.0615447537836444e-07,4.492392333381801e-09,2.6524892438108285e-10,-9.241518225178858e-07,7.103015903772603e-09,9.93859202651502e-09,5.557780764696062e-09,0.1000000936814875,-1.0225972271787764e-07,0.10000009399010676,5.509890620019389e-07,9.916808555098106e-09,0.09999204906690169,0.10000009456028378,2.014182262412646e-07,1.057637973560628e-08,4.428900898295798e-09,2.1178600921103526e-07,0.10000007625197327,0.10000011125761764,6.576439204046507e-07,2.054865182629199e-07,0.10000010435262131,6.224085412947152e-09,1.0374870897985387e-08,0.09999898847595501,1.0262196578958947e-08,1.0451636001267144e-08,5.291226957939851e-07,5.951998690848707e-06,7.659978472327947e-09,8.986797682952151e-09,8.115256036286126e-09,-2.0933352252691907e-08,1.0444041365154445e-08,9.303164006506039e-09
19,2020-03-19,Simple + Baseline,1.7433883700081497e-08,-2.0257544585608548e-07,2.1678416658755736e-07,3.382420057621205e-08,3.2392712437294317e-08,2.0062755691473514e-08,5.1657654871330895e-08,0.10000010782362125,3.481186401381161e-08,3.417461476474294e-08,0.09999980272255275,2.125836409738348e-08,3.700429113293288e-08,0.09999974094763406,1.4623373969211763e-07,2.6146029286787182e-08,7.214993593265135e-09,-5.019890155271481e-07,2.1827083666639597e-08,0.09999979213551292,2.979693284099274e-08,0.10000012706210326,-4.4599720077944983e-08,0.10000010858322897,0.09999978686246849,1.6392315413097012e-08,-1.3847762385066297e-07,0.10000010058732614,1.289832682075227e-07,3.006310048861525e-08,6.303064614109516e-09,1.626165071207752e-07,-1.9580751720417962e-07,-1.5597847051189198e-07,4.1691998934865826e-07,1.4393635853429287e-07,0.10000011374180116,4.002997486821347e-08,3.102524803694032e-08,0.09999946978882257,4.39757394268041e-08,9.760453112144404e-09,3.5413437753764787e-07,-1.5874718237797332e-07,8.205493910068833e-09,8.30779777798419e-09,2.885335502529116e-08,6.50309191582954e-09,3.889026428078877e-08,4.187087145250894e-08
19,2020-03-20,Simple + Baseline,1.153478823553057e-08,0.09999946147087098,-3.6970979464995775e-07,1.6848444180594436e-09,-7.173269051303084e-09,-6.390851877277699e-08,1.4273620371988574e-09,-5.582657599914268e-08,-3.1418340808273494e-09,-5.827122731454661e-08,-4.783791277088347e-09,-7.264183860410259e-08,9.362713689679867e-09,1.0543866215633762e-08,-8.067899666840056e-08,-1.4242265727126081e-08,2.8403882491912794e-09,-1.6423502251581402e-07,-4.0916588821724955e-08,0.08513453232991533,-1.314226365559334e-08,0.09999996300218052,-2.2161212907481215e-07,-6.657110654195284e-08,0.09999994514781796,-5.2601845080898294e-08,-2.150017019194313e-07,0.09999986770421446,-2.3885757442618764e-07,-9.588314940855756e-08,0.09999995322090581,-2.722278657636753e-08,0.09999989145161536,0.09999988777597293,-8.056742377495375e-08,-1.7708290436538476e-07,0.09999978864429317,-1.396387747384569e-09,-3.946255772478313e-08,0.09999994959855861,-2.425142848561683e-08,-2.5712172684542017e-07,6.266032739191433e-11,0.014869382838350672,-6.901518120226522e-08,-9.193668955625545e-08,-2.1106935109652366e-08,2.914636372060609e-09,-4.07867455074578e-08,9.988247976441042e-09
19,2020-03-23,Simple + Baseline,-5.3769733864374314e-09,0.09999984703935515,-1.712199942620514e-07,-9.585672530939674e-09,-1.4930488971053224e-08,-2.156803518742902e-08,-9.677778756827878e-09,1.7528590542030004e-08,-1.3497704970360014e-08,-1.9276119204763622e-08,-2.24067229607318e-09,-1.1023445483517963e-08,-5.744026612802563e-09,-2.7420670451658334e-09,-1.2759581181417411e-08,0.09999998486549153,-4.139271981127973e-09,-1.745126907772911e-08,0.08246094699175367,0.07283582856918241,-1.6808030086060963e-08,6.016083438613366e-09,-1.4306853631757381e-08,0.1000000256720912,0.09999998265654841,-6.999078879775456e-09,-3.7114694480534025e-09,0.10000001395345051,-7.233010407792173e-08,-2.124143378194556e-08,-1.4629928292821799e-08,-1.1325451237276339e-08,0.10000001104737234,2.4708732883010272e-08,-1.7772054726974295e-08,-5.800298768596252e-08,0.0999999425121042,-1.2295392843992074e-08,-1.6242614900914894e-09,0.09999999482775572,-1.3829563137630906e-08,-2.669443277341705e-08,3.774876601981144e-09,0.0447040650158981,-8.916721052959021e-09,-3.515399598137632e-08,-1.6466575236084935e-08,-8.908915509465966e-09,-1.0923402277434232e-08,-2.0051575123460865e-09
19,2020-03-24,Simple + Baseline,-1.3266144370717898e-08,0.09999991706256965,-1.2460989351843545e-07,-1.9160123932596408e-08,-4.21318275326647e-08,-6.972130655453277e-08,-3.451970808818938e-08,1.5905134401277133e-08,-4.304322166755754e-08,-6.673123435877577e-08,-9.362043534526286e-10,-4.4066039959248145e-08,-7.116251339892847e-09,8.055827680796318e-09,3.1437951509631065e-08,0.09999992883565084,-3.9025320173847514e-08,5.095454688897981e-08,0.07805797227886413,0.06736591872494341,-3.2283789170825914e-08,0.05457801418136703,2.231114282424554e-08,0.10000004200671249,0.10000001437240057,-5.805458544791372e-08,-7.081091554207989e-08,0.09999999964027233,-2.2574087062407555e-07,-5.2211396378087904e-08,-7.726395766854153e-08,2.141006333754508e-09,0.10000003187794464,-1.3822665870477613e-07,-1.059612255743603e-07,-1.5314106818940974e-07,0.09999998287441526,-2.9764240093308757e-08,-4.356420955867802e-08,0.10000007613475083,-4.295060702153211e-08,-6.433918514523725e-08,2.794991796936553e-08,-1.7144997232108575e-07,-6.561414898667386e-08,-1.4623858887559136e-07,-5.351362563183619e-08,-2.7080008083272865e-08,-1.5877040688013463e-08,2.1511835665336613e-08
19,2020-03-25,Simple + Baseline,1.5508742527505711e-09,0.09999993934751493,-7.518392355237752e-08,3.899019295027306e-09,-2.8156475050675586e-09,-1.6520176321531386e-08,7.4459850624368445e-09,-4.639164499777878e-09,0.06714556216647391,-5.000442890385435e-09,7.355026671634217e-09,-1.709760469579963e-08,6.376634699467229e-09,5.345009556066008e-09,-2.2500639907843492e-08,4.112080810244974e-09,1.0497500925523384e-09,-4.1517285662690323e-08,5.914676114820862e-09,0.10000000371816421,-1.0016946310522097e-08,0.04801371656844993,-1.0172292960031181e-08,0.09999996833767182,0.09999998684386151,-9.477032560149313e-09,-7.169751152399633e-09,0.09999995145324507,-8.69798573125119e-08,-1.982739121569023e-08,0.08484161103173708,-7.592711107245011e-09,0.0999999631808428,-2.7611095551147327e-08,-3.530555086376202e-08,-4.851610019677737e-08,0.09999991612025161,4.2092994126929397e-10,-7.893616601258052e-09,0.09999998518699077,-4.091588907841558e-10,-5.532004846263117e-09,-1.649867992400202e-08,-1.3536246266158895e-07,-6.3743021426020325e-09,-1.984719763937716e-08,-3.700090539155265e-10,4.149165113902865e-09,-5.4458078663763145e-09,-5.58170047568532e-09
19,2020-03-26,Simple + Baseline,-2.4248316110389577e-08,0.09999957388234149,-3.346412092148282e-07,-2.911286272848952e-08,-8.68774168432432e-08,-1.1755634622333651e-07,-3.200830467951219e-08,-1.0036225124798555e-07,-6.775211693110483e-08,-9.92421948678347e-08,-5.333769382146927e-08,-1.275846213613618e-07,-1.8969576885518608e-08,2.5973779601335697e-10,-2.6192974529122543e-07,-1.0575739340857542e-08,-2.9066935007204658e-08,-3.209024939998032e-07,-1.5013734969341252e-07,0.0999999050403008,-1.1375922269289805e-07,0.01506641240935312,-1.049661801729737e-07,0.09999984165495729,0.09999979940563633,-9.574713661815933e-08,-7.9454577440859e-08,0.09999975786341266,-2.967113044977179e-07,-1.8427824290613666e-07,0.09999994292257451,-1.4401109972705332e-07,0.09999981385314227,-1.851366999691211e-07,-3.0200070430386263e-07,-2.635693185383851e-07,0.09999911506295879,0.08494106017772682,-9.60720225991091e-08,0.09999984225981745,-9.220825721362885e-08,-5.9836986477034e-08,-1.548654927398132e-07,-5.084588118027713e-07,-6.755624184875998e-08,-1.434798043916071e-07,-7.911265922703168e-08,-1.853566904783084e-08,-1.3732766503991836e-07,-7.075864412952094e-08
19,2020-03-27,Simple + Baseline,1.1085948547530793e-07,0.09999921359791683,-6.431234323342699e-07,5.414994506169058e-08,0.10000021265516071,3.9029129486213134e-08,1.4858654327131936e-09,-5.790165733338376e-07,8.904490931835753e-08,-1.2674680979562285e-07,-7.13956706680967e-08,-1.0977252638950424e-07,1.0547656709007828e-07,1.1159948601156702e-07,-2.240082937523852e-08,-1.5818988091349083e-08,4.1825179690135936e-08,-2.1082942037173314e-07,1.2856673093385747e-07,1.8973058685961528e-07,3.2382078971139026e-07,0.025914650029704864,-3.699612971564066e-07,-4.398574478773064e-07,0.09999985805371008,-2.2749011426317867e-08,-4.673508046852655e-07,0.09999928625988011,-5.105693489892626e-07,-1.1003856800699685e-07,0.09999992350587386,-7.93588238356042e-08,0.09999912764927761,-7.452425985193313e-07,-4.5265598358709407e-07,-4.4775765795431846e-07,0.09999911216816665,1.9766247251443895e-07,-1.3727380031338515e-07,0.09999986384894771,-1.4858168839325226e-07,-2.0883304965929423e-07,-1.552177346421307e-07,0.07409354271693627,-5.0872682795695795e-08,-2.99747024577955e-07,5.1034026210108025e-08,1.400422660094221e-07,-1.852516643921324e-07,0.10000024104320737
19,2020-03-30,Simple + Baseline,-2.658560442035681e-10,0.0999999317502709,-8.690140850452115e-08,-7.883109064166516e-10,0.10000001824992598,3.514157259736118e-08,-2.9290855664976242e-08,-1.0553397216510721e-07,-1.2780038992349991e-09,9.230037078129218e-08,-4.0950314955082045e-08,8.421317255881652e-09,-7.316540521631335e-09,-1.4522927698339517e-08,4.011025927928679e-08,-2.40974237719654e-08,-1.07374894279393e-08,1.2686991173689287e-07,2.8430633534767164e-08,1.7573717169721356e-08,0.09999997299721082,0.016184498924750337,1.5820945792111012e-08,0.06051350388633959,0.10000000136291647,-4.285944776716972e-09,-5.011466118762565e-08,0.09999989222191451,-5.483619009446362e-08,-9.522647234875889e-09,0.10000002798401827,-5.597262762680835e-09,0.09999992634908299,-1.212589918983237e-07,-6.182502224356103e-08,-8.504923025494295e-08,0.09999984723570407,1.458630704608917e-08,2.66904022617096e-09,0.10000000443387728,-2.866588408736681e-08,-3.169010688608969e-09,-1.2638264037804502e-08,0.023302735077871464,-9.497929994331414e-10,5.443379313954861e-10,2.401712406461162e-09,-6.08066262959374e-09,-2.749041172958699e-08,4.732056120582543e-08
19,2020-03-31,Simple + Baseline,-3.3351848013157783e-09,0.017718586443263937,-6.502405432230727e-09,-2.9627498059066306e-10,0.10000000456159433,5.474864478538122e-09,-4.850100123878307e-09,-2.1524889258636845e-08,-2.3475849036025413e-09,8.933267572581187e-09,-1.0719218372179494e-08,3.3930636012064733e-09,-3.4540741351133206e-09,-1.7450150528039226e-09,1.1726010255138971e-08,-2.9518761223245144e-09,-4.0474474517178806e-09,3.1160672460122324e-08,1.0457681779959493e-08,-1.5247466351003386e-09,0.10000000289967383,-6.517999200144887e-09,-1.164612343245259e-10,0.09999998426709149,0.10000000832700538,1.4397850599735885e-09,-2.0143584914647257e-09,0.09999998404676712,1.8367708080382201e-09,3.983609564045791e-09,0.10000000735187589,-2.818201636062754e-09,0.10000000464550737,-1.441037378167697e-08,-1.40173083538766e-08,-1.1720180554304165e-08,0.09999995255104456,9.332711159283788e-10,0.0822815698113074,0.09999998897934216,-3.5071314160591174e-09,8.3668124030225e-10,-3.4547348235031005e-09,-5.6596193239491285e-08,-3.4803287801675145e-09,1.2969788409707257e-08,1.0669607445385442e-09,3.0995080754020242e-09,-9.059052573723399e-09,-2.565461720084055e-10
