seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
2,False,False,False,False,0.0999999688109341,0.09982287101184369,0.0999936700988856,0.09980826235923958,0.1537226947780492,0.06451864617632838,0.15183110513636286,0.06529395013902677
