date,seed,strategy,asset,target_weight
2020-03-25,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.02
2020-03-26,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.02
2020-03-27,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.1
2020-03-30,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,1.2901536846046772e-23
2020-03-31,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-01,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,5.304375729452084e-23
2020-04-02,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,1.268824998123073e-23
2020-04-03,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-06,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-07,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,2.129472945336803e-08
2020-04-08,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,2.894241879211857e-23
2020-04-09,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,5.109611922741587e-23
2020-04-13,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-14,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,6.964868221723554e-24
2020-04-15,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-16,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,9.218201914683182e-23
2020-04-17,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-20,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,4.752207421064108e-26
2020-04-21,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,3.7141726654217484e-23
2020-04-22,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,8.910772427951915e-23
2020-04-23,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,1.5559346464651598e-22
2020-04-24,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,3.3781115373167334e-07
2020-04-27,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-28,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,4.315809035480974e-23
2020-04-29,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,8.468807845644175e-23
2020-04-30,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-01,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-04,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-05,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-06,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,6.690458093317339e-24
2020-05-07,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-08,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-11,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-12,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,2.872265731452779e-24
2020-05-13,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-14,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,3.016136554535803e-23
2020-05-15,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-18,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,3.597211519223248e-23
2020-05-19,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,5.0543156153393924e-24
2020-05-20,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.08229714965830558
2020-05-21,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.09122991354495726
2020-05-22,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.09010810386739973
2020-05-26,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.02720771491319459
2020-05-27,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.022385832599031465
2020-05-28,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-29,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-01,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,8.290024893218241e-23
2020-06-02,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-03,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-04,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-05,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-08,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-09,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,1.4123243954332272e-23
2020-06-10,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-11,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-12,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-15,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-16,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,1.7456409332720992e-23
2020-06-17,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-18,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-19,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-22,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-23,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,1.4629809398510009e-22
2020-06-24,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,1.424112019017093e-22
2020-06-25,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-26,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,4.739752587873762e-23
2020-06-29,13,AR1 alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
