date,seed,strategy,asset,target_weight
2020-03-25,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-03-26,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,7.716493894923414e-09
2020-03-27,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-03-30,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-03-31,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,2.0169212231018375e-07
2020-04-01,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-02,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-03,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,2.582268395417489e-22
2020-04-06,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,2.247394204209574e-22
2020-04-07,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,1.029518847910005e-22
2020-04-08,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-09,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-13,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,1.5069019343839154e-22
2020-04-14,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-15,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-16,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,5.1457438828947755e-23
2020-04-17,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-20,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-21,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-22,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,3.6357461821458056e-23
2020-04-23,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,1.429329367129417e-22
2020-04-24,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-27,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,2.740606827809136e-23
2020-04-28,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-29,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-04-30,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,3.319385176299547e-23
2020-05-01,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,6.632744693240403e-23
2020-05-04,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-05,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-06,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-07,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,2.4132825451663036e-24
2020-05-08,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,1.2381284109841612e-23
2020-05-11,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-12,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-13,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-14,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,3.4045075269873846e-23
2020-05-15,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,1.5342345731806385e-22
2020-05-18,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-19,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,2.6374201298712915e-24
2020-05-20,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-21,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,1.2138176897540393e-22
2020-05-22,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,1.2983977927514006e-22
2020-05-26,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-27,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,4.791604737959847e-23
2020-05-28,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-05-29,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-01,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-02,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-03,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-04,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,2.687758416957794e-23
2020-06-05,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,1.6465693694163465e-23
2020-06-08,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,2.2033211364750532e-23
2020-06-09,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-10,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-11,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-12,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,3.375784888185139e-23
2020-06-15,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-16,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,7.958872157044311e-23
2020-06-17,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,3.632288296882791e-23
2020-06-18,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-19,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-22,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-23,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-24,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,6.866345072238763e-23
2020-06-25,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,5.630730885708392e-24
2020-06-26,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,4.089494883848003e-23
2020-06-29,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-06-30,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-07-01,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,1.0476397852063597e-22
2020-07-02,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-07-06,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-07-07,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
2020-07-08,13,Simple alpha + Basic + Two-Step,NASDAQ:NTNX,0.0
