date,seed,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover,tc_paid
2020-03-26,13,Simple alpha + Enhanced + One-Step,1.0655754407373443,1.0655754407373443,0.06557544073734445,0.06557544073734445,0.050000762495671716,0.0
2020-03-27,13,Simple alpha + Enhanced + One-Step,1.0169852344693697,1.0163914555140698,-0.045599968252225884,-0.04615720609067406,0.05003869480939127,0.0005572378384481724
2020-03-30,13,Simple alpha + Enhanced + One-Step,1.0249902619836961,1.0238840116799197,0.007871331109839789,0.00737172289790678,0.050038430394538314,0.0004996082119330089
2020-03-31,13,Simple alpha + Enhanced + One-Step,1.0128101635542657,1.0112718930982125,-0.011883135753756217,-0.012317917301017537,0.05000275341343124,0.00043478154726131946
2020-04-01,13,Simple alpha + Enhanced + One-Step,0.9621710935791702,0.9603242234257767,-0.04999857998796857,-0.05037979401993316,0.05004260866618539,0.000381214031964589
2020-04-02,13,Simple alpha + Enhanced + One-Step,0.9688861203211102,0.9666470662341028,0.006979036043330836,0.006584070935720507,0.05002665903244184,0.00039496510761032934
2020-04-03,13,Simple alpha + Enhanced + One-Step,0.9438921408906557,0.9413649337984068,-0.025796612115953337,-0.026154460421827955,0.050000532394079505,0.0003578483058746184
2020-04-06,13,Simple alpha + Enhanced + One-Step,1.0253615865043058,1.022292696836234,0.08631224065153843,0.0859685337027414,0.050252911588181175,0.00034370694879702835
2020-04-07,13,Simple alpha + Enhanced + One-Step,1.024913531205443,1.0214323013266966,-0.0004369729710572901,-0.0008416332349826569,0.05003040280260422,0.0004046602639253667
2020-04-08,13,Simple alpha + Enhanced + One-Step,1.0615289388610076,1.0575347429468194,0.0357253627166964,0.035344918672760614,0.0500283155923549,0.00038044404393578277
2020-04-09,13,Simple alpha + Enhanced + One-Step,1.1126073210061322,1.1080134545547704,0.04811774816043201,0.047732438054273345,0.05000946663123321,0.00038531010615866355
2020-04-13,13,Simple alpha + Enhanced + One-Step,1.1066421604863803,1.1016469231970252,-0.00536142483257945,-0.0057458971563693045,0.05000173139972129,0.0003844723237898546
2020-04-14,13,Simple alpha + Enhanced + One-Step,1.1261015876816636,1.120604541694531,0.017584209141942267,0.01720843411652263,0.050010027809495886,0.0003757750254196378
2020-04-15,13,Simple alpha + Enhanced + One-Step,1.0903183237746612,1.0845873813099178,-0.03177623075789319,-0.03214083027911836,0.050006820960094914,0.00036459952122517496
2020-04-16,13,Simple alpha + Enhanced + One-Step,1.0828041228869862,1.076720493790617,-0.006891749614608833,-0.007253345977342766,0.05013943339642357,0.0003615963627339328
2020-04-17,13,Simple alpha + Enhanced + One-Step,1.1189052621269804,1.112241109322286,0.03334041538717164,0.03298963448407851,0.050007911861006615,0.0003507809030931298
2020-04-20,13,Simple alpha + Enhanced + One-Step,1.122445888339113,1.1153707589586692,0.00316436639631317,0.0028138230192643714,0.050022357704903764,0.0003505433770487984
2020-04-21,13,Simple alpha + Enhanced + One-Step,1.1075842830144373,1.1002240694400205,-0.013240375753584397,-0.013579959306795758,0.050159209821306575,0.000339583553211362
2020-04-22,13,Simple alpha + Enhanced + One-Step,1.1235722944865187,1.1157398834481937,0.014435029204791438,0.01410241280766596,0.05002030681581732,0.000332616397125477
2020-04-23,13,Simple alpha + Enhanced + One-Step,1.1373154433020622,1.129024919970847,0.012231655126227746,0.011906929849631242,0.04999751839513829,0.0003247252765965038
2020-04-24,13,Simple alpha + Enhanced + One-Step,1.1578749957579126,1.1490760197106797,0.01807726482299236,0.01775966091195799,0.050017186627685256,0.0003176039110343725
