seed,date,strategy,NASDAQ:BBSI,NASDAQ:ICHR,NASDAQ:EBAY,NYSE:CHGG,NASDAQ:IDXX,NYSE:HL,NYSE:CE,NASDAQ:SFM,NASDAQ:EVBG,NASDAQ:TRS,NYSE:GIL,NASDAQ:BOKF,NYSE:SRE,NYSE:MTDR,NYSE:LXFR,NASDAQ:UFCS,NASDAQ:SIGI,NASDAQ:HWC,NYSE:ORA,NASDAQ:QCOM,NYSE:JOE,NASDAQ:SLM,NYSE:CWK,NYSE:GM,NYSE:USM,NASDAQ:MRNA,NYSE:HII,NYSE:HLIO,NYSE:JWN,NYSE:CB,NYSE:BCC,NASDAQ:ZM,NASDAQ:POWI,NASDAQ:INTU,NASDAQ:AEIS,NYSE:FSS,NASDAQ:VCYT,NYSE:EVRI,NASDAQ:SFIX,NASDAQ:TTMI,NYSE:UVV,NYSE:TRU,NYSE:CCS,NASDAQ:SPNS,NASDAQ:LITE,NASDAQ:ADBE,NASDAQ:CGBD,NASDAQ:EDIT,NASDAQ:JOUT,NASDAQ:RCMT
17,2022-08-25,AR1 + Baseline,0.08941475299745114,-1.2012486630918316e-06,-4.722667994598326e-06,-4.777117378828364e-07,-4.240624649360469e-06,-1.7866813730185694e-06,-7.519831391751025e-06,0.09999455031065908,1.8737934449610307e-08,-6.795813038606947e-06,-5.551608288646744e-06,-7.893359043582262e-06,0.09999075861989067,0.09999707149087754,-4.527826987345309e-06,0.03863471283114741,0.03421934248695733,-7.575269555175024e-06,0.09284894534932914,-3.5211337600394964e-06,-5.386711767893978e-06,-4.100226296476701e-06,-5.140324270078222e-06,-3.939423373606508e-06,-7.300364465128244e-06,-5.611822166075193e-07,0.045476066367841336,-3.900022741921848e-06,-1.0608744046572514e-06,0.09998681558758175,0.0029359292332665917,-4.7160691388001535e-07,-3.0253081871641603e-06,-3.032136354872584e-06,-4.092678850501518e-06,-7.605033106236158e-06,-6.387040624074233e-07,-2.7525831069536977e-06,-2.5854851982216684e-08,-5.008354814380764e-06,0.0750250683319152,-6.8342064841352525e-06,-2.53547951325196e-06,-3.3038535455769635e-06,0.09998096950891537,-4.311979233446929e-06,0.02163339012767499,-2.049222549703229e-07,-6.265836050344447e-06,0.09999896660611801
17,2022-08-26,AR1 + Baseline,0.08940565507245954,-1.6961442141480792e-06,-6.489454583803743e-06,-5.170863053759694e-07,-3.3712333225287616e-06,-1.5951903504240636e-06,-1.042848811444163e-05,0.0999937026814896,1.1221751901521667e-06,-8.156611433347559e-06,-8.562227784364001e-06,-1.0102216640780008e-05,0.09998937246157852,0.09999633331349499,-4.866854427515202e-06,0.038626687470220016,0.03421087119029826,-9.976876013667234e-06,0.09294628561926015,-4.719909102151329e-06,-5.8073121802838424e-06,-5.870101003797614e-06,-8.865241679014843e-06,-6.310806848753595e-06,-8.702264758509388e-06,-1.0560919278716005e-06,0.04546807816470458,-5.232511349030973e-06,-1.8482369598284796e-06,0.09998658255745196,0.002927898002608569,-5.37871010780377e-07,-4.213551130480354e-06,-3.6048039070515467e-06,-5.777874775223293e-06,-9.416323540291554e-06,-4.449496622209551e-07,-3.7386123008199413e-06,1.5430251049625974e-07,-5.827000740579631e-06,0.07501600684776533,-8.139305763500812e-06,-4.0206816865053764e-06,-4.4530669139608745e-06,0.09998606195909754,-4.941227269157615e-06,0.021624779013990562,2.9678392279143664e-07,-8.539144564011594e-06,0.09999801228273988
17,2022-08-29,AR1 + Baseline,0.08939383571424145,-2.2453251225312707e-06,-8.320637416676524e-06,-4.509875697878557e-07,-4.602298327019102e-06,-1.7748913098577044e-06,-1.3747723423274529e-05,0.0999921989121892,1.1269141843044964e-06,-1.4741651357317483e-05,-1.1040110116029458e-05,-1.2960695569268663e-05,0.09998707952665775,0.0999953197642854,-5.730129599155679e-06,0.03861625097028436,0.03419980252247477,-1.328713078538994e-05,0.09308137221033044,-6.08427030127377e-06,-7.001252276772298e-06,-7.72068278926867e-06,-1.1234821625938353e-05,-8.080380294786632e-06,-1.06114693734755e-05,-1.4016649299289277e-06,0.04545780539516883,-6.820500270510841e-06,-2.4679266290265736e-06,0.09998478092733451,0.0029175815258475255,-5.600773591463062e-07,-5.9237409817605365e-06,-4.505129044219788e-06,-7.399431702187844e-06,-1.1893154264751965e-05,-5.166823443640716e-07,-4.614386379396238e-06,3.2564511075378976e-07,-7.19779505464269e-06,0.07500431789453617,-1.0189640041971605e-05,-5.150679168572101e-06,-5.4353093551713755e-06,0.09998739275599969,-6.130319342979425e-06,0.021613804640349864,3.790576888134071e-07,-1.0752052882506745e-05,0.09999730958319984
17,2022-08-30,AR1 + Baseline,0.08938628738640544,-1.4248319347758768e-06,-6.666514422253234e-06,-6.404994772749657e-07,-2.7488171928604054e-06,-2.2869706694225175e-06,-9.269005668350245e-06,0.09999249194920119,1.0400108145577892e-06,-1.1241469523310803e-05,-8.360710702005354e-06,-1.1683547107665532e-05,0.09998683293552874,0.09999579270829866,-7.11129169059298e-06,0.03860855268778936,0.03419243389317127,-1.1801969240668757e-05,0.09307310280811214,-4.926497139320091e-06,-4.777484344607426e-06,-5.759985054169049e-06,-7.83346732977112e-06,-5.312882263940785e-06,-9.755944799702665e-06,-1.923708360978322e-07,0.045449656463250464,-5.619423999566387e-06,-1.0596555984544631e-06,0.09998616868712142,0.0029178593560301733,4.3712786411121175e-07,-5.217254471563903e-06,-3.831964501906356e-06,-6.463252644911145e-06,-1.1327670313180852e-05,-6.075626365397192e-07,-3.7951876341990527e-06,7.573997948999372e-07,-6.843327415725158e-06,0.07499663390530527,-7.306472628134475e-06,-2.664873529874694e-06,-3.838044678137071e-06,0.09998996942610464,-4.115812670625629e-06,0.021605785342482364,4.181989603874392e-07,-7.905395137401165e-06,0.09999824579580559
17,2022-08-31,AR1 + Baseline,0.08938117148381877,-1.182575790672729e-06,-5.027562217847016e-06,3.162680532586889e-07,-1.448054074606291e-06,-1.76542028363297e-06,-6.291868171486461e-06,0.09999368504753448,7.449847921925724e-07,-8.557492909776681e-06,-6.057514879920916e-06,-9.956383413373813e-06,0.09998809175955302,0.09999626779303461,-5.469820690641585e-06,0.038602744111835834,0.03418714302810777,-1.0260297453740556e-05,0.0930666013200955,-4.220280840915816e-06,-3.458269705470387e-06,-4.105034815137227e-06,-5.7392039496675855e-06,-3.6913875123758767e-06,-8.097665000172628e-06,-2.5609124039302997e-07,0.045443332802079885,-4.644259689507392e-06,-9.222796389395614e-07,0.0999881949928604,0.0029116438080189623,6.530871895781264e-07,-4.7433727211346924e-06,-3.1348242030071247e-06,-5.500895728934911e-06,-1.022900586577486e-05,-3.248752744758374e-07,-3.053113402732211e-06,3.3060956739466726e-07,-6.034737911659115e-06,0.07499116352496876,-5.166039237461152e-06,-1.910521445668817e-06,-3.139525344441513e-06,0.0999919200235762,-2.795329475457944e-06,0.021599635840705643,8.142854859102952e-07,-5.7419389540508665e-06,0.09999852133181024
17,2022-09-01,AR1 + Baseline,0.0893728919941651,-1.4081551519049975e-06,-7.085291294739776e-06,4.843941818575257e-07,-3.2737573298228967e-06,-1.4900526100518975e-06,-7.705934901179449e-06,0.09999356432637668,4.894057475062958e-07,-9.863019951464587e-06,-7.339787020427286e-06,-1.0799311679210096e-05,0.0999880725770553,0.09999610486246456,-4.954704589447555e-06,0.038594133145232544,0.03417928015093216,-1.104966541546187e-05,0.09315731113839008,-4.6267848016099736e-06,-4.737323076324099e-06,-5.240481333554523e-06,-7.5464279632095875e-06,-5.58793485047958e-06,-8.408691728837767e-06,-5.030201562931963e-07,0.045436193084295314,-4.929454484204195e-06,-1.3416886034436427e-06,0.09997948277979327,0.002904445639040307,2.8443561480125473e-07,-5.433127582348984e-06,-3.1681536768613204e-06,-6.184399137558332e-06,-1.063527062789373e-05,-8.181802074504264e-08,-3.271793951540748e-06,5.874264050669592e-07,-6.014974986183573e-06,0.07498295064396374,-6.376579002798057e-06,-3.1866555037305583e-06,-4.5177205226203395e-06,0.09999158161829928,-3.504766183075922e-06,0.021591162512102226,6.045935863539262e-07,-7.122500928548952e-06,0.09999783238468533
17,2022-09-02,AR1 + Baseline,0.08936838637862221,-9.62114925465198e-07,-5.028792104070798e-06,6.590758224781718e-07,-1.8935577636508632e-06,-1.2550677050646285e-06,-5.1243170189249624e-06,0.09999468119600538,2.614184016105746e-07,-7.514143453541207e-06,-5.429528953196993e-06,-9.016158606720796e-06,0.09998951566380246,0.09999684672302947,-4.260693000489281e-06,0.03858905600560646,0.03417449648914401,-9.380678696032062e-06,0.09315206457572589,-3.6484299304629213e-06,-3.2358846308001054e-06,-4.073238135201041e-06,-5.299053356402439e-06,-3.7325276344256636e-06,-7.042999189828079e-06,-1.6924993960226435e-07,0.045431024174564245,-3.767395588850376e-06,-7.002249621747139e-07,0.09997434083242228,0.0028998281418063515,4.044246326606573e-07,-4.218697805003026e-06,-2.5455422826008177e-06,-5.073706156258459e-06,-9.084303265539025e-06,-2.360654588588605e-07,-2.4689961979400665e-06,4.7087723947075135e-07,-5.106937819618364e-06,0.07497817574630267,-4.5754783752260855e-06,-1.9921485020455385e-06,-4.229517019057183e-06,0.09999322371817411,-2.3265134615538622e-06,0.02158594624401293,5.144357863749697e-07,-5.079082146115494e-06,0.09999862115082826
17,2022-09-06,AR1 + Baseline,0.08936231456320537,-8.329197346323768e-07,-4.805784964659879e-06,6.268362674095503e-07,-1.5039342435229695e-06,-7.761016250584283e-07,-5.159340931449754e-06,0.09999504819366047,2.3787147821720367e-07,-6.96721871044956e-06,-5.16924767735074e-06,-8.8407386701843e-06,0.09999023652888035,0.09999701462129806,-3.815113676062964e-06,0.03858260740687257,0.03416888030690997,-9.505180343239657e-06,0.09318953789333467,-3.4735252046743282e-06,-2.6955649274302796e-06,-4.300146616656457e-06,-4.632459169946321e-06,-3.884979804184562e-06,-6.497322076072431e-06,-3.307268757744788e-07,0.04542571342126553,-3.84686777999159e-06,-7.911438533030859e-07,0.09996793216743857,0.002894571109739766,4.6800072543258353e-07,-3.501067619806696e-06,-2.2165322113121134e-06,-4.810849799652879e-06,-8.689690051569438e-06,5.200740850572772e-08,-2.427976036175658e-06,9.997022927752626e-07,-4.625878151756388e-06,0.07497267419579819,-4.270143982772457e-06,-2.0308799836358234e-06,-3.852263522446227e-06,0.09999367585103751,-2.0890138844861006e-06,0.021579394757998537,7.968402922964192e-07,-4.8142168195272676e-06,0.09999842405381058
17,2022-09-07,AR1 + Baseline,0.08935931494145524,-2.2773573897527674e-06,-3.346074460343031e-06,5.738436094204031e-07,-6.180815845599199e-06,1.0355905051446819e-07,-3.6284303252788056e-06,0.09999584019355309,-2.8311685190342207e-07,-5.5873891127207585e-06,-4.565291253424682e-06,-6.987750860320688e-06,0.09999304429304773,0.09999776585243429,-3.209494872650948e-06,0.038579907093786184,0.034166525626037204,-7.901947629678477e-06,0.09318412808188169,-4.323294430136791e-06,-3.228659552525921e-06,-3.33779884966522e-06,-3.968189462731186e-06,-3.1911641509843745e-06,-4.383058043755741e-06,-9.114316800409693e-07,0.04542373120141154,-3.770135376180051e-06,-1.1189414514856708e-06,0.09998012845823454,0.002887800519633402,-1.8281215262668174e-06,-4.2929149927948474e-06,-3.3739668547787444e-06,-5.649495372901053e-06,-7.718815847097133e-06,-2.039049624684832e-06,-2.8765174820548136e-06,-7.431895981344058e-07,-4.208783556800846e-06,0.07497197760404137,-6.444464887143722e-06,-3.970750793124579e-06,-4.5636660140249966e-06,0.09999430737841487,-5.039960032607144e-06,0.021597528949102843,-1.3722313969459157e-06,-4.7176689969116916e-06,0.0999983744858595
17,2022-09-08,AR1 + Baseline,0.08935467734339515,-1.2929278580417166e-06,-4.062789178777048e-06,4.458337382263677e-07,-4.539525830053087e-06,-3.2778652818276473e-07,-4.137727793177112e-06,0.09999630141147477,-5.704835141991896e-08,-5.387937217018328e-06,-4.234219476413758e-06,-6.80522265361057e-06,0.09999339387518398,0.09999792678155413,-3.0248151454709385e-06,0.038575590000242306,0.034162485143733816,-7.044557611260525e-06,0.09318995412357099,-3.360432742390938e-06,-3.0819004488525264e-06,-3.7906234791100075e-06,-3.934717306657351e-06,-2.9358069679197345e-06,-4.573009318393596e-06,-6.458240845430711e-07,0.04541969447819217,-3.150202405384307e-06,-8.402923585716038e-07,0.09998572711984266,0.002884138599578233,-7.326100743300502e-07,-3.238616412992512e-06,-2.506598795698868e-06,-4.417226362136962e-06,-6.84898196596246e-06,-5.078910687665332e-07,-2.3581891910098616e-06,1.3160502713578093e-07,-3.6312434449828116e-06,0.0749676316277538,-5.074445898160861e-06,-2.606510956168319e-06,-3.756449555178532e-06,0.09999054533583494,-3.3606804538213086e-06,0.021593086797876224,-2.6453029846104445e-07,-4.04875986783095e-06,0.09999888523297426
17,2022-09-09,AR1 + Baseline,0.08935118713257563,-7.676523450337714e-07,-3.143176135216719e-06,3.9531089241387535e-07,-3.4332931549605673e-06,-4.921543778499447e-07,-3.91759766792694e-06,0.09999702794694844,-1.640551773748475e-08,-4.7918201589467246e-06,-3.5963467058238675e-06,-5.97178496393794e-06,0.09999412751806304,0.09999830153524754,-2.6555316762159557e-06,0.03857245228764935,0.03415947559703776,-5.773261677682661e-06,0.09318538294708946,-2.4715780536542136e-06,-2.595235892882997e-06,-3.0020368178266485e-06,-3.4915276257268065e-06,-2.3749853537407026e-06,-4.24916320554101e-06,-4.1338189118815126e-07,0.04541655774768897,-2.4273062651232537e-06,-6.040473617668095e-07,0.09998967423687265,0.0028816758792989347,-2.44517825504884e-07,-2.266110791592196e-06,-1.8144189142319567e-06,-3.2673623478125826e-06,-5.614664845983204e-06,-8.829964986251217e-08,-1.7765086816786503e-06,3.3515691897106767e-07,-2.9666491591838322e-06,0.07496427476818346,-3.876762388275389e-06,-1.7177079128470207e-06,-2.7346746373497455e-06,0.09998793277625374,-2.2438244974192905e-06,0.021589912339524606,4.7679184545219443e-08,-3.162680549281787e-06,0.09999922935366909
