seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
17,False,False,False,False,0.09999990856900665,0.09984304724768649,0.09999535622313391,0.0998379694659785,0.11476540793630978,0.049559384409171695,0.11456727042223118,0.05022790990759959
