date,seed,strategy,asset,target_weight
2020-03-25,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.019999999999999997
2020-03-26,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.019999999999999997
2020-03-27,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.047496396894107
2020-03-30,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.0
2020-03-31,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.0
2020-04-01,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,2.281909732747581e-09
2020-04-02,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.0
2020-04-03,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,3.4701839712859586e-07
2020-04-06,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,3.272699981724272e-08
2020-04-07,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.0
2020-04-08,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.0
2020-04-09,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.08531013968349298
2020-04-13,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.05916435505658303
2020-04-14,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.09999998553782924
2020-04-15,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.09999427787733503
2020-04-16,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.0999994873205756
2020-04-17,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.09999255775542229
2020-04-20,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.09999811868102801
2020-04-21,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.09999249478006435
2020-04-22,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.10000032599024383
2020-04-23,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.09999661448477978
2020-04-24,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.09999891105687311
2020-04-27,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.09999605127790025
2020-04-28,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.03216715681104114
2020-04-29,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.0
2020-04-30,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.0
2020-05-01,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.09999988761496824
2020-05-04,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.09052294220293815
2020-05-05,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.03099246288853687
2020-05-06,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.04431807450855734
2020-05-07,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.0
2020-05-08,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.0
2020-05-11,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.0
2020-05-12,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.0
2020-05-13,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.0
2020-05-14,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,2.1408629204151627e-11
2020-05-15,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,4.4804727934279166e-08
2020-05-18,5,AR1 alpha + Enhanced + Two-Step,NASDAQ:KIDS,0.0
