seed,date,strategy,NASDAQ:HRTX,NYSE:WAT,NASDAQ:TER,NYSE:SFL,NYSE:SBOW,NASDAQ:FATE,NYSE:FDP,NASDAQ:INTU,NYSE:CACI,NYSE:HESM,NASDAQ:OPCH,NASDAQ:SITM,NYSE:FCF,NYSE:VMI,NASDAQ:AAOI,NYSE:JWN,NASDAQ:PFBC,NYSE:TREX,NASDAQ:IDXX,NYSE:THO,NASDAQ:IPGP,NYSE:PAGS,NYSE:FHN,NYSE:ANET,NYSE:SRE,NYSE:CHGG,NASDAQ:OTTR,NYSE:LXU,NYSE:SON,NASDAQ:AXON,NYSE:MRK,NYSE:IDA,NYSE:UBER,NYSE:HII,NASDAQ:WDC,NASDAQ:ROKU,NASDAQ:LXRX,NASDAQ:EEFT,NASDAQ:MSEX,NYSE:USFD,NASDAQ:CAPR,NASDAQ:PBYI,NASDAQ:DGII,NASDAQ:SRCE,NASDAQ:PCRX,NASDAQ:BOKF,NYSE:OLN,NASDAQ:SFM,NASDAQ:IRDM,NASDAQ:NWLI
3,2020-04-08,Simple + Baseline,0.0999990627460527,-1.2553391464027635e-06,-2.447518183549335e-07,9.047015224006e-08,0.08105654503594625,-5.419305781366794e-07,-5.252607410486713e-07,-1.6405540756130768e-07,-7.44721369929602e-07,0.09999991632739183,-4.436199331166013e-08,-7.533317079622643e-08,-4.1435292665367367e-07,0.09999566575009063,0.09999946949971304,-1.4791925344755989e-08,-1.835721679305496e-07,-1.5221191752241567e-07,-9.429082738979667e-07,-3.576758744842486e-08,-3.820832659682221e-07,6.099446067182463e-08,2.1824126701274017e-08,0.09999903425268945,0.09999916199222128,0.09445712275872623,-2.9108802000546496e-07,2.0882189581857627e-07,-4.6352895973379576e-07,-2.100773821120754e-07,-1.6157343342548357e-06,-5.940801961240175e-07,3.246263168493139e-08,0.09999888323939336,-6.239054932175678e-08,0.09999929773559635,1.0573858868967653e-07,-3.0255607703461015e-08,-6.468583934293509e-07,4.058926780268455e-08,0.02450957926154064,-1.675032436038116e-07,-5.3681011760963345e-08,-8.830072118471373e-08,-1.3159345561876353e-06,-1.211924804089698e-07,-2.0310953748235994e-07,-2.3317694113484392e-06,-2.0224137196903742e-07,-1.7236692673456737e-07
3,2020-04-09,Simple + Baseline,0.09999761859622759,-1.3489524203176714e-06,-6.803627921196629e-07,-1.5761648001761973e-06,0.08569039304370586,0.0007608526271150276,9.378043572591537e-07,9.963806068817537e-07,-5.194060786858733e-06,0.09999798549332208,-2.560720014311351e-06,-1.5139908372374927e-06,-2.567467993055884e-06,0.09999405298034157,0.09999544234368773,5.165460642704896e-07,-6.140466851644507e-07,-1.1548635721759128e-06,0.0026667759865835238,-1.6329050204753353e-06,1.0377473455969578e-06,-6.342046447125612e-07,-1.210903764769486e-06,0.10000041417167406,0.09999941303729971,0.09999535027097203,-2.2737299915436264e-08,-8.519658733550092e-07,-1.5023049146419227e-06,-3.240227094869236e-06,-1.8501840598109627e-06,1.9818224103405958e-06,-2.331943691633819e-06,0.10000095369230272,-1.8174367386656978e-06,0.09999542324664552,1.435494609744861e-06,-1.833957159473911e-06,-1.4262660946762652e-06,-1.891711427393624e-06,0.01094907850260147,-1.308955589903905e-06,-1.6096470761699753e-06,-1.5732635774027923e-06,-2.855701097386735e-06,5.349224544633615e-07,-1.3787021829545137e-06,-2.7105804972907934e-06,-2.7265127617892967e-06,4.4373087473744426e-07
3,2020-04-13,Simple + Baseline,0.09999560416140922,-1.1538634865190037e-06,-7.489935894391302e-07,-1.5514076888937574e-06,-9.605109728735626e-07,0.0999972390229274,-1.9092600641615043e-07,1.1988178148534713e-06,-4.48596074316583e-06,0.09999765833103579,-1.904802493622126e-06,-1.0824308817998618e-06,-2.1069782584773395e-06,0.09999306140173866,0.09999484585285907,6.733929989806768e-08,-1.7038425159585235e-06,-6.473159141328977e-07,0.04193426973591373,-1.2661736476551542e-06,1.0163928005969025e-06,-3.4671662942550215e-07,-1.079738035670214e-06,0.03901115086860185,0.09999898839553428,0.09999498171733817,-7.407803643080675e-07,-1.1617030447104102e-06,-1.1814137776070943e-06,-3.869706143102522e-06,-3.2527607390208417e-06,2.1517576869386505e-06,-2.3382220511144235e-06,0.09999950612363495,-1.4710395144440834e-06,0.09999504836395222,-8.186790422752982e-07,-1.7118807297177107e-06,-2.326663372173947e-06,-1.7512312048772595e-06,0.01913919631301867,-2.1700566045173215e-06,-1.085058062366421e-06,-1.5875432235129187e-06,-3.922557499839508e-06,7.55914787700723e-07,-2.4269746772280176e-06,-3.680101884746669e-06,-2.336913184314617e-06,3.522568835746436e-07
3,2020-04-14,Simple + Baseline,0.099996081829853,-7.574101206026964e-07,-9.774414310845544e-08,-1.078828790542779e-06,-6.34512876082714e-07,0.09999753459831551,-9.399202691537653e-07,1.0639366231215885e-06,-2.86465134255737e-06,0.09999839408092427,-1.0817581427946399e-06,-6.599835435979985e-07,-1.7242403079536474e-06,0.0999957273570348,0.0999961240301842,-3.4083571428313224e-07,-1.7956294541617735e-06,-6.038055996167312e-07,0.05973638827064417,-8.145220702015269e-07,1.1911195196719424e-06,-1.911902578660538e-07,-1.091082675752925e-06,0.01615850136869773,0.09999978504699478,0.09999665756694834,-8.385850034736994e-07,-9.178238550425937e-07,-6.314230364505571e-07,-3.122905873546411e-06,-1.7291440880651819e-06,2.4821460929369114e-06,-1.8670264494104296e-06,0.09999999438431027,-7.106262630418345e-07,0.09999684377060579,-1.0306040971200448e-06,-1.3789108783976243e-06,-1.8434522121190402e-06,-1.3450743418450478e-06,0.024165245970842884,-2.023592086352353e-06,-2.735778519626394e-07,-1.3352966413179446e-06,-3.157678534115722e-06,1.0239321832733693e-06,-2.0941667163171446e-06,-2.7135661974164643e-06,-1.7752879520896242e-06,4.420070713431513e-07
3,2020-04-15,Simple + Baseline,0.09999934243369409,-7.7009963953088e-08,-1.9826457657922103e-09,-5.5778405764162207e-08,-1.1900023591085814e-08,0.0999996204102757,-1.0544692109520875e-07,2.1874663901764593e-07,-5.07652074883221e-07,0.09999992185018602,0.013400090419363977,-1.1380515495749063e-08,-2.851374694684155e-07,0.09999862617844721,0.09999938940998146,-3.3668184393965387e-08,-2.549598528330608e-07,-6.958089778146653e-08,0.059736821761864706,-4.9009354771687996e-08,4.019895239620011e-07,-2.3984780630881176e-08,-1.2366569689398724e-07,0.016159160790633485,0.10000009370767794,0.0999994862407877,-8.339409132181974e-08,-9.934247401506905e-08,-4.302939035656473e-08,-4.209063505835471e-07,-3.483377701051292e-07,2.037236720245601e-07,-1.2718111183431018e-07,0.10000015618777346,-5.6719016854187323e-08,0.099999547768154,-6.60678832625408e-08,-1.5419394123956912e-07,-3.1381645907119016e-07,-8.386349102408518e-08,-4.491970286603263e-09,0.010711785351293288,2.8123855439792464e-08,1.1615727510409609e-07,-6.462820827707002e-07,1.7543386666616169e-07,-1.9519137854905812e-07,-8.186557130307272e-07,-2.0658314690035197e-07,9.09451892726622e-08
3,2020-04-16,Simple + Baseline,0.09999708408810071,-2.319117052393177e-07,2.5387828880887376e-06,1.4792783301659216e-06,-3.681716933372044e-07,0.09999915056478442,-2.8418879237149866e-06,8.17102698372448e-07,2.1568034113649645e-06,0.10000087177945223,0.1000023511601915,7.720973970285731e-07,-4.7214777382048325e-07,0.09999868395942471,0.10000259421809406,-1.0576087384996556e-06,-1.9493669749370405e-06,6.778668015299011e-07,0.06928907220024037,8.086529434393868e-07,1.206196584708172e-06,1.2710429083663921e-06,-8.091678762588746e-08,0.07339450118161896,0.04885204353391977,2.460862876809626e-06,-3.2999113821161557e-07,8.597289858638236e-07,5.853821769398686e-07,1.1063415188120502e-06,-3.839093349286064e-07,9.832709247629621e-07,1.0595388039071378e-06,0.09999886071677123,1.9075036762296507e-06,0.10000317826491682,5.788326223876054e-07,1.1642525280103185e-06,9.542290939341137e-07,9.098465339224734e-07,5.602781537425599e-07,0.008442713448916705,1.4885993928045705e-06,5.542970922375279e-07,-2.214632001919769e-06,3.359242889270825e-07,-5.249710695864117e-07,9.890535593425981e-07,1.4336838829205608e-06,-3.102594567220964e-07
3,2020-04-17,Simple + Baseline,0.09999494098659953,-3.711498779568172e-06,-7.855716763855999e-07,-7.57008960343767e-07,9.432688539344413e-07,0.09999609115485782,-4.334789459220485e-06,1.16871635126053e-06,-2.417554190512478e-06,0.0999989217451734,0.09999949483815111,4.2435600847508254e-08,-2.474779610061313e-06,0.09998452744333322,0.0999930025490924,1.0222913308457281e-06,-2.6936327663347372e-06,3.908185585944929e-07,0.04746475791373455,1.598892926747518e-06,-3.912596475579952e-07,1.8725674589303445e-06,3.9677417193492814e-07,0.037750367459500826,0.04887176196139841,-4.4210035704671934e-06,-2.6466498629710738e-06,1.763320387277141e-06,-1.5403607100170619e-06,-2.454313610238243e-06,-7.245038093862767e-06,2.237179959577728e-06,-2.0222129166287163e-06,0.10000064140549429,-5.545179012909327e-07,0.09999385295998077,-2.960798887629279e-06,9.190358738181514e-07,-3.4259224179663164e-06,1.859150980446107e-08,1.1577682943544508e-06,0.06599920398241857,-1.8647977842722232e-07,-1.6570729511925871e-06,-2.179111375157739e-06,2.730057243459053e-06,8.100681221831466e-07,-1.4112546312137389e-05,-3.4570585466156037e-06,1.8542822653037612e-06
3,2020-04-20,Simple + Baseline,0.0999952116778774,-4.523450237497241e-06,-2.0556020835853767e-06,-1.3346424933184396e-07,-9.813900125345502e-07,0.09999576911307288,-3.1465822760853536e-06,-1.0843647872487268e-06,-2.923452037806732e-06,0.09999938556502903,0.062373838232987686,8.141476910507772e-08,-1.2079084463101985e-06,0.09998662888950789,0.09999659138991196,-2.081677984698147e-07,-1.0894457614991645e-06,-1.0227586379977445e-07,0.09999475827339603,-2.93527255855764e-07,-2.306487844981138e-06,1.8324703603114225e-07,3.400382027389246e-07,0.037733396207442434,-3.6178172114966148e-06,-2.623996898991966e-06,-1.8753495089586345e-06,3.4599830858461974e-08,-1.362086993870038e-06,-1.7720453657295934e-06,-7.113152161466419e-06,-3.504674073698969e-06,-2.6468251106057605e-07,0.09999352035744333,-5.735832387228262e-07,0.09999589510289206,-1.2415922549461495e-06,7.561584532301284e-08,-2.2999494302213294e-06,3.8465330267476565e-09,-1.2470707727705174e-07,0.09999794046282524,-1.501464720447922e-07,-6.582465764557297e-07,-3.5344722913342872e-06,-3.008561357196361e-07,-1.0955793424929888e-06,-1.0113620836800634e-05,-5.477438613483121e-07,-7.807081565447459e-07
3,2020-04-21,Simple + Baseline,0.09999885392786712,-1.37896214175126e-06,-4.959304011551287e-07,5.0964083436225954e-08,0.09999997544532845,0.09985142209098109,-6.356899420802955e-07,-2.025648933633139e-07,-8.142541197750735e-07,0.0999999311401707,0.052500030631900216,7.219911007503484e-08,-1.6299488718449534e-07,0.09999411216439748,0.09999924184527509,4.705032565486025e-08,-6.863644390777711e-08,-3.520825017215158e-08,0.09999834053289765,-9.979960883832743e-08,-5.822129224014241e-07,4.110000308553625e-08,1.2885493535590773e-07,-2.2503931633242614e-07,-9.056611871715192e-07,-5.881997657390464e-07,-3.003393304116629e-07,-7.005376427052842e-09,-2.2148491031986936e-07,-3.139221359557729e-07,-2.432260879156636e-06,-9.485024871700366e-07,-2.388581433198536e-08,0.04767538261744893,-8.195240268452791e-08,0.09999895705814303,-8.109469738619039e-08,7.98824960154494e-08,-4.515770971142958e-07,-3.850762744396763e-09,-3.7546541305578426e-08,0.09999964464588902,-8.203862186708689e-08,-3.904826094401959e-08,-8.223775883903554e-07,-8.451766404424563e-09,-8.853600802910922e-08,-4.002453665930846e-06,-5.975565970187673e-08,-1.0946816858676722e-07
3,2020-04-22,Simple + Baseline,0.09999941940525457,-9.247786110758714e-07,-4.348948784568524e-07,-1.5614091594688686e-07,0.09999995200212226,0.09984921454286472,-4.3258851785004045e-07,-3.0108886734868405e-07,-6.191650068628421e-07,0.09999988912313282,0.05249816711154392,-9.786473370781119e-08,-4.235292647927876e-07,0.09999669907622831,0.09999954527493948,-9.400679874688355e-08,-2.236114325740679e-07,-1.7472815886143067e-07,0.09999907212752787,-2.0490796958734315e-07,-5.810755803703729e-07,-1.4603087591540927e-07,-1.4134213281389953e-07,-4.3236682538439236e-07,-5.196142500014709e-07,-4.3766161045683577e-07,-3.0570319317721934e-07,-1.5450399709068587e-07,-4.071997313525907e-07,-3.042018988717449e-07,-1.4056780382107519e-06,-6.35049855596645e-07,-1.0843283018878286e-07,0.04767388070258787,-2.483282882633675e-07,0.09999954975768806,-2.088387296775947e-07,-2.0733588561682287e-07,-5.137664480921878e-07,-1.0993991657440773e-07,-4.082295732652807e-08,0.09999978694347236,-1.387787267104487e-07,-3.328453853284966e-07,-5.273320193464493e-07,-2.289863848258506e-07,-2.1526066539242829e-07,-2.2570199609804666e-06,-2.8518524032009943e-07,-1.9043605398055883e-07
3,2020-04-23,Simple + Baseline,0.09999911505815604,-1.3711406456734575e-06,-7.904077340884264e-07,-3.117863357209462e-07,0.09999989761847689,0.09984506913275977,-7.863627171035496e-07,-6.184072032506284e-07,-1.0519176880746791e-06,0.09999976481665905,0.07190473642598252,-2.1297562081512854e-07,-8.104214098865741e-07,0.09999743921875288,0.09999921251602031,-2.3386158888480156e-07,-4.570134467137406e-07,-3.758389469834958e-07,0.09999872692377192,-4.0998653030115054e-07,-1.088169019649517e-06,-3.159261583294861e-07,-2.864058760595345e-07,-9.301409196442085e-07,-8.314100093797739e-07,-7.932591569090715e-07,-6.227075214334755e-07,-3.4819587594729716e-07,-7.724169524748597e-07,-5.91561857918017e-07,-1.745244459413848e-06,-1.017298515175049e-06,-2.3584506564537934e-07,0.028283070106627523,-4.928832837788644e-07,0.09999928060810863,-4.6859338093063046e-07,-4.870173572308599e-07,-1.01222297703141e-06,-2.1595743806608718e-07,-9.075513071046162e-08,0.09999957557859072,-2.707468535558235e-07,-6.522555332549998e-07,-8.910022973906389e-07,-5.19150532678896e-07,-4.473860454346214e-07,-2.3869418072639576e-06,-5.505937095975539e-07,-3.841512272772874e-07
