seed,date,cost_coeff
18,2020-03-20,0.00897517308367554
18,2020-03-23,0.008493084252446943
18,2020-03-24,0.011624282551435525
18,2020-03-25,0.01050414237252717
18,2020-03-26,0.01084130811391672
18,2020-03-27,0.010206544051854874
18,2020-03-30,0.009656968148767334
18,2020-03-31,0.009031451366691312
18,2020-04-01,0.009183827584360964
18,2020-04-02,0.008723920847587616
18,2020-04-03,0.00849957922066066
18,2020-04-06,0.008965464404235296
18,2020-04-07,0.008602451422459526
18,2020-04-08,0.00868592956802392
18,2020-04-09,0.008591390380546963
18,2020-04-13,0.008354990057999627
18,2020-04-14,0.008060218239654023
18,2020-04-15,0.007981117175597333
18,2020-04-16,0.00774002839294892
18,2020-04-17,0.007750717178624043
18,2020-04-20,0.007610759411246619
18,2020-04-21,0.007375808976839318
18,2020-04-22,0.007150910668143173
18,2020-04-23,0.006453911665368775
18,2020-04-24,0.0062188777917545545
18,2020-04-27,0.00588058409705835
18,2020-04-28,0.005805657274297382
18,2020-04-29,0.005960859433041276
18,2020-04-30,0.006051486370211089
18,2020-05-01,0.005826633505076675
18,2020-05-04,0.00573313864681818
18,2020-05-05,0.005584746596303673
18,2020-05-06,0.005087648986510065
18,2020-05-07,0.005032692217111373
18,2020-05-08,0.004953232447105607
18,2020-05-11,0.004785512168581304
18,2020-05-12,0.004773034343579646
18,2020-05-13,0.00489894795153564
18,2020-05-14,0.004769906504981111
18,2020-05-15,0.00471178976519146
18,2020-05-18,0.004875187504016634
18,2020-05-19,0.004774009725881192
18,2020-05-20,0.004716044646235297
18,2020-05-21,0.004647815092598974
18,2020-05-22,0.004531509217169199
18,2020-05-26,0.0047662733156035334
18,2020-05-27,0.004766795605535959
18,2020-05-28,0.004689040387887528
18,2020-05-29,0.004354167874465415
18,2020-06-01,0.004157318444379277
18,2020-06-02,0.003950924980972251
18,2020-06-03,0.004067412923887611
18,2020-06-04,0.004065401736674401
18,2020-06-05,0.0042767241222629315
18,2020-06-08,0.004419914924370877
18,2020-06-09,0.0042013999388057595
18,2020-06-10,0.004292223071201746
18,2020-06-11,0.004659498094637744
18,2020-06-12,0.004507696973007179
18,2020-06-15,0.004420797379001666
18,2020-06-16,0.004425197211619287
18,2020-06-17,0.004031466109786043
18,2020-06-18,0.0039405780055917035
18,2020-06-19,0.003915723892033263
18,2020-06-22,0.0039010240810216797
18,2020-06-23,0.003920151076974704
18,2020-06-24,0.0038287763941428532
18,2020-06-25,0.0036468568361317315
18,2020-06-26,0.003664963641612998
18,2020-06-29,0.003761772779024527
18,2020-06-30,0.003735154535430741
18,2020-07-01,0.0037740524218796896
18,2020-07-02,0.003569513882082729
18,2020-07-06,0.0035149081725748487
18,2020-07-07,0.003296318504232967
18,2020-07-08,0.003070899999013745
18,2020-07-09,0.003054207749899363
18,2020-07-10,0.0029920754967049765
18,2020-07-13,0.0025021932242094936
18,2020-07-14,0.0024842836375275866
18,2020-07-15,0.0026356818409621046
18,2020-07-16,0.00257062240991862
18,2020-07-17,0.002487932462003595
18,2020-07-20,0.002549028801279089
18,2020-07-21,0.002567639547413348
18,2020-07-22,0.0025441879375610607
18,2020-07-23,0.0025821404997703316
18,2020-07-24,0.0024124901031468476
18,2020-07-27,0.002481417287654047
18,2020-07-28,0.0023881456231664906
18,2020-07-29,0.0022877098290224663
18,2020-07-30,0.0022807404281093035
18,2020-07-31,0.0022221940205405196
18,2020-08-03,0.0022761552081222262
18,2020-08-04,0.002255993969031046
18,2020-08-05,0.0022404345055332593
18,2020-08-06,0.0022421284567351635
18,2020-08-07,0.0022930946784265986
18,2020-08-10,0.0029317759535706298
18,2020-08-11,0.002929892162329118
18,2020-08-12,0.0028879213652521748
18,2020-08-13,0.002705326305702533
18,2020-08-14,0.002705799034476743
18,2020-08-17,0.0026934211840292867
18,2020-08-18,0.0026638405403866996
18,2020-08-19,0.0025643190970967254
18,2020-08-20,0.0025815863725710832
18,2020-08-21,0.0025332708189546027
18,2020-08-24,0.002583370819257625
18,2020-08-25,0.0024871975943369486
18,2020-08-26,0.002459176243630364
18,2020-08-27,0.0024379519290837017
18,2020-08-28,0.0023948690095509715
18,2020-08-31,0.0024377297315006353
18,2020-09-01,0.002458388652442385
18,2020-09-02,0.0024620632165673834
18,2020-09-03,0.0024709621404386557
18,2020-09-04,0.0024532831273672206
18,2020-09-08,0.002419341413510378
18,2020-09-09,0.0016659834158128954
18,2020-09-10,0.0016646984164072891
18,2020-09-11,0.0016436586810825706
18,2020-09-14,0.0017517532423032708
18,2020-09-15,0.001764696932889784
18,2020-09-16,0.001808471326269987
18,2020-09-17,0.001823785101637622
18,2020-09-18,0.0019099617941978706
18,2020-09-21,0.002102499225786503
18,2020-09-22,0.0021367643182212985
18,2020-09-23,0.0022178379191095756
18,2020-09-24,0.0022209514626648297
18,2020-09-25,0.002224531272620082
18,2020-09-28,0.002237036605198176
18,2020-09-29,0.0022981208443486187
18,2020-09-30,0.002242809437356497
18,2020-10-01,0.0022266830101851493
18,2020-10-02,0.0022500968586105373
18,2020-10-05,0.0022646995027451704
18,2020-10-06,0.0022868805728424235
18,2020-10-07,0.00223955872812103
18,2020-10-08,0.0022355306623296337
18,2020-10-09,0.0021898897050765215
18,2020-10-12,0.002188702744900229
18,2020-10-13,0.002096072460816728
18,2020-10-14,0.002066019272021289
18,2020-10-15,0.002022773206838868
18,2020-10-16,0.0019644509640404126
18,2020-10-19,0.001905365992517111
18,2020-10-20,0.001694162213565079
18,2020-10-21,0.001702720336978214
18,2020-10-22,0.001607537112289771
18,2020-10-23,0.0015959369693719174
18,2020-10-26,0.0016030287941237184
18,2020-10-27,0.0015853074943406856
18,2020-10-28,0.0017771629922369164
18,2020-10-29,0.0018034240224315502
18,2020-10-30,0.0018380228930557037
18,2020-11-02,0.0018742366671407726
18,2020-11-03,0.0018754260088800284
18,2020-11-04,0.0020103081727068056
18,2020-11-05,0.0021011407653546777
18,2020-11-06,0.0021148809833783223
18,2020-11-09,0.002720239481767224
18,2020-11-10,0.0029033387309202584
18,2020-11-11,0.002978140219373259
18,2020-11-12,0.0030772420623201378
18,2020-11-13,0.0031751035269999674
18,2020-11-16,0.0033259839813615717
18,2020-11-17,0.003312847019278977
18,2020-11-18,0.003390831135818351
18,2020-11-19,0.0033643590351289526
18,2020-11-20,0.0033064135113900985
18,2020-11-23,0.00347864288738546
18,2020-11-24,0.003594568510178359
18,2020-11-25,0.0035302066120526483
18,2020-11-27,0.0032845823289812826
18,2020-11-30,0.0034243091237857338
18,2020-12-01,0.0033546077163452183
18,2020-12-02,0.0032592836456355264
18,2020-12-03,0.0031320399137757028
18,2020-12-04,0.003074610734745156
18,2020-12-07,0.0029273435387811623
18,2020-12-08,0.0029189343760831045
18,2020-12-09,0.0023552329275745992
18,2020-12-10,0.002319703969344106
18,2020-12-11,0.0022125396289072886
18,2020-12-14,0.002166883891986849
18,2020-12-15,0.002140429971095907
18,2020-12-16,0.00201446169744665
18,2020-12-17,0.001980612227430919
18,2020-12-18,0.0018946810062143347
18,2020-12-21,0.0019847898380111993
18,2020-12-22,0.001967294048918762
18,2020-12-23,0.001863544488214831
18,2020-12-24,0.0016952098314456454
18,2020-12-28,0.0017913232606687976
18,2020-12-29,0.0017831364212349966
18,2020-12-30,0.001634722973309843
18,2020-12-31,0.0016067367285528987
18,2021-01-04,0.0017405989055095464
18,2021-01-05,0.0018222464064909056
18,2021-01-06,0.001922891870415819
18,2021-01-07,0.0019326435652728944
18,2021-01-08,0.0019127898442738572
18,2021-01-11,0.0019047171905382952
18,2021-01-12,0.0018418304022129303
18,2021-01-13,0.0018819280766081087
18,2021-01-14,0.0019407438742005008
18,2021-01-15,0.0018925892025214038
18,2021-01-19,0.0019443941550678651
18,2021-01-20,0.0019852262237981776
18,2021-01-21,0.0020598262106017017
18,2021-01-22,0.001910314890827134
18,2021-01-25,0.001972088416669853
18,2021-01-26,0.0020021649128300466
18,2021-01-27,0.0022511012111416056
18,2021-01-28,0.0022678876583345103
18,2021-01-29,0.0023631425105536874
18,2021-02-01,0.002465646446893154
18,2021-02-02,0.002562909029016386
18,2021-02-03,0.0024419526791701705
18,2021-02-04,0.0024516615162060804
18,2021-02-05,0.002287322720558637
18,2021-02-08,0.0023643623446090007
18,2021-02-09,0.0023260794814040538
18,2021-02-10,0.002313091049468616
18,2021-02-11,0.0022702134735875486
18,2021-02-12,0.002257883759764952
18,2021-02-16,0.002213060249706265
18,2021-02-17,0.0022061935294629604
18,2021-02-18,0.002164889139678519
18,2021-02-19,0.0022081654385568508
18,2021-02-22,0.0023181114052954034
18,2021-02-23,0.0024301984209145334
18,2021-02-24,0.0024428892642623223
18,2021-02-25,0.002534948673300362
18,2021-02-26,0.0023331804483899834
18,2021-03-01,0.002415499180218622
18,2021-03-02,0.0023606066889617495
18,2021-03-03,0.0023617316788983114
18,2021-03-04,0.002417124908143822
18,2021-03-05,0.002512850151134841
18,2021-03-08,0.002620030255726815
18,2021-03-09,0.002719220806899096
18,2021-03-10,0.0026322801448055485
18,2021-03-11,0.002709530056982821
18,2021-03-12,0.0027044255353268535
18,2021-03-15,0.0026967261008861627
18,2021-03-16,0.0026804605812467317
18,2021-03-17,0.0026283862116372038
18,2021-03-18,0.0027137608451548853
18,2021-03-19,0.0027166233217919187
18,2021-03-22,0.0027108262157677105
18,2021-03-23,0.002685937074688112
18,2021-03-24,0.0026737317803499742
18,2021-03-25,0.0026898991459528097
18,2021-03-26,0.0026359751684750343
18,2021-03-29,0.002676633802109059
18,2021-03-30,0.0025481206379408547
18,2021-03-31,0.0025564442666008765
18,2021-04-01,0.002481453446446783
18,2021-04-05,0.0023973650237489527
18,2021-04-06,0.002260654694483388
18,2021-04-07,0.002054881099021669
18,2021-04-08,0.0019554527415988226
18,2021-04-09,0.0019267056796873003
18,2021-04-12,0.0018509790587448274
18,2021-04-13,0.0018338992573751196
18,2021-04-14,0.0018393541711070039
18,2021-04-15,0.0018097877869859493
18,2021-04-16,0.0017660647006081324
18,2021-04-19,0.0016583489803536472
18,2021-04-20,0.0016716375744903061
18,2021-04-21,0.0016834246840944438
18,2021-04-22,0.0015260184584192276
18,2021-04-23,0.001527044578963491
18,2021-04-26,0.0014466731602725393
18,2021-04-27,0.001275626642080202
18,2021-04-28,0.001178673431145928
18,2021-04-29,0.0011734313389125152
18,2021-04-30,0.0011853755878819365
18,2021-05-03,0.0012308104126040678
18,2021-05-04,0.001191709248674576
18,2021-05-05,0.0012380756421865656
18,2021-05-06,0.0012675108742300188
18,2021-05-07,0.0012586949832625294
18,2021-05-10,0.001373701903084298
18,2021-05-11,0.0014726347439911942
18,2021-05-12,0.0016187297173679296
18,2021-05-13,0.0016734113275370533
18,2021-05-14,0.0017703009480150693
18,2021-05-17,0.001881649339771068
18,2021-05-18,0.0019262877991057894
18,2021-05-19,0.001882194027994621
18,2021-05-20,0.0018576883120154514
18,2021-05-21,0.0018182567360678177
18,2021-05-24,0.0017276122524601
18,2021-05-25,0.001723600500363423
18,2021-05-26,0.001775841172953585
18,2021-05-27,0.0018119258865447998
18,2021-05-28,0.001756986949138394
18,2021-06-01,0.001742657843162582
18,2021-06-02,0.0016455343506288646
18,2021-06-03,0.001615059681270123
18,2021-06-04,0.0015728181286012006
18,2021-06-07,0.001564486812748582
18,2021-06-08,0.0015426298923873008
18,2021-06-09,0.0013973361221333333
18,2021-06-10,0.0013046492570463269
18,2021-06-11,0.0011067110140352287
18,2021-06-14,0.001004822511782583
18,2021-06-15,0.0008950124181380606
18,2021-06-16,0.000789151404346629
18,2021-06-17,0.0008890389475153677
18,2021-06-18,0.0009857638592114225
18,2021-06-21,0.0010399528173250508
18,2021-06-22,0.001040481439094259
18,2021-06-23,0.0010582961881474904
18,2021-06-24,0.001048527831338772
18,2021-06-25,0.0010236111921794612
18,2021-06-28,0.001062974480653486
18,2021-06-29,0.0010209738408800831
18,2021-06-30,0.0009645406346153989
18,2021-07-01,0.0009585591286423508
18,2021-07-02,0.0009527633222010907
18,2021-07-06,0.0010139947979371927
18,2021-07-07,0.0010144328021881957
18,2021-07-08,0.001004152961686353
18,2021-07-09,0.001128094437881504
18,2021-07-12,0.0010892730040304613
18,2021-07-13,0.001149804864702666
18,2021-07-14,0.00115650425879935
18,2021-07-15,0.0011553446957755127
18,2021-07-16,0.0012695200280496688
18,2021-07-19,0.001229477753608069
18,2021-07-20,0.001225985488572675
18,2021-07-21,0.0012269650490973985
18,2021-07-22,0.0014048243729335
18,2021-07-23,0.001400642311560191
18,2021-07-26,0.0014097548530630308
18,2021-07-27,0.0014564413269950501
18,2021-07-28,0.0013888466600646301
18,2021-07-29,0.0014613773725264166
18,2021-07-30,0.0014658704045012363
18,2021-08-02,0.0014813510116586195
18,2021-08-03,0.0014756869674528025
18,2021-08-04,0.0014945064221189726
18,2021-08-05,0.001527625490241459
18,2021-08-06,0.0015506406585552557
18,2021-08-09,0.0014823158963215377
18,2021-08-10,0.0015778120504354534
18,2021-08-11,0.0015660885820501908
18,2021-08-12,0.0015390042905031112
18,2021-08-13,0.0015482089490741822
18,2021-08-16,0.0014564038207595207
18,2021-08-17,0.0013971875981819623
18,2021-08-18,0.001304500287066138
18,2021-08-19,0.001227370706595003
18,2021-08-20,0.0011094434932007228
18,2021-08-23,0.0011617947004152823
18,2021-08-24,0.001147290475884385
18,2021-08-25,0.0010868678062835287
18,2021-08-26,0.0010626517020230742
18,2021-08-27,0.0011592571396432318
18,2021-08-30,0.001162580774965437
18,2021-08-31,0.0011595437910903725
18,2021-09-01,0.0011635968468162278
18,2021-09-02,0.00109491330295766
18,2021-09-03,0.0009925934868246342
18,2021-09-07,0.0009770289912083311
18,2021-09-08,0.0009327403143195463
18,2021-09-09,0.0008474913865933704
18,2021-09-10,0.0008156506585694397
18,2021-09-13,0.0008754260517722616
18,2021-09-14,0.0009339548080276301
18,2021-09-15,0.0010046627989978222
18,2021-09-16,0.0009463568746115483
18,2021-09-17,0.0009593754618195179
18,2021-09-20,0.0009801838380757086
18,2021-09-21,0.0009220469509656617
18,2021-09-22,0.0009133002451223091
18,2021-09-23,0.0009743835320891594
18,2021-09-24,0.0009868234206666894
18,2021-09-27,0.0010769932451060087
18,2021-09-28,0.0009898674149764455
18,2021-09-29,0.000998800061353779
18,2021-09-30,0.0010754166039833636
18,2021-10-01,0.0011508008821904604
18,2021-10-04,0.0011857440005927412
18,2021-10-05,0.0012055494681936967
18,2021-10-06,0.0012173699336429254
18,2021-10-07,0.0012436623425110445
18,2021-10-08,0.0012457102953568713
18,2021-10-11,0.0012531213196836717
18,2021-10-12,0.0011892373368169952
18,2021-10-13,0.001134670569655725
18,2021-10-14,0.0011140022631608416
18,2021-10-15,0.0010955869468851657
18,2021-10-18,0.0011243531738064144
18,2021-10-19,0.0010848202450522307
18,2021-10-20,0.0011125349247353294
18,2021-10-21,0.0010849191456388625
18,2021-10-22,0.0010121820298291079
18,2021-10-25,0.0009973823047008709
18,2021-10-26,0.0009173062661677202
18,2021-10-27,0.0009754086142589205
18,2021-10-28,0.0010464743882863097
18,2021-10-29,0.0009677835437015241
18,2021-11-01,0.0009953082323165333
18,2021-11-02,0.0009894897070900064
18,2021-11-03,0.0010726281743744029
18,2021-11-04,0.0010621328843264978
18,2021-11-05,0.0011266142184168705
18,2021-11-08,0.0011423884369386216
18,2021-11-09,0.0011556168859655918
18,2021-11-10,0.0012889564140599204
18,2021-11-11,0.0013531398923093644
18,2021-11-12,0.0012903829889949869
18,2021-11-15,0.0013075227686821123
18,2021-11-16,0.0012624339640987681
18,2021-11-17,0.0012864018559538386
18,2021-11-18,0.0013261669716757502
18,2021-11-19,0.0013585441330470163
18,2021-11-22,0.0014309588526305928
18,2021-11-23,0.0015002552934803117
18,2021-11-24,0.0014923360446062212
18,2021-11-26,0.0015756499556854192
18,2021-11-29,0.0014988795424376122
18,2021-11-30,0.0016495221807736576
18,2021-12-01,0.001631136032996718
18,2021-12-02,0.001711259316625163
18,2021-12-03,0.0017352863169348104
18,2021-12-06,0.0018364936753054307
18,2021-12-07,0.0018605302902274668
18,2021-12-08,0.0018655951629120945
18,2021-12-09,0.0019123625574208511
18,2021-12-10,0.001787029885466487
18,2021-12-13,0.0018030654250844429
18,2021-12-14,0.0018152658951376371
18,2021-12-15,0.0018659504332189717
18,2021-12-16,0.0019450411264306667
18,2021-12-17,0.0019341201500994699
18,2021-12-20,0.001951193218597679
18,2021-12-21,0.0021387313562637564
18,2021-12-22,0.002063895655266382
18,2021-12-23,0.002003805890833201
18,2021-12-27,0.0020420857471552924
18,2021-12-28,0.00183839697598594
18,2021-12-29,0.0017845002937059472
18,2021-12-30,0.0015889581907332043
18,2021-12-31,0.0014616923178810734
18,2022-01-03,0.0014247454040442746
18,2022-01-04,0.0014045288041519392
