seed,strategy,has_nan_weights,avg_max_weight,avg_turnover,max_turnover
18,Simple alpha + SampleCov + Basic + One-Step,False,0.09999765311039911,0.20290403842969132,0.9224414663465066
18,Simple alpha + SampleCov + Basic + Two-Step,False,0.09997177062146169,0.2062698418957514,0.9158838281908991
18,Simple alpha + SampleCov + Enhanced + One-Step,False,0.0999055440963458,0.04999208998950027,0.050237159044286425
18,Simple alpha + SampleCov + Enhanced + Two-Step,False,0.07395182567271671,0.05004247212183523,0.050932239695580764
18,Simple alpha + EWMA + Basic + One-Step,False,0.09999812870785485,0.2168526871029343,0.8047690470541106
18,Simple alpha + EWMA + Basic + Two-Step,False,0.09997560367471917,0.2202888096276873,0.8034910988002502
18,Simple alpha + EWMA + Enhanced + One-Step,False,0.09984721000786281,0.04994915744862897,0.050260629500042835
18,Simple alpha + EWMA + Enhanced + Two-Step,False,0.06826305358141323,0.05003984997951346,0.05054825419779614
18,AR1 alpha + SampleCov + Basic + One-Step,False,0.09984135589118412,0.22511822813300864,1.5999999956109754
18,AR1 alpha + SampleCov + Basic + Two-Step,False,0.09981133320062219,0.2308043528086902,1.5851200907049117
18,AR1 alpha + SampleCov + Enhanced + One-Step,False,0.09970069392100889,0.049661325593049005,0.05035188737303518
18,AR1 alpha + SampleCov + Enhanced + Two-Step,False,0.08005174523560948,0.04999955501435488,0.05090212002368352
18,AR1 alpha + EWMA + Basic + One-Step,False,0.09999761025784493,0.2536398268684565,1.86665504016786
18,AR1 alpha + EWMA + Basic + Two-Step,False,0.09997172989143167,0.25934297038079895,1.8256643595903799
18,AR1 alpha + EWMA + Enhanced + One-Step,False,0.09975339938063794,0.04993711299889389,0.05034554164103734
18,AR1 alpha + EWMA + Enhanced + Two-Step,False,0.06771731116302046,0.05003912447560021,0.05048187409430563
