date,seed,strategy,asset,target_weight
2020-03-25,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.019999999999999997
2020-03-26,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.019999999999999997
2020-03-27,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-03-30,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-03-31,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-04-01,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-04-02,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-04-03,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,1.0438060871742126e-07
2020-04-06,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-04-07,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,8.286947653324569e-11
2020-04-08,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-04-09,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-04-13,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,1.271312024682221e-06
2020-04-14,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-04-15,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-04-16,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.06618253940162468
2020-04-17,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.07200474673440906
2020-04-20,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.08731748534533694
2020-04-21,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.09999999983777152
2020-04-22,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.10000000016351211
2020-04-23,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.09999473800700934
2020-04-24,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0999953957502892
2020-04-27,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.09998774673332357
2020-04-28,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.09999975669357195
2020-04-29,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.09999999144669615
2020-04-30,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.10000000663739088
2020-05-01,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.10000000068242634
2020-05-04,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.010833450960233712
2020-05-05,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.037392750917871136
2020-05-06,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,1.0132537363927675e-06
2020-05-07,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.07320333232854476
2020-05-08,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.02896328701693381
2020-05-11,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-05-12,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-05-13,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-05-14,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-05-15,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-05-18,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-05-19,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-05-20,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-05-21,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,1.552968939043281e-07
2020-05-22,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-05-26,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-05-27,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0
2020-05-28,3,AR1 alpha + Enhanced + Two-Step,NASDAQ:HRTX,0.0999992968181352
