date,seed,strategy,asset,target_weight
2020-03-25,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.02
2020-03-26,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.02
2020-03-27,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-03-30,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-03-31,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,1.770565070028555e-23
2020-04-01,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-04-02,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,2.8630060729472264e-23
2020-04-03,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-04-06,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,1.573465423296293e-23
2020-04-07,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,1.0669744175594106e-23
2020-04-08,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-04-09,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-04-13,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,3.9078241824624054e-23
2020-04-14,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,1.6999044554055575e-23
2020-04-15,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-04-16,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.1
2020-04-17,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-04-20,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-04-21,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000005
2020-04-22,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000005
2020-04-23,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.1
2020-04-24,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000005
2020-04-27,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.08952383422549888
2020-04-28,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000007
2020-04-29,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000005
2020-04-30,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000003
2020-05-01,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.06287199685920636
2020-05-04,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.007128883173704101
2020-05-05,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.026095615753555065
2020-05-06,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-05-07,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.09374667003403407
2020-05-08,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.035718449637129605
2020-05-11,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,4.0276446751019396e-23
2020-05-12,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.02799539896185473
2020-05-13,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,5.263638763085451e-23
2020-05-14,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,8.788084799585176e-23
2020-05-15,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,1.698759247735145e-22
2020-05-18,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-05-19,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-05-20,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-05-21,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-05-22,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-05-26,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-05-27,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-05-28,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000002
2020-05-29,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000003
2020-06-01,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000002
2020-06-02,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000005
2020-06-03,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000003
2020-06-04,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000005
2020-06-05,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.09999999999999999
2020-06-08,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.08869080291532563
2020-06-09,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.1
2020-06-10,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000006
2020-06-11,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000002
2020-06-12,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000005
2020-06-15,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000005
2020-06-16,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000003
2020-06-17,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.1
2020-06-18,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.1
2020-06-19,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000003
2020-06-22,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000006
2020-06-23,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000003
2020-06-24,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000002
2020-06-25,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000003
2020-06-26,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.1
2020-06-29,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.01865399862426919
2020-06-30,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.013283581975351583
2020-07-01,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-07-02,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-07-06,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,5.327176137827427e-24
2020-07-07,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-07-08,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,6.424959947837923e-23
2020-07-09,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-07-10,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-07-13,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-07-14,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-07-15,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,5.75572163984346e-23
2020-07-16,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,1.4488113058221287e-22
2020-07-17,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-07-20,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.03841659049429378
2020-07-21,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.04033261696743259
2020-07-22,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.027967344662802034
2020-07-23,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-07-24,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-07-27,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.011865855786699582
2020-07-28,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-07-29,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.03308657243358582
2020-07-30,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.013864814163534822
2020-07-31,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.02084021324797847
2020-08-03,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.03154105263324034
2020-08-04,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-05,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-06,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.008590613406253143
2020-08-07,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-10,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-11,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-12,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-13,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-14,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-17,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-18,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-19,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-20,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-21,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-24,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-25,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-26,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-27,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-28,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-08-31,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-09-01,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-09-02,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-09-03,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-09-04,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-09-08,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-09-09,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-09-10,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-09-11,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-09-14,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,3.949299074336395e-23
2020-09-15,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-09-16,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-09-17,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,2.906773719660705e-23
2020-09-18,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,8.911207209893371e-23
2020-09-21,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-09-22,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-09-23,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-09-24,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-09-25,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-09-28,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,3.3708995579019394e-23
2020-09-29,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,9.731111370438086e-23
2020-09-30,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-10-01,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,3.804737359865035e-23
2020-10-02,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,6.011392544586803e-23
2020-10-05,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,1.1347494619123873e-23
2020-10-06,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,3.9636826224940996e-23
2020-10-07,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-10-08,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-10-09,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-10-12,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-10-13,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-10-14,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-10-15,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,7.452273535297398e-23
2020-10-16,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-10-19,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,6.891359921382002e-23
2020-10-20,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-10-21,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,3.643518692221014e-23
2020-10-22,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,1.2094894106497719e-23
2020-10-23,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-10-26,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,4.9210168008149266e-23
2020-10-27,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,5.028899391003684e-24
2020-10-28,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,8.232419762375892e-23
2020-10-29,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-10-30,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,6.679798722014906e-23
2020-11-02,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-11-03,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-11-04,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-11-05,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-11-06,3,AR1 alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
