date,seed,strategy,asset,target_weight
2020-03-25,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-03-26,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-03-27,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-03-30,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,8.071273658303354e-23
2020-03-31,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-04-01,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-04-02,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-04-03,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-04-06,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,7.753466801476834e-23
2020-04-07,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,1.186279738326928e-22
2020-04-08,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,2.5471195066449444e-22
2020-04-09,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-04-13,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000005
2020-04-14,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.1
2020-04-15,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000006
2020-04-16,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.06750853833072509
2020-04-17,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.09130263618128827
2020-04-20,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000002
2020-04-21,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.10000000000000002
2020-04-22,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.1
2020-04-23,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,6.535437836357753e-23
2020-04-24,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-04-27,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-04-28,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
2020-04-29,3,Simple alpha + Basic + Two-Step,NASDAQ:HRTX,0.0
