seed,strategy,has_nan_weights,avg_max_weight,avg_turnover,max_turnover
12,Simple alpha + SampleCov + Basic + One-Step,False,0.09999759638764208,0.19417668178456027,0.8000012784037707
12,Simple alpha + SampleCov + Basic + Two-Step,False,0.09997281181094975,0.19768025439305956,0.7951950998665024
12,Simple alpha + SampleCov + Enhanced + One-Step,False,0.09991071655154608,0.04963007954483073,0.05020616281266665
12,Simple alpha + SampleCov + Enhanced + Two-Step,False,0.07635425561429546,0.05004232917315339,0.0508574490830506
12,Simple alpha + EWMA + Basic + One-Step,False,0.09999792595730088,0.202939765933746,0.807647259570234
12,Simple alpha + EWMA + Basic + Two-Step,False,0.09997669037430003,0.20654050539559918,0.8085483757652765
12,Simple alpha + EWMA + Enhanced + One-Step,False,0.09980004716527664,0.04996630574034937,0.05028172842373866
12,Simple alpha + EWMA + Enhanced + Two-Step,False,0.06760192996599029,0.05003971626151807,0.05046283138209085
12,AR1 alpha + SampleCov + Basic + One-Step,False,0.09984167773230328,0.22679293694149988,1.6
12,AR1 alpha + SampleCov + Basic + Two-Step,False,0.09981161007054122,0.2330783778627381,1.5842932527428246
12,AR1 alpha + SampleCov + Enhanced + One-Step,False,0.09970162659113073,0.04979596184627555,0.05053589769005883
12,AR1 alpha + SampleCov + Enhanced + Two-Step,False,0.08082427061615881,0.050001870905689874,0.050977723721357705
12,AR1 alpha + EWMA + Basic + One-Step,False,0.09999760190001893,0.2501489109609939,1.60493656529949
12,AR1 alpha + EWMA + Basic + Two-Step,False,0.09996885134541493,0.25630336643849383,1.5897875063824434
12,AR1 alpha + EWMA + Enhanced + One-Step,False,0.09988444480651149,0.04993926991000268,0.050425548788194385
12,AR1 alpha + EWMA + Enhanced + Two-Step,False,0.06783415491666148,0.05003882419431153,0.050474850070684724
