seed,date,cost_coeff
12,2020-03-20,0.00922996854870417
12,2020-03-23,0.008951518756532216
12,2020-03-24,0.012270789877931967
12,2020-03-25,0.011358286656590362
12,2020-03-26,0.011338200812605507
12,2020-03-27,0.01046696924887252
12,2020-03-30,0.009701511527720528
12,2020-03-31,0.00889028086727525
12,2020-04-01,0.009033317736040531
12,2020-04-02,0.008588247870476302
12,2020-04-03,0.00829219087611447
12,2020-04-06,0.008846547196015814
12,2020-04-07,0.008501794071625376
12,2020-04-08,0.008454299699358675
12,2020-04-09,0.008401115784437559
12,2020-04-13,0.008197614357040433
12,2020-04-14,0.007943019569315162
12,2020-04-15,0.007914891486105967
12,2020-04-16,0.007680069515458879
12,2020-04-17,0.007657019038055376
12,2020-04-20,0.007439666736644439
12,2020-04-21,0.0072604108335134684
12,2020-04-22,0.006975700321871089
12,2020-04-23,0.006212435257145016
12,2020-04-24,0.005960841766204522
12,2020-04-27,0.005706489629959625
12,2020-04-28,0.0055735184548026395
12,2020-04-29,0.005754301619245233
12,2020-04-30,0.005892371918619637
12,2020-05-01,0.00579967077046523
12,2020-05-04,0.005665764369275535
12,2020-05-05,0.005573968069801567
12,2020-05-06,0.005003997164932024
12,2020-05-07,0.004946476159598295
12,2020-05-08,0.004863644543724286
12,2020-05-11,0.004703881821630241
12,2020-05-12,0.004717609884623085
12,2020-05-13,0.0048734670276842935
12,2020-05-14,0.004612400061676753
12,2020-05-15,0.004567357065389937
12,2020-05-18,0.004770084940214658
12,2020-05-19,0.0047511559140819845
12,2020-05-20,0.004661943661518547
12,2020-05-21,0.0046686668572585525
12,2020-05-22,0.0046080034506615734
12,2020-05-26,0.004790951937584181
12,2020-05-27,0.00486291729656182
12,2020-05-28,0.004912525251294125
12,2020-05-29,0.004600789204133273
12,2020-06-01,0.004379285023443554
12,2020-06-02,0.004077709266057102
12,2020-06-03,0.004217391360024824
12,2020-06-04,0.0042008758569862265
12,2020-06-05,0.004432560530586798
12,2020-06-08,0.004510937237589474
12,2020-06-09,0.0044094104593527875
12,2020-06-10,0.004458688773123632
12,2020-06-11,0.004816747411553339
12,2020-06-12,0.004667077557039216
12,2020-06-15,0.004679035843731783
12,2020-06-16,0.004697307463065147
12,2020-06-17,0.004248946801728746
12,2020-06-18,0.00415300016556783
12,2020-06-19,0.004044727841797906
12,2020-06-22,0.003971986723291931
12,2020-06-23,0.003948146647743292
12,2020-06-24,0.0038846986785026215
12,2020-06-25,0.0036365037374428643
12,2020-06-26,0.0035966982235093904
12,2020-06-29,0.0036979532583625804
12,2020-06-30,0.003693052221455891
12,2020-07-01,0.0037563495228387957
12,2020-07-02,0.003544246026845378
12,2020-07-06,0.0034972043115599626
12,2020-07-07,0.00327023111119909
12,2020-07-08,0.003107456505100461
12,2020-07-09,0.003097710133708005
12,2020-07-10,0.0029679841681383243
12,2020-07-13,0.0024478016442146177
12,2020-07-14,0.00236035178978144
12,2020-07-15,0.00247755801301005
12,2020-07-16,0.0023648128041649443
12,2020-07-17,0.0023151624353039343
12,2020-07-20,0.0023956007201817674
12,2020-07-21,0.0025151882178634593
12,2020-07-22,0.002511826438022067
12,2020-07-23,0.0025429457321287183
12,2020-07-24,0.002314619208317511
12,2020-07-27,0.002324327731138596
12,2020-07-28,0.0022460559688528303
12,2020-07-29,0.0021402375282608245
12,2020-07-30,0.0022149735970371756
12,2020-07-31,0.0021548046399215517
12,2020-08-03,0.0022649461808710207
12,2020-08-04,0.002271754309594276
12,2020-08-05,0.002319806825019973
12,2020-08-06,0.002378628588193274
12,2020-08-07,0.002329619259117032
12,2020-08-10,0.0023321203369141507
12,2020-08-11,0.002305662830780137
12,2020-08-12,0.0022839801668767088
12,2020-08-13,0.002138045165602878
12,2020-08-14,0.0021385592500257323
12,2020-08-17,0.0021340249221507212
12,2020-08-18,0.002087247886767763
12,2020-08-19,0.0019096017852554335
12,2020-08-20,0.0018895851661185454
12,2020-08-21,0.0018403935575944616
12,2020-08-24,0.0019238656982721004
12,2020-08-25,0.0018352175672638493
12,2020-08-26,0.0018315205419959883
