date,seed,strategy,asset,weight
2020-03-25,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.019999999999557695
2020-03-26,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.01999999999926918
2020-03-27,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.020000445428114706
2020-03-30,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.02000042583542865
2020-03-31,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.020000630833749283
2020-04-01,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.020000629225904194
2020-04-02,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.04000023159185316
2020-04-03,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.06500114818710499
2020-04-06,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09000053595722503
2020-04-07,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999988793860927
2020-04-08,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999998373733619
2020-04-09,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.099999972004565
2020-04-13,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999999812827788
2020-04-14,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999998324954212
2020-04-15,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999998074331587
2020-04-16,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999995640297796
2020-04-17,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999991676634701
2020-04-20,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.10000010277262962
2020-04-21,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999989427419535
2020-04-22,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999993625231676
2020-04-23,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999986239360903
2020-04-24,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.10000049819458134
2020-04-27,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.10000007386958747
2020-04-28,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999998808130871
2020-04-29,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999991841608069
2020-04-30,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999998186996478
2020-05-01,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999999721748004
2020-05-04,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.10000001025907325
2020-05-05,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.0999999005832898
2020-05-06,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999997354869344
2020-05-07,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999999258550685
2020-05-08,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.10000002805765426
2020-05-11,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999959570049329
2020-05-12,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999987693174718
2020-05-13,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999987277716554
2020-05-14,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999993065473863
2020-05-15,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.10000008399600668
2020-05-18,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999969418018237
2020-05-19,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999985886494989
2020-05-20,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999995934011896
2020-05-21,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999995970208259
2020-05-22,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999972478383073
2020-05-26,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999982807179987
2020-05-27,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999987008165563
2020-05-28,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999920858687092
2020-05-29,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999984535632525
2020-06-01,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999996162696707
2020-06-02,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999986346376598
2020-06-03,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999998336951996
2020-06-04,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999990229307197
2020-06-05,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.0999998671448437
2020-06-08,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999989906373408
2020-06-09,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999965470218966
2020-06-10,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999993328083785
2020-06-11,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999997684426427
2020-06-12,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.0999999832946876
2020-06-15,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999999559597884
2020-06-16,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999999624266367
2020-06-17,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999981972549983
2020-06-18,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999994695434353
2020-06-19,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999998570978012
2020-06-22,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999997456190636
2020-06-23,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.10000000224349102
2020-06-24,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999991252714682
2020-06-25,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999981942176871
2020-06-26,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999983866177227
2020-06-29,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.0999999220003853
2020-06-30,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999996286858161
2020-07-01,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999809904128673
2020-07-02,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999763209494399
2020-07-06,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.0999991260707414
2020-07-07,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.0999996079785434
2020-07-08,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999945380572821
2020-07-09,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999873474992384
2020-07-10,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999927806008908
2020-07-13,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999896386019992
2020-07-14,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999943562617693
2020-07-15,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999984804276782
2020-07-16,9,AR1 alpha + Enhanced + One-Step,NYSE:FVRR,0.09999849858385984
