seed,date,cost_coeff
8,2020-03-20,0.008098002697357163
8,2020-03-23,0.007202468826578348
8,2020-03-24,0.010608770680582994
8,2020-03-25,0.009968869840661464
8,2020-03-26,0.010446328606698795
8,2020-03-27,0.00977045255742443
8,2020-03-30,0.009097062831542423
8,2020-03-31,0.008548771344435553
8,2020-04-01,0.008638622666325037
8,2020-04-02,0.008199175423870515
8,2020-04-03,0.007928967874893831
8,2020-04-06,0.008450281427239826
8,2020-04-07,0.008065496044492883
8,2020-04-08,0.008092305617382377
8,2020-04-09,0.008027847581151359
8,2020-04-13,0.007845403269558258
8,2020-04-14,0.007631740350062
8,2020-04-15,0.007551292906686109
8,2020-04-16,0.007384071865416935
8,2020-04-17,0.00741186663074884
8,2020-04-20,0.007237568633980372
8,2020-04-21,0.007278867670183818
8,2020-04-22,0.007270526207498385
8,2020-04-23,0.0066124563977388254
8,2020-04-24,0.006346460007308862
8,2020-04-27,0.006067552867446114
8,2020-04-28,0.0059545907986382285
8,2020-04-29,0.0061429188820637075
8,2020-04-30,0.006138076391202713
8,2020-05-01,0.006025380832389109
8,2020-05-04,0.005948754889614456
8,2020-05-05,0.00584395474858731
8,2020-05-06,0.005346296971633787
8,2020-05-07,0.005291941591208163
8,2020-05-08,0.005205746014134845
8,2020-05-11,0.004993889924852533
8,2020-05-12,0.004981560015037113
8,2020-05-13,0.005080933240536133
8,2020-05-14,0.00491648466131902
8,2020-05-15,0.004797658990832291
8,2020-05-18,0.0049560704265004295
8,2020-05-19,0.004920320449332304
8,2020-05-20,0.004659124846464244
8,2020-05-21,0.004441283992681208
8,2020-05-22,0.004325775311261558
8,2020-05-26,0.004445871545907116
8,2020-05-27,0.004330776104728956
8,2020-05-28,0.004256661054030557
8,2020-05-29,0.004012806768104552
8,2020-06-01,0.003928511940238821
8,2020-06-02,0.0037105033058382926
8,2020-06-03,0.003752916610294208
8,2020-06-04,0.0037127336036380737
8,2020-06-05,0.003904082450451126
8,2020-06-08,0.004052947747471263
8,2020-06-09,0.0038684019419700792
8,2020-06-10,0.003915644787840004
8,2020-06-11,0.00432088800728373
8,2020-06-12,0.004162000092705126
8,2020-06-15,0.0041402875744133965
8,2020-06-16,0.0042287767048434744
8,2020-06-17,0.003806249398436468
8,2020-06-18,0.0037157334843957103
8,2020-06-19,0.0036196845992669474
8,2020-06-22,0.003626085088294709
8,2020-06-23,0.003608958501268411
8,2020-06-24,0.0036034981962122154
8,2020-06-25,0.003490320575291772
8,2020-06-26,0.0035090879510358344
8,2020-06-29,0.0034892207289479193
8,2020-06-30,0.0034412641810026862
