seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
11,False,False,False,False,0.09999996194344146,0.09982302162074251,0.09999426295619018,0.09981660286149716,0.1408763987846802,0.07231947805277997,0.1409557678864257,0.07276185204836133
