seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
16,False,False,False,False,0.10000004946537194,0.09984365543142916,0.09999566647187208,0.09983932091381564,0.11551958001865249,0.055564699808248214,0.11630436360307414,0.05666865280394517
