seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
25,False,False,False,False,0.10000005725941835,0.099843898775782,0.09999609468696398,0.09983927612026654,0.11339664507733715,0.0359926333908007,0.11296235355049854,0.0378588225986296
