seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
13,False,False,False,False,0.10000006656462251,0.09982408338666592,0.09999465906184196,0.09981613288647434,0.14031308272759796,0.06861690595955072,0.14188677547204623,0.06917039067588467
