date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover,trading_cost_paid,cost_coeff
2022-06-01,AR1 alpha + EWMA + Enhanced + Two-Step,2.7398798027638844,2.568794232065812,-0.001070061949902652,-0.001226189803320017,0.05002374471983221,0.00015612785341736476,0.0030876819004615847
2022-06-01,AR1 alpha + SampleCov + Basic + One-Step,2.5534244104683483,1.7934133335866291,0.006738254879286764,0.005856206330516846,0.160457890144793,0.0008820485487699186,0.0030876819004615847
2022-06-01,AR1 alpha + SampleCov + Basic + Two-Step,2.5573667067109103,1.7846761221966665,0.006757574876046294,0.005820032988872701,0.1683823659091882,0.0009375418871735925,0.0030876819004615847
2022-06-01,AR1 alpha + SampleCov + Enhanced + One-Step,2.748590238840227,2.5783872271236152,0.005612449717093227,0.005460291304268059,0.04986022377827151,0.00015215841282516845,0.0030876819004615847
2022-06-01,AR1 alpha + SampleCov + Enhanced + Two-Step,2.6075327059445352,2.445656137390014,0.0012820906620223955,0.0011259145525673777,0.05002064036766154,0.00015617610945501775,0.0030876819004615847
2022-06-01,Simple alpha + EWMA + Basic + One-Step,2.800377727922692,2.1221667631754,0.002808635869215299,0.001809536910535914,0.26020868148871,0.000999098958679385,0.0030876819004615847
2022-06-01,Simple alpha + EWMA + Basic + Two-Step,2.802816139389835,2.1145665653473893,0.0028023688368472564,0.0017806482584090337,0.2650077467211439,0.0010217205784382227,0.0030876819004615847
2022-06-01,Simple alpha + EWMA + Enhanced + One-Step,3.033413759797107,2.844420339813394,0.004507994503635957,0.004351947665967588,0.05000578008738419,0.0001560468376683693,0.0030876819004615847
2022-06-01,Simple alpha + EWMA + Enhanced + Two-Step,2.7461849139757515,2.5746733287498915,-0.0004886783952374134,-0.0006448482300013055,0.05003298032800277,0.000156169834763892,0.0030876819004615847
2022-06-01,Simple alpha + SampleCov + Basic + One-Step,2.4270719889217993,1.8570362853071836,0.003085333058567416,0.0023648822675885485,0.24536473744769616,0.0007204507909788673,0.0030876819004615847
2022-06-01,Simple alpha + SampleCov + Basic + Two-Step,2.4277183842608157,1.8497754219008828,0.0030593272504874118,0.0023275214500311794,0.25039958941933055,0.0007318058004562327,0.0030876819004615847
2022-06-01,Simple alpha + SampleCov + Enhanced + One-Step,2.7167199290442534,2.548053137601323,0.005340340417369015,0.005184562089279868,0.04999212284066,0.00015577832808914705,0.0030876819004615847
2022-06-01,Simple alpha + SampleCov + Enhanced + Two-Step,2.5898366794196606,2.4280962547148883,0.0011611511046968474,0.0010049412677280802,0.050035510170061685,0.00015620983696876717,0.0030876819004615847
2022-06-02,AR1 alpha + EWMA + Basic + One-Step,2.932033923545471,2.000997439892911,0.013542401016939853,0.012972644636145144,0.21750690273300063,0.0005697563807947116,0.0031603430907798024
2022-06-02,AR1 alpha + EWMA + Basic + Two-Step,2.9325390288458992,1.9885746729649025,0.013606286386526072,0.012996536217721188,0.23288424669343358,0.0006097501688048844,0.0031603430907798024
2022-06-02,AR1 alpha + EWMA + Enhanced + One-Step,3.282362258547616,3.077478668593709,0.015095015416503953,0.01494063903108678,0.05000626899506095,0.00015437638541717356,0.0031603430907798024
2022-06-02,AR1 alpha + EWMA + Enhanced + Two-Step,2.79695714311468,2.6219100158664235,0.02073036090636038,0.02057590155230441,0.05002257031487379,0.00015445935405596675,0.0031603430907798024
2022-06-02,AR1 alpha + SampleCov + Basic + One-Step,2.5906502095613604,1.818641412280357,0.014843653444569888,0.014355749552075383,0.21478733669634567,0.0004879038924945057,0.0031603430907798024
2022-06-02,AR1 alpha + SampleCov + Basic + Two-Step,2.5947062091365747,1.8097793660332469,0.014861173938532228,0.014348967271222651,0.22575777095383523,0.0005122066673095794,0.0031603430907798024
2022-06-02,AR1 alpha + SampleCov + Enhanced + One-Step,2.7946071687513894,2.6211531140938376,0.016652545309563838,0.016498594534963756,0.04998106761479903,0.00015395077460008343,0.0031603430907798024
