date,seed,strategy,asset,weight
2020-03-25,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0199999842625456
2020-03-26,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019999984282047484
2020-03-27,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.01999995871476782
2020-03-30,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019999889592634417
2020-03-31,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019998463621776992
2020-04-01,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.01999837885574388
2020-04-02,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.01999837632166075
2020-04-03,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019998128669298402
2020-04-06,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.01999820176093602
2020-04-07,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019998304764996692
2020-04-08,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019997965307672526
2020-04-09,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019997872246372433
2020-04-13,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019997668436760926
2020-04-14,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019997390560128416
2020-04-15,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019997313278021372
2020-04-16,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019996776383330726
2020-04-17,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.01999665310055402
2020-04-20,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019996919133529103
2020-04-21,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019996973952394564
2020-04-22,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.01999719855914148
2020-04-23,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019997823146507877
2020-04-24,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.01999754515311152
2020-04-27,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019997144518023084
2020-04-28,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.02000065073569588
2020-04-29,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.020000507336085105
2020-04-30,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.02000051738965564
2020-05-01,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.02000028892081811
2020-05-04,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.020000604783911632
2020-05-05,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.02000064377686222
2020-05-06,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.02000063302976504
2020-05-07,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.020000637306700358
2020-05-08,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.020000631166189983
2020-05-11,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.020000447418906647
2020-05-12,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.020000428202488586
2020-05-13,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.02000030870003514
2020-05-14,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019999788982403243
2020-05-15,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019999672856673475
2020-05-18,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019999575213685977
2020-05-19,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019999556207331622
2020-05-20,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.01999957383028291
2020-05-21,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.01999964378267256
2020-05-22,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.019999567264771284
2020-05-26,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.03143358822683568
2020-05-27,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.03143357113975378
2020-05-28,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.02065257734308762
2020-05-29,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0005354013764415925
2020-06-01,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0005356984938108628
2020-06-02,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0005356436648185602
2020-06-03,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0005330214619855963
2020-06-04,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0005329944468972315
2020-06-05,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.001962758925943827
2020-06-08,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0062352473973143075
2020-06-09,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.02694677980641537
2020-06-10,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.026946842501566124
2020-06-11,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.026946921467319612
2020-06-12,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.02694688721109959
2020-06-15,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.033091747887270276
2020-06-16,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.03514333367935731
2020-06-17,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.05367447540611098
2020-06-18,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.05851231185920051
2020-06-19,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.058513102854889754
2020-06-22,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.058512697988332515
2020-06-23,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0585120542444761
2020-06-24,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.05851206197277065
2020-06-25,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.058512462479882454
2020-06-26,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0554816886984227
2020-06-29,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.055481578321617805
2020-06-30,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.055481576822789126
2020-07-01,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.055480808750493285
2020-07-02,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.05548026105050101
2020-07-06,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.03649966739508634
2020-07-07,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.011487576678269872
2020-07-08,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-07-09,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-07-10,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-07-13,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-07-14,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-07-15,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,5.092781872609904e-08
2020-07-16,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,4.6610326536390003e-07
2020-07-17,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,1.761707580037706e-07
2020-07-20,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,8.069909399570136e-08
2020-07-21,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,1.0619522047217326e-07
2020-07-22,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,4.8437438997142e-08
2020-07-23,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,4.681792840104494e-08
2020-07-24,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-07-27,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,7.4643815911698e-08
2020-07-28,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,3.858343095256962e-08
2020-07-29,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,2.3114996022687007e-08
2020-07-30,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-07-31,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-08-03,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-08-04,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-08-05,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-08-06,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-08-07,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,3.045152052016622e-08
2020-08-10,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,5.5274775235281045e-08
2020-08-11,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-08-12,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-08-13,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-08-14,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,9.716829120579104e-09
2020-08-17,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-08-18,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,3.4765979381716696e-07
2020-08-19,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,1.6408391528951172e-07
2020-08-20,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-08-21,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-08-24,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-08-25,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-08-26,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-08-27,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-08-28,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,2.1673202129643872e-07
2020-08-31,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,1.1298808559376932e-07
2020-09-01,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,4.013306185364289e-08
2020-09-02,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,8.385754104669369e-07
2020-09-03,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-09-04,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-09-08,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-09-09,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-09-10,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-09-11,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-09-14,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-09-15,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-09-16,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-09-17,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,3.25759527387531e-07
2020-09-18,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-09-21,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,2.3617916515777572e-07
2020-09-22,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,1.4118192606342638e-07
2020-09-23,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-09-24,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-09-25,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-09-28,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-09-29,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-09-30,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-10-01,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-10-02,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-10-05,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-10-06,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,0.0
2020-10-07,8,Simple alpha + Enhanced + One-Step,NYSE:CNS,2.507187118670962e-07
