seed,date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover
9,2020-03-19,Simple + Baseline,1.068742988785738,1.0682429899613464,0.06874298878573815,0.06824298996134626,0.9999976487837894
9,2020-03-20,Simple + Baseline,1.011308307118493,1.010194231554575,-0.053740405569818114,-0.05434040658565123,1.2000020316662274
9,2020-03-23,Simple + Baseline,0.970352592376122,0.9689431505809751,-0.040497753705856045,-0.04083480155110289,0.6740956904936852
9,2020-03-24,Simple + Baseline,1.0563938695694302,1.0547417281485092,0.08867011627455647,0.08854861868427426,0.24299518056441993
9,2020-03-25,Simple + Baseline,1.0696373837226518,1.0676596899784057,0.012536530677350015,0.01224751186489276,0.5780376249145087
9,2020-03-26,Simple + Baseline,1.1204979997159186,1.1182842986282753,0.04754940016798683,0.04741642784218408,0.2659446516054907
9,2020-03-27,Simple + Baseline,1.0864895967512471,1.0841624004322614,-0.030351150089775795,-0.03051272224591626,0.3231443122809246
9,2020-03-30,Simple + Baseline,1.0825718500010237,1.079927874046555,-0.003605875989920072,-0.0039058045031059884,0.5998570263718331
9,2020-03-31,Simple + Baseline,1.0597882400452314,1.0569675078260092,-0.02104581784180964,-0.021261018233108372,0.4304007825974641
9,2020-04-01,Simple + Baseline,0.9859331138101481,0.9829847399295051,-0.06968856932393508,-0.06999530955182656,0.613480455782953
9,2020-04-02,Simple + Baseline,1.021409142823185,1.018267477883706,0.03598218633304579,0.035893474762112014,0.17742314186756092
9,2020-04-03,Simple + Baseline,1.02991981880397,1.0266526736357033,0.008332288819406139,0.008234767322064173,0.19504299468393202
9,2020-04-06,Simple + Baseline,1.0816135817920867,1.0780815168112348,0.05019202664547985,0.050093711823108976,0.19662964474175446
9,2020-04-07,Simple + Baseline,1.0354643528192171,1.0317508959879058,-0.04266702059750993,-0.04297506273956569,0.6160842841115112
9,2020-04-08,Simple + Baseline,1.0508134877251234,1.0468367082547205,0.014823431501157794,0.014621564493404309,0.4037340155069703
9,2020-04-09,Simple + Baseline,1.0414789767488641,1.037257781332378,-0.00888312824806546,-0.009150354440963846,0.534452385796774
9,2020-04-13,Simple + Baseline,1.0319738106438077,1.0275767297387737,-0.009126603913530986,-0.00933331305663354,0.41341828620510596
9,2020-04-14,Simple + Baseline,1.0513889693093448,1.04682076036697,0.01881361568025138,0.01872758507589844,0.172061208705877
9,2020-04-15,Simple + Baseline,1.0319124315876862,1.0273494482561514,-0.0185245787146243,-0.018600426021349536,0.15169461345047375
9,2020-04-16,Simple + Baseline,1.040383071995374,1.0357300700588474,0.0082086814233402,0.008157518181297951,0.10232648408449666
9,2020-04-17,Simple + Baseline,1.0741231598822765,1.069293526891816,0.032430446818201106,0.03240560238929983,0.04968885780255779
9,2020-04-20,Simple + Baseline,1.0948802577003212,1.0899406934622482,0.019324690681019725,0.019309166333821,0.031048694397445946
9,2020-04-21,Simple + Baseline,1.0831153206466213,1.078113245147748,-0.010745409802539518,-0.010851460437658953,0.2121012702388686
