seed,date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover
18,2020-03-19,Simple + Baseline,0.9986958726853312,0.998095892610777,-0.001304127314668761,-0.001904107389223011,1.1999601491084997
18,2020-03-20,Simple + Baseline,0.9566451362952759,0.955571359223045,-0.042105647515081515,-0.04260565913811965,1.0000232460762788
18,2020-03-23,Simple + Baseline,0.9633229878357256,0.9621461551559007,0.006980489720891254,0.0068804866003954164,0.20000624099167486
18,2020-03-24,Simple + Baseline,1.089688684031168,1.0883094462931087,0.13117687192261973,0.13112695037144875,0.09984310234194231
18,2020-03-25,Simple + Baseline,1.105917285650152,1.1043334748131897,0.014892878908266117,0.014723779688451974,0.33819843962828655
18,2020-03-26,Simple + Baseline,1.166124481204333,1.164399543873826,0.054440957145168604,0.054391241803837406,0.09943068266240002
18,2020-03-27,Simple + Baseline,1.1179387008044375,1.1161099814233935,-0.04132130075009742,-0.0414716432211736,0.3006849421523611
18,2020-03-30,Simple + Baseline,1.1166645736611909,1.1146169460683606,-0.0011397110971555868,-0.001337713468997755,0.39600474368433647
18,2020-03-31,Simple + Baseline,1.1143844686617348,1.1120779877237459,-0.002041888901320103,-0.0022778752409699995,0.47197267929979275
18,2020-04-01,Simple + Baseline,1.0403289785532204,1.037793071673504,-0.06645416567717208,-0.06679829730493259,0.6882632555210229
18,2020-04-02,Simple + Baseline,1.0663712707771649,1.0636131315973025,0.02503274710290328,0.024879776738306793,0.30594072919297627
18,2020-04-03,Simple + Baseline,1.0479483583467601,1.0451069962084674,-0.017276264782506993,-0.017399310744728436,0.24609192444289035
18,2020-04-06,Simple + Baseline,1.0945007807449483,1.0914855807637485,0.04442243935724937,0.04437687693560324,0.09112484329225261
18,2020-04-07,Simple + Baseline,1.0904252837202517,1.0873640486039071,-0.003723612715856428,-0.003776075682976457,0.10492593424005855
18,2020-04-08,Simple + Baseline,1.1648978516589463,1.1615612774815482,0.06829680955728863,0.06823586725430626,0.12188460596474433
18,2020-04-09,Simple + Baseline,1.1672160972308614,1.1636934512501669,0.001990084854747957,0.0018356102342197524,0.3089492410564091
18,2020-04-13,Simple + Baseline,1.1586163474618965,1.1549716924021538,-0.007367744318611834,-0.007494893813008125,0.2542989887925826
18,2020-04-14,Simple + Baseline,1.1727772465329394,1.168990920613233,0.012222250361014103,0.012138157413989286,0.16818589404963558
18,2020-04-15,Simple + Baseline,1.173327003636621,1.169523563645278,0.00046876515152978595,0.00045564342943380084,0.026243444191970226
18,2020-04-16,Simple + Baseline,1.176518960513207,1.1726201996628407,0.0027204324682656247,0.002647775653113655,0.14531363030393968
18,2020-04-17,Simple + Baseline,1.2209680186908871,1.2168866158602027,0.03778014606606174,0.03775000312129187,0.060285889539739373
18,2020-04-20,Simple + Baseline,1.2517641477806887,1.2475283624790292,0.025222715598088117,0.025180445096083307,0.08454100400961805
18,2020-04-21,Simple + Baseline,1.247862423810925,1.2436144293048783,-0.003116980124954972,-0.0031373500530066686,0.04073985610339339
18,2020-04-22,Simple + Baseline,1.2655477303626,1.2611324509188149,0.014172481047762125,0.01408637693575844,0.17220822400736907
18,2020-04-23,Simple + Baseline,1.2834967527082526,1.2790055169439563,0.014182809478477653,0.014172235447688085,0.021148061579134722
18,2020-04-24,Simple + Baseline,1.2972142709205867,1.2926304051360955,0.010687614272018564,0.010652720423516454,0.06978769700422126
18,2020-04-27,Simple + Baseline,1.3159199252922922,1.3112255158959671,0.014419864775640152,0.014385481484875048,0.06876658153020618
18,2020-04-28,Simple + Baseline,1.3147016317201188,1.3099533986632854,-0.0009258113269336968,-0.0009701742509278001,0.08872584798820665
18,2020-04-29,Simple + Baseline,1.4186855389567057,1.4134888165710946,0.07909316055273868,0.07903748180161192,0.11135750225353436
18,2020-04-30,Simple + Baseline,1.380490051202572,1.3753357483008293,-0.02692315295059859,-0.026992126023903645,0.1379461466101063
18,2020-05-01,Simple + Baseline,1.3709280330124243,1.3657667395452895,-0.006926539008244196,-0.006957580188955168,0.062082361421943635
18,2020-05-04,Simple + Baseline,1.4111627684719161,1.40582200200474,0.02934853944964677,0.02932804065267124,0.04099759395106076
18,2020-05-05,Simple + Baseline,1.4042509665452343,1.398846445485967,-0.00489794804759928,-0.0049619059232431425,0.12791575128772512
18,2020-05-06,Simple + Baseline,1.4240210766235137,1.4185235479005232,0.014078758390972043,0.01406666362705734,0.024189527829404697
18,2020-05-07,Simple + Baseline,1.4511163416489372,1.4454526207021676,0.019027292130864362,0.01898387435407799,0.08683555357274514
18,2020-05-08,Simple + Baseline,1.5192927194560566,1.5133311906654487,0.04698202056607598,0.046960079487287025,0.0438821575779058
18,2020-05-11,Simple + Baseline,1.5562886660751107,1.5500460065637474,0.02435076937135566,0.02426092591282297,0.17968691706538062
18,2020-05-12,Simple + Baseline,1.5501964179378813,1.5439287173759635,-0.003914600337348621,-0.003946521046394674,0.06384141809210564
18,2020-05-13,Simple + Baseline,1.4819354955785933,1.4758207232169278,-0.04403372473927581,-0.044113431787699976,0.15941409684833133
18,2020-05-14,Simple + Baseline,1.418624358529824,1.4126568052385324,-0.0427219249674904,-0.04279918081155107,0.15451168812133792
18,2020-05-15,Simple + Baseline,1.4413566858695492,1.4352659062999995,0.01602420485947656,0.016004666510383913,0.039076698185292844
18,2020-05-18,Simple + Baseline,1.49681044568055,1.4904121901750418,0.038473308067771064,0.038422346432797884,0.10192326994636691
18,2020-05-19,Simple + Baseline,1.5006599029534975,1.4941962646055824,0.002571773389246537,0.002538944900937763,0.0656569766175481
