date,seed,strategy,asset,weight
2020-03-25,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.01999999999945609
2020-03-26,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.019999999999062372
2020-03-27,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.024407412160941274
2020-03-30,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.049410132851097285
2020-03-31,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0744077219689093
2020-04-01,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.09940789921251361
2020-04-02,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.10000000332085648
2020-04-03,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.1000000623564011
2020-04-06,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.1000000211246244
2020-04-07,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.09999961383494778
2020-04-08,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.09999957966035641
2020-04-09,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.09999944385120675
2020-04-13,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.09999990554827881
2020-04-14,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.09999992478448555
2020-04-15,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.09999960304978418
2020-04-16,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0999998800273266
2020-04-17,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.1000004964666493
2020-04-20,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.10000046888931649
2020-04-21,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.10000015225025426
2020-04-22,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.10000006551497899
2020-04-23,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.10000035236516928
2020-04-24,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.10000002138103312
2020-04-27,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.10000106132222915
2020-04-28,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.1000001891962683
2020-04-29,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.1000001795472093
2020-04-30,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.10000021216341545
2020-05-01,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.09999976797277937
2020-05-04,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.09999995383621323
2020-05-05,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.10000001811848554
2020-05-06,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.09999982485200476
2020-05-07,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.09999993485435928
2020-05-08,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.09999963252285411
2020-05-11,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.09499873993885312
2020-05-12,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.06999346742022337
2020-05-13,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.04500692198709976
2020-05-14,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.019999397333541547
2020-05-15,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.01999944920645373
2020-05-18,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.019999589110807858
2020-05-19,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.015006270083508334
2020-05-20,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-05-21,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,9.117049919609186e-09
2020-05-22,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-05-26,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-05-27,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-05-28,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-05-29,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,5.293409163732339e-09
2020-06-01,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-06-02,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,4.157241324298193e-09
2020-06-03,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-06-04,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,1.665764935516909e-07
2020-06-05,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.016731990677857
2020-06-08,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.016732244699318687
2020-06-09,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0011105989352116308
2020-06-10,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,1.2480182143143525e-09
2020-06-11,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,5.9544112130393454e-09
2020-06-12,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-06-15,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-06-16,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,2.690442161816992e-09
2020-06-17,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,5.013006917727101e-09
2020-06-18,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-06-19,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-06-22,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,2.4757990321632197e-09
2020-06-23,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,1.0792564184933568e-08
2020-06-24,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,1.7271527838768594e-09
2020-06-25,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,3.822824289574528e-09
2020-06-26,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,8.980771619826358e-08
2020-06-29,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,2.0388501751896275e-07
2020-06-30,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,3.771040515943653e-08
2020-07-01,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-07-02,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-07-06,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,8.703700069257887e-10
2020-07-07,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-07-08,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-07-09,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-07-10,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,7.780392341243988e-09
2020-07-13,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-07-14,7,AR1 alpha + Enhanced + One-Step,NASDAQ:TILE,1.4333037701606657e-07
