date,seed,strategy,asset,weight
2020-03-25,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.019999987361457586
2020-03-26,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.02000006170809226
2020-03-27,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.020000156757260985
2020-03-30,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.039928321267539375
2020-03-31,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.03992783350492278
2020-04-01,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.03992778123067052
2020-04-02,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.03992775809429202
2020-04-03,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.03992803943740175
2020-04-06,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.03992791520859418
2020-04-07,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.0399279100859779
2020-04-08,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.039927901996989645
2020-04-09,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.05811392930732833
2020-04-13,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.0581144344859804
2020-04-14,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.05811164295232874
2020-04-15,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.05811177050149611
2020-04-16,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.058111616481796996
2020-04-17,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.05811167602987708
2020-04-20,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.05811136494594422
2020-04-21,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.05811125366462303
2020-04-22,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.05811120457690544
2020-04-23,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.05811120361039898
2020-04-24,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.058111211355810884
2020-04-27,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.05811110315631781
2020-04-28,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.05811111432922465
2020-04-29,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.058110641608780676
2020-04-30,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.053199016732290175
2020-05-01,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.05319917436096114
2020-05-04,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.05319927675308565
2020-05-05,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.053199444564847945
2020-05-06,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.0514669735910616
2020-05-07,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.035364585197134216
2020-05-08,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.027096939874424342
2020-05-11,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.0021155894290316116
2020-05-12,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,1.1042948560627859e-07
2020-05-13,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,1.3547263719869022e-08
2020-05-14,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-05-15,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-05-18,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
2020-05-19,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,1.0751878604510103e-07
2020-05-20,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,2.9766607552761447e-08
2020-05-21,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,4.4914377237887164e-08
2020-05-22,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,7.983016440171781e-08
2020-05-26,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,1.1616245600151855e-07
2020-05-27,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,3.674442531435716e-08
2020-05-28,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,4.089967119559106e-09
2020-05-29,7,Simple alpha + Enhanced + One-Step,NASDAQ:TILE,0.0
