date,seed,strategy,asset,target_weight
2020-03-25,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.019999999999999997
2020-03-26,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.019999999999999997
2020-03-27,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,3.791479027810465e-07
2020-03-30,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-03-31,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,3.5378435709389603e-09
2020-04-01,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-04-02,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-04-03,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,1.1358092972193933e-08
2020-04-06,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-04-07,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-04-08,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-04-09,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,9.65382576691977e-07
2020-04-13,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-04-14,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,5.849744523983916e-08
2020-04-15,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-04-16,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-04-17,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-04-20,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-04-21,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,8.392799348920044e-09
2020-04-22,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-04-23,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,1.2665375892607514e-06
2020-04-24,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-04-27,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,2.359920499765425e-08
2020-04-28,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-04-29,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-04-30,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,2.131080571541872e-09
2020-05-01,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-05-04,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-05-05,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-05-06,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-05-07,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-05-08,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,1.1355283840397732e-09
2020-05-11,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-05-12,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-05-13,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,8.730683939766192e-09
2020-05-14,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,4.978316561581939e-07
2020-05-15,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-05-18,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,1.0311866261888445e-06
2020-05-19,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-05-20,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-05-21,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-05-22,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-05-26,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-05-27,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,2.6923538242760084e-07
2020-05-28,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-05-29,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-06-01,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-06-02,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-06-03,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-06-04,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-06-05,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-06-08,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-06-09,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,8.09748731221027e-07
2020-06-10,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-06-11,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-06-12,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,4.472724037593073e-08
2020-06-15,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,1.7470840573071684e-07
2020-06-16,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,1.1292070971612665e-07
2020-06-17,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,7.992335263379418e-08
2020-06-18,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,2.775007058630474e-06
2020-06-19,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,1.848814488117252e-07
2020-06-22,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-06-23,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,2.1147592954775846e-06
2020-06-24,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-06-25,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,7.748362140605563e-08
2020-06-26,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-06-29,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-06-30,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-07-01,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-07-02,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-07-06,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,2.2783697466849627e-06
2020-07-07,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,2.2835247101732203e-07
2020-07-08,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,2.398007286924865e-07
2020-07-09,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,3.9749618454563907e-07
2020-07-10,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,1.950285849929452e-09
2020-07-13,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-07-14,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-07-15,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-07-16,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-07-17,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-07-20,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-07-21,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,2.669124249286703e-07
2020-07-22,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-07-23,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,1.5347548158054483e-08
2020-07-24,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-07-27,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,1.07225441453635e-07
2020-07-28,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-07-29,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,6.25784772429789e-09
2020-07-30,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,6.440865402716016e-07
2020-07-31,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-03,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,1.5951425020140094e-07
2020-08-04,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-05,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-06,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-07,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-10,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-11,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,5.101806797024708e-09
2020-08-12,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-13,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-14,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-17,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,2.0058749689786442e-07
2020-08-18,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-19,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-20,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-21,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-24,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-25,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-26,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-27,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-28,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-08-31,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-09-01,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,9.748907363551147e-09
2020-09-02,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-09-03,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-09-04,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-09-08,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-09-09,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-09-10,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-09-11,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,4.790085017756402e-08
2020-09-14,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,2.3287495913779764e-06
2020-09-15,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,2.2095786802268178e-07
2020-09-16,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,3.6630186011217735e-07
2020-09-17,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,2.5568422228523627e-07
2020-09-18,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,8.243060634586735e-07
2020-09-21,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-09-22,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-09-23,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,2.892662479460025e-07
2020-09-24,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-09-25,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-09-28,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,2.1256581452489108e-08
2020-09-29,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
2020-09-30,12,AR1 alpha + Enhanced + Two-Step,NASDAQ:PLAB,0.0
