date,seed,strategy,asset,weight
2020-03-25,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.020000000000000004
2020-03-26,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.02
2020-03-27,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-03-30,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-03-31,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-01,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-02,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-03,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,2.9217027269805807e-08
2020-04-06,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-07,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,5.2945021932991246e-08
2020-04-08,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-09,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-13,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-14,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-15,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-16,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-17,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-20,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-21,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-22,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-23,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-24,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,7.584618377338127e-08
2020-04-27,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-28,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-04-29,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,2.580516193377439e-07
2020-04-30,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-05-01,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,3.5680473315910064e-08
2020-05-04,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-05-05,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,8.7020426874329e-07
2020-05-06,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-05-07,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-05-08,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,7.374712027099566e-08
2020-05-11,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,3.4884153178122536e-07
2020-05-12,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-05-13,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-05-14,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-05-15,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,2.53458360238218e-08
2020-05-18,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-05-19,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-05-20,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-05-21,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-05-22,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,2.9093707472902533e-08
2020-05-26,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,4.0164096028137295e-08
2020-05-27,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,5.891040157774407e-07
2020-05-28,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-05-29,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-06-01,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,7.386331359995353e-08
2020-06-02,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,2.9067432636060555e-07
2020-06-03,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,0.0
2020-06-04,12,AR1 alpha + Basic + One-Step,NASDAQ:PLAB,5.043224686062556e-08
