seed,date,strategy,NYSE:HESM,NASDAQ:ORLY,NASDAQ:ANAB,NASDAQ:SRCE,NASDAQ:VRNT,NYSE:PKG,NYSE:TPR,NYSE:MRK,NYSE:ACM,NASDAQ:HEES,NASDAQ:GBDC,NYSE:RNG,NASDAQ:HEAR,NYSE:LPX,NASDAQ:ROST,NYSE:PBI,NYSE:VVI,NYSE:MET,NASDAQ:WIRE,NASDAQ:ONEW,NASDAQ:FTDR,NASDAQ:MGPI,NYSE:MTD,NASDAQ:WINA,NYSE:KOS,NASDAQ:EBAY,NASDAQ:TW,NASDAQ:OCSL,NASDAQ:SYBT,NASDAQ:ZS,NASDAQ:ATEX,NASDAQ:LIVN,NASDAQ:FIVN,NYSE:LII,NYSE:IEX,NASDAQ:RYTM,NYSE:USFD,NASDAQ:SCHL,NYSE:NEM,NYSE:DE,NASDAQ:NBTB,NYSE:MAS,NYSE:LEN,NASDAQ:TCMD,NASDAQ:MU,NASDAQ:CRDF,NASDAQ:PFBC,NASDAQ:MORN,NASDAQ:SDGR,NASDAQ:BBSI
1,2020-05-29,enhanced,0.0999984880473041,0.0,0.0,0.0,0.0,0.0,2.512735603114763e-07,0.0,0.0,5.54932472158261e-07,0.0,1.2567942628383254e-07,0.09999855669666308,1.4797528166341106e-08,0.0,2.061198922920887e-07,4.822985522095214e-07,0.0,0.0,0.09826244305160016,0.0,0.09620698055750866,0.0,0.0,0.09999915624166385,1.0524701660313168e-06,0.09207038689562425,0.07835564016895141,0.0,0.04487591606308043,1.7081215269231608e-07,0.0,0.09022678833635309,0.0,0.0,0.0,1.2927711770755242e-08,0.0,4.034043342462685e-06,0.0,0.0,0.0,8.627091111594326e-07,3.057566914132441e-07,0.0,0.09999914556630311,1.4852069859998942e-08,6.245567920876734e-07,0.09999778514547887,0.0
1,2020-06-01,enhanced,0.09999855980653073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.081196732840258e-07,0.0,2.03059223583052e-07,0.09999853797306121,0.0,0.0,0.0,3.6745704590602213e-07,0.0,0.0,0.09826183428810298,0.0,0.07999959966480863,0.0,0.0,0.0999989247755379,1.0587736877517725e-06,0.09206978217680718,0.07511238425996898,0.0,0.06981325224243053,0.0,0.0,0.08474436593218489,0.0,0.0,0.0,0.0,0.0,2.9960157702093506e-06,0.0,0.0,0.0,6.772858805458776e-07,0.0,0.0,0.09999888480465915,0.0,6.257241378328887e-11,0.09999806330205419,0.0
1,2020-06-02,enhanced,0.09999972305706968,2.9703632798094084e-07,2.0741035317284434e-07,2.8729586294376073e-07,2.3558204039896132e-07,3.082610466975984e-07,1.948064497756652e-07,2.5473339138835653e-07,2.780433008121305e-07,3.9441319315345684e-07,1.8200824917189284e-07,1.8016606084462537e-07,0.09999966296829561,2.3135619671613146e-07,2.563139582847597e-07,1.7326460264118805e-07,2.6507304400713674e-07,2.483495423323318e-07,2.761565252090867e-07,0.09826234197402484,2.6023703798597484e-07,0.07547310030841542,2.513493479051863e-07,2.7052177596695174e-07,0.09999988857955593,9.298396420719436e-07,0.09207012204684821,0.06562103267535219,2.5666942271392416e-07,0.09479044040132888,2.3322307421774152e-07,2.4750252855808896e-07,0.07377166673114133,2.522320396641213e-07,2.6181082667514436e-07,2.8920250051080707e-07,2.1489417701586048e-07,2.6596598951294277e-07,2.185598410845292e-06,2.630704461568894e-07,2.73102273615208e-07,2.6183159493106594e-07,4.906788350727218e-07,2.8918347296707313e-07,2.1275739483706663e-07,0.09999984555776079,2.5423356084437556e-07,2.492147570346408e-07,0.09999942767225976,2.6463869278818415e-07
1,2020-06-03,enhanced,0.09999466656405463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.437863541735864e-08,0.0,0.0,4.751210678955448e-07,0.0999945439823003,0.0,0.0,0.0,2.2958893562594274e-07,0.0,0.0,0.09999537078710352,0.0,0.09340611125058924,0.0,0.0,0.09999536206192161,3.8142815050177278e-06,0.09113361744013997,0.06561770739134917,0.0,0.09999702641261046,0.0,0.0,0.04986891830490187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.517095292587063e-07,0.0,0.0,0.09999529620699682,0.0,0.0,0.09999605451835937,0.0
1,2020-06-04,enhanced,0.09998359704558021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23160103186778e-07,0.09998333235405193,0.0,0.0,0.0,0.013038919505334371,0.0,0.0,0.0999844157935312,0.0,0.09339202912086317,0.0,0.0,0.09998437844707236,0.01181307301642741,0.09111988979148591,0.06560623183289944,0.0,0.09998477184142532,0.0,0.0,0.02514039966176705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999840955522008,0.0,0.0,0.09998454287725744,0.0
1,2020-06-05,enhanced,0.09997528136722049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.490244412082024e-07,0.09997402956262813,0.0,0.0,0.0,0.013030762648043821,0.0,0.0,0.09997692577979787,0.0,0.0999855288355356,0.0,0.0,0.09997695592714817,0.02998441845045354,0.08690498005343483,0.06559261910700544,0.0,0.09997791100669867,0.0,0.0,0.004665313397127877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099976154575644,0.0,0.0,0.09997837026482025,0.0
1,2020-06-08,enhanced,0.09998910066542811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.219198559445508e-07,1.0665532131140835e-08,0.0,8.480412985225954e-07,0.09998758443342984,0.0,0.0,0.0,0.03789361491672183,0.0,0.0,0.09999121606760798,0.0,0.09998993511258193,0.0,0.0,0.09999142108957818,0.029984221953173976,0.06661223824516788,0.06559094350204395,0.0,0.09998831558230442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.787347141101363e-08,0.0,0.0,0.0999905268752598,0.0,0.0,0.09998985305654409,0.0
1,2020-06-09,enhanced,0.09999060824898062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.117567114032545e-08,0.0,0.0,0.09998914759158205,0.0,0.0,0.0,0.0170901568445028,0.0,0.0,0.09999610475580936,0.0,0.09998920097368899,0.0,0.0,0.09999603973774332,0.05488850425426253,0.062498934944585256,0.06558783335787559,0.0,0.09998917726423096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2889706537531794e-08,0.0,0.0,0.0999935897135764,0.0,0.0,0.09999064824778449,0.0
1,2020-06-10,enhanced,0.09999579605355251,5.56597968522708e-08,2.885331799155393e-08,1.5721951805248947e-07,9.022953176284179e-08,1.185764017994421e-07,1.2601359983256526e-07,1.755479742290888e-08,1.40381680072435e-07,2.2340016356232843e-07,6.65927822145318e-08,0.0,0.09999448596525692,1.0271367036861715e-07,1.235133492080407e-07,1.1271006547949514e-07,0.015676219216102294,1.1254106650608645e-07,1.5399663976797784e-07,0.09999865928488764,7.564365940329661e-08,0.08011062548287638,2.088451266866581e-08,6.977947250017485e-08,0.09999883578813376,0.079844928824848,0.06249891363843097,0.0618908462505922,1.368151763699213e-07,0.09999395858146014,3.289715238940904e-08,8.066605344481686e-08,0.0,1.192345049134424e-07,6.082151531561286e-08,7.800181761142701e-08,1.608175559846289e-07,1.201159833422018e-07,4.327953999508265e-09,8.459050688423121e-08,1.351346038986838e-07,6.612295035355427e-08,1.5151227085371142e-07,1.1628958366214458e-07,7.010308355963423e-08,0.09999762842485195,1.5648832988807555e-07,2.495474862175474e-08,0.09999557524423873,1.3208695192725503e-07
1,2020-06-11,enhanced,0.09999816954254089,5.4937136010604774e-08,2.7174874755442623e-08,9.317144898673112e-08,6.020708796495254e-08,8.412008892540628e-08,4.7523965522797213e-08,2.6906692943909672e-08,8.822977414749177e-08,9.263186742669127e-08,4.465856388310639e-08,1.8074778975233224e-08,0.09999728204468605,5.176768899045378e-08,8.010644280803148e-08,3.648271211051463e-08,0.0,6.208828894235174e-08,9.769627092510942e-08,0.09999955258040663,6.301414897000681e-08,0.07344904721297077,2.569157354698461e-08,5.3823760733456505e-08,0.09999966846573767,0.10000001241788634,0.06249893913325483,0.061890864749597554,7.869032102715537e-08,0.09999672406034119,3.149739722200998e-08,4.9488337575908995e-08,0.004837877349059872,8.485811015699973e-08,5.281653316299584e-08,6.241835874626292e-08,6.747999485054372e-08,7.757759187933452e-08,1.9512806950168342e-08,5.917614095042383e-08,8.497020288890546e-08,5.321734830534621e-08,7.006987973134273e-08,6.948223437776899e-08,4.90818200351816e-08,0.09999916281711296,7.307189438548747e-08,3.53898958160296e-08,0.0973304937927908,7.872757995194699e-08
