seed,strategy,has_nan_weights,avg_max_weight,avg_turnover,max_turnover
17,Simple alpha + SampleCov + Basic + One-Step,False,0.09999788703570198,0.19460485165559102,1.399996852881165
17,Simple alpha + SampleCov + Basic + Two-Step,False,0.09997193208124197,0.19778920394844282,1.3892947218215876
17,Simple alpha + SampleCov + Enhanced + One-Step,False,0.09990544969637552,0.04971983935565149,0.05039851662255317
17,Simple alpha + SampleCov + Enhanced + Two-Step,False,0.07799936476899486,0.05003976751935859,0.050620510468167554
17,Simple alpha + EWMA + Basic + One-Step,False,0.09999809575888785,0.20373445479882832,1.1741270412880733
17,Simple alpha + EWMA + Basic + Two-Step,False,0.09997556115568379,0.20738218528920332,1.1744710972119363
17,Simple alpha + EWMA + Enhanced + One-Step,False,0.09991070768622916,0.049834820722610904,0.050362450458945385
17,Simple alpha + EWMA + Enhanced + Two-Step,False,0.07081567599752756,0.050037377389028886,0.05055460741800802
17,AR1 alpha + SampleCov + Basic + One-Step,False,0.09984157287076911,0.2272636277737401,1.4663041003081125
17,AR1 alpha + SampleCov + Basic + Two-Step,False,0.09981236334894919,0.23304485751665804,1.4388113191722685
17,AR1 alpha + SampleCov + Enhanced + One-Step,False,0.09950259910240986,0.04971160362383501,0.05021938287877874
17,AR1 alpha + SampleCov + Enhanced + Two-Step,False,0.08030693783324547,0.04999476271957113,0.0507525255544415
17,AR1 alpha + EWMA + Basic + One-Step,False,0.09999748964039251,0.24843306943318555,1.6485769548454379
17,AR1 alpha + EWMA + Basic + Two-Step,False,0.09997040566801332,0.2542278154499825,1.6052275952280675
17,AR1 alpha + EWMA + Enhanced + One-Step,False,0.099704587305648,0.04984280496407733,0.05022666036893516
17,AR1 alpha + EWMA + Enhanced + Two-Step,False,0.06805413442627031,0.05003456825854485,0.05048403091324169
