seed,date,strategy,cost_coeff
19,2020-03-20,simple,0.010232604666805567
19,2020-03-23,simple,0.009768189635274415
19,2020-03-24,simple,0.012244016122882125
19,2020-03-25,simple,0.011015978438424969
19,2020-03-26,simple,0.010882301333581887
19,2020-03-27,simple,0.010319472289472628
19,2020-03-30,simple,0.009759191404776893
19,2020-03-31,simple,0.00903101233205146
19,2020-04-01,simple,0.009256817490031906
19,2020-04-02,simple,0.008979934389445016
19,2020-04-03,simple,0.0086617859035918
19,2020-04-06,simple,0.00904053143565796
19,2020-04-07,simple,0.008624415223972776
19,2020-04-08,simple,0.008418263315193932
19,2020-04-09,simple,0.008383329493775852
19,2020-04-13,simple,0.00823027293920195
19,2020-04-14,simple,0.007980926382379861
19,2020-04-15,simple,0.007971140643535735
19,2020-04-16,simple,0.007752168273855269
19,2020-04-17,simple,0.007780307729064054
19,2020-04-20,simple,0.007633928227682727
19,2020-04-21,simple,0.007353308216649789
19,2020-04-22,simple,0.007114809787371538
19,2020-04-23,simple,0.006473321041981427
19,2020-04-24,simple,0.006299556278393922
19,2020-04-27,simple,0.006099282588512468
19,2020-04-28,simple,0.005873827310530006
19,2020-04-29,simple,0.006031781775215516
19,2020-04-30,simple,0.00607776608957292
19,2020-05-01,simple,0.005847273716821376
19,2020-05-04,simple,0.005623726580940128
19,2020-05-05,simple,0.005449231549219465
19,2020-05-06,simple,0.004990637631291005
19,2020-05-07,simple,0.004990364511914264
19,2020-05-08,simple,0.005040958482579974
19,2020-05-11,simple,0.004883957810578188
19,2020-05-12,simple,0.004798612764874024
19,2020-05-13,simple,0.004874335493255268
19,2020-05-14,simple,0.004598086334079066
19,2020-05-15,simple,0.004547673938286618
19,2020-05-18,simple,0.004667586702311041
19,2020-05-19,simple,0.004641964109486426
19,2020-05-20,simple,0.004653874068066715
19,2020-05-21,simple,0.004601760091637967
19,2020-05-22,simple,0.004480030753974901
19,2020-05-26,simple,0.004649593532974553
19,2020-05-27,simple,0.004656970910529648
19,2020-05-28,simple,0.004737963532003241
19,2020-05-29,simple,0.004427478951432918
19,2020-06-01,simple,0.0042564057197114445
19,2020-06-02,simple,0.004077676430737982
19,2020-06-03,simple,0.004214066016163668
19,2020-06-04,simple,0.004239901491461679
19,2020-06-05,simple,0.00447803492800863
19,2020-06-08,simple,0.0044756370053871545
19,2020-06-09,simple,0.004323746268926381
19,2020-06-10,simple,0.004390411415702562
19,2020-06-11,simple,0.004814990961158079
19,2020-06-12,simple,0.004720634258104279
19,2020-06-15,simple,0.004727827059153995
19,2020-06-16,simple,0.004761466144135929
19,2020-06-17,simple,0.004363413724515918
19,2020-06-18,simple,0.004186226489916703
19,2020-06-19,simple,0.004018165013625776
19,2020-06-22,simple,0.003935388108611501
19,2020-06-23,simple,0.0039038291035976176
19,2020-06-24,simple,0.0038624149739229854
19,2020-06-25,simple,0.0036712900706788397
19,2020-06-26,simple,0.003620915589269661
19,2020-06-29,simple,0.003676973691616439
19,2020-06-30,simple,0.0037044138173761123
19,2020-07-01,simple,0.0037157193321539187
19,2020-07-02,simple,0.00351626642610137
19,2020-07-06,simple,0.0034934799690399575
19,2020-07-07,simple,0.0032397538160221
19,2020-07-08,simple,0.003131171096916021
19,2020-07-09,simple,0.0031373783816123534
19,2020-07-10,simple,0.003047529058643024
19,2020-07-13,simple,0.0025657781007050948
19,2020-07-14,simple,0.002532241622376688
19,2020-07-15,simple,0.002641356761614607
19,2020-07-16,simple,0.002492457987256036
19,2020-07-17,simple,0.00244609898470495
19,2020-07-20,simple,0.0025535835793863734
19,2020-07-21,simple,0.002729011303009075
19,2020-07-22,simple,0.002763679658471551
19,2020-07-23,simple,0.0028653017006560104
19,2020-07-24,simple,0.002637970531122445
19,2020-07-27,simple,0.0026533447212670593
19,2020-07-28,simple,0.002571039719943297
19,2020-07-29,simple,0.0024733060507314904
19,2020-07-30,simple,0.0024656298462157737
19,2020-07-31,simple,0.0024832698145234805
19,2020-08-03,simple,0.0025695002568618215
19,2020-08-04,simple,0.0025293492936887913
19,2020-08-05,simple,0.002507547647937199
19,2020-08-06,simple,0.0025003262221187468
19,2020-08-07,simple,0.0024392128486577292
19,2020-08-10,simple,0.002340298832761892
19,2020-08-11,simple,0.0022858555769095243
19,2020-08-12,simple,0.002211518258585551
19,2020-08-13,simple,0.0020626192750715236
19,2020-08-14,simple,0.002082099064397698
19,2020-08-17,simple,0.0020839062146902894
19,2020-08-18,simple,0.002053919993031731
19,2020-08-19,simple,0.0018410570277498728
19,2020-08-20,simple,0.001778406953206479
19,2020-08-21,simple,0.0017128034309067256
19,2020-08-24,simple,0.0017892423812030586
19,2020-08-25,simple,0.0016830665949291808
19,2020-08-26,simple,0.0016850907255970165
19,2020-08-27,simple,0.001637627296035912
19,2020-08-28,simple,0.0016379530474207851
19,2020-08-31,simple,0.001556901387343546
19,2020-09-01,simple,0.001526058936542095
19,2020-09-02,simple,0.0015369483931826219
19,2020-09-03,simple,0.0015659844962070265
19,2020-09-04,simple,0.001567353567861107
19,2020-09-08,simple,0.0016691416615050416
19,2020-09-09,simple,0.0016536008656672378
19,2020-09-10,simple,0.0016797058543650922
19,2020-09-11,simple,0.0016907943568165204
19,2020-09-14,simple,0.0017624291993052937
19,2020-09-15,simple,0.0017973006876316814
19,2020-09-16,simple,0.0017912993854603855
19,2020-09-17,simple,0.0017201831231578645
19,2020-09-18,simple,0.0017589456735147611
19,2020-09-21,simple,0.0019576937121767606
19,2020-09-22,simple,0.0019544247689542446
19,2020-09-23,simple,0.0020243938592031763
19,2020-09-24,simple,0.0020632692134487833
19,2020-09-25,simple,0.002054951082265009
19,2020-09-28,simple,0.002139113888330174
19,2020-09-29,simple,0.0020911132097660773
19,2020-09-30,simple,0.0020595617071306254
19,2020-10-01,simple,0.0020604600581275935
19,2020-10-02,simple,0.0020908017141417546
19,2020-10-05,simple,0.0020982085751768374
19,2020-10-06,simple,0.0021002928894510433
19,2020-10-07,simple,0.0019569316720112573
19,2020-10-08,simple,0.0019624787309367223
19,2020-10-09,simple,0.0018954534371262684
19,2020-10-12,simple,0.0019181118846529834
19,2020-10-13,simple,0.0018571796059579785
19,2020-10-14,simple,0.0018696904686470522
19,2020-10-15,simple,0.0018319752302049812
19,2020-10-16,simple,0.001835432297621483
19,2020-10-19,simple,0.0018304576573993016
19,2020-10-20,simple,0.0016150000310791092
19,2020-10-21,simple,0.0015829019864303086
19,2020-10-22,simple,0.0014789818955117352
19,2020-10-23,simple,0.0014638507498318117
19,2020-10-26,simple,0.0014808676537607411
19,2020-10-27,simple,0.0014288781296270426
19,2020-10-28,simple,0.0016455985719056644
19,2020-10-29,simple,0.0017174493504820418
19,2020-10-30,simple,0.0017529857012914065
19,2020-11-02,simple,0.0018646383520294174
19,2020-11-03,simple,0.0018515591728763354
19,2020-11-04,simple,0.002016308121312951
19,2020-11-05,simple,0.0021631051447767976
19,2020-11-06,simple,0.002146242931360944
19,2020-11-09,simple,0.0026808019152893634
19,2020-11-10,simple,0.0028050004780753516
19,2020-11-11,simple,0.002855954082377858
19,2020-11-12,simple,0.00289376102466332
19,2020-11-13,simple,0.0029929999453026054
19,2020-11-16,simple,0.003137503724391965
19,2020-11-17,simple,0.0031310668870780153
19,2020-11-18,simple,0.003231765659987337
19,2020-11-19,simple,0.003231901279367478
19,2020-11-20,simple,0.0031552231492480163
19,2020-11-23,simple,0.0032718049361702625
19,2020-11-24,simple,0.003337114400469554
19,2020-11-25,simple,0.003319977697460855
19,2020-11-27,simple,0.00311196607666206
19,2020-11-30,simple,0.0031932287745505363
19,2020-12-01,simple,0.0031988221580813853
19,2020-12-02,simple,0.003029988665460521
19,2020-12-03,simple,0.002936029645805874
19,2020-12-04,simple,0.0028763507140356576
19,2020-12-07,simple,0.0027484164548048666
19,2020-12-08,simple,0.0027656795659925797
19,2020-12-09,simple,0.0022799893253760057
19,2020-12-10,simple,0.002106453591395191
19,2020-12-11,simple,0.0020260870944625795
19,2020-12-14,simple,0.001957391739374599
19,2020-12-15,simple,0.001916630476200424
19,2020-12-16,simple,0.0017847450818364644
19,2020-12-17,simple,0.001820735612642245
19,2020-12-18,simple,0.001778216681096144
19,2020-12-21,simple,0.00182150927607761
19,2020-12-22,simple,0.0018547337582860567
19,2020-12-23,simple,0.0018197227358499643
19,2020-12-24,simple,0.0016729958699242978
19,2020-12-28,simple,0.0016609941539101234
19,2020-12-29,simple,0.0016688984529616598
19,2020-12-30,simple,0.0015398422930113368
19,2020-12-31,simple,0.0014964942542205725
19,2021-01-04,simple,0.0016124782685417345
19,2021-01-05,simple,0.001660014743890748
19,2021-01-06,simple,0.0017843277775779023
19,2021-01-07,simple,0.0017969383318687188
19,2021-01-08,simple,0.0017743864753930949
19,2021-01-11,simple,0.0017243761570065522
19,2021-01-12,simple,0.0017528867617311156
19,2021-01-13,simple,0.0017716203317374585
19,2021-01-14,simple,0.0018254769010623436
19,2021-01-15,simple,0.0018224902683749535
19,2021-01-19,simple,0.0018614215931354225
19,2021-01-20,simple,0.0018337243043897785
19,2021-01-21,simple,0.001866541268896492
19,2021-01-22,simple,0.001854078571011736
19,2021-01-25,simple,0.0018428797860445259
19,2021-01-26,simple,0.0018294874539151013
19,2021-01-27,simple,0.002079507578362427
19,2021-01-28,simple,0.0022076752966669576
19,2021-01-29,simple,0.0022895107657882525
19,2021-02-01,simple,0.0023891767126122477
19,2021-02-02,simple,0.0024978694103003508
19,2021-02-03,simple,0.002410505161499347
19,2021-02-04,simple,0.0024144587679789586
19,2021-02-05,simple,0.0021681504925219093
19,2021-02-08,simple,0.0021981283609915224
19,2021-02-09,simple,0.002166452574459767
19,2021-02-10,simple,0.0021546287991148654
19,2021-02-11,simple,0.0021612119744671638
19,2021-02-12,simple,0.002112928235940114
19,2021-02-16,simple,0.002098827408047275
19,2021-02-17,simple,0.00206579891016007
19,2021-02-18,simple,0.0020731410461899405
19,2021-02-19,simple,0.002116437348773478
19,2021-02-22,simple,0.0021213104113403107
19,2021-02-23,simple,0.0021286726396034504
19,2021-02-24,simple,0.0022314215073760213
19,2021-02-25,simple,0.0023451113749618662
19,2021-02-26,simple,0.0022636204107479197
19,2021-03-01,simple,0.002299481382572345
19,2021-03-02,simple,0.0022591622367760743
19,2021-03-03,simple,0.0022064450639379656
19,2021-03-04,simple,0.0021546825141195835
19,2021-03-05,simple,0.0022676498333365166
19,2021-03-08,simple,0.002328033461934189
19,2021-03-09,simple,0.0024189284930920037
19,2021-03-10,simple,0.0023830896447401386
19,2021-03-11,simple,0.002459964668464045
19,2021-03-12,simple,0.0025306156375316203
19,2021-03-15,simple,0.002525602133183077
19,2021-03-16,simple,0.0025731697755320697
19,2021-03-17,simple,0.0025602936914044657
