seed,date,strategy,NYSE:SEM,NASDAQ:SLM,NYSE:CPB,NYSE:GHC,NASDAQ:SPSC,NYSE:FF,NYSE:OIS,NYSE:MTD,NYSE:AN,NYSE:FCF,NYSE:LC,NASDAQ:ORLY,NYSE:FHN,NASDAQ:CGBD,NASDAQ:CMCSA,NYSE:NBR,NASDAQ:PAAS,NYSE:JOE,NASDAQ:PLAB,NASDAQ:SHYF,NASDAQ:OLLI,NYSE:DDS,NYSE:ROG,NYSE:LXFR,NASDAQ:RDWR,NYSE:JEF,NYSE:SO,NYSE:HII,NYSE:PGR,NASDAQ:EFSC,NYSE:MPC,NYSE:MLR,NASDAQ:MRNA,NASDAQ:KHC,NASDAQ:MSFT,NASDAQ:SFM,NASDAQ:PTCT,NASDAQ:AVGO,NASDAQ:IRMD,NASDAQ:SUPN,NASDAQ:TW,NYSE:AVNS,NASDAQ:WSBC,NYSE:CVS,NYSE:KGC,NASDAQ:RVNC,NYSE:QTWO,NYSE:CLH,NYSE:TRN,NASDAQ:SCHL
19,2020-11-27,simple,0.0,0.0,0.0,0.0,0.09998458699028566,0.0,0.004707466197062351,0.0,0.09999103855933807,0.0,0.0,0.0,0.0,0.0,0.0,0.03100253815211038,0.05846392263526642,0.062413022240109535,0.0,0.09999318121437163,0.09998723139453158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029678864481840928,0.0,0.09999987160808023,0.0,0.0,0.0,0.0,0.09998651996235286,0.0,0.0,0.014010889521314377,0.0,0.0,0.0,0.09979335610477798,0.0,0.09998751093855826,0.0,0.0,0.0
19,2020-11-30,simple,0.0,0.0,0.0,0.0,0.09998290040956163,0.0,0.0013005545394224251,0.0,0.09998865947926605,0.0,0.0,0.0,0.0,0.0,0.0,0.030668632205753773,0.0642159661095605,0.06996627568933668,0.0,0.09999029483825879,0.0999853736920757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019309270075415944,0.0,0.09999368062226675,0.0,0.0,0.0,0.0,0.09998474782129389,0.0,0.0,0.01810979320129168,0.0,0.0,0.0,0.0965183348318449,0.0,0.09998551648465137,0.0,0.0,0.0
19,2020-12-01,simple,0.0,0.0,0.0,0.0,0.09997463599701614,0.0,0.0011189663128847627,0.0,0.09998033625058668,0.0,0.0,0.0,0.0,0.0,0.0,0.0356217362540442,0.0730904457021901,0.05987275663461055,0.0,0.09998173314470471,0.09997707154761999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019301952743892965,0.0,0.09998538659385717,0.0,0.0,0.0,0.0,0.09997637407562862,0.0,0.0,0.011154546622954233,0.0,0.0,0.0,0.09998719650885303,0.0,0.09997686161115685,0.0,0.0,0.0
19,2020-12-02,simple,0.0,0.0,0.0,0.0,0.09998338001533154,0.0,0.007662777286462931,0.0,0.09999052406373682,0.0,0.0,0.0,0.0,0.0,0.0,0.034381851725265776,0.08644231894403738,0.045050404235734656,0.0,0.09999253512361098,0.09998670686642205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027907859954778853,0.0,0.09999962166086311,0.0,0.0,0.0,0.003523369823032939,0.09998546837619983,0.0,0.0,0.0037911992112658038,0.0,0.0,0.0,0.09131557920297224,0.0,0.09998640351028502,0.0,0.0,0.0
19,2020-12-03,simple,0.0,0.0,0.0,0.0,0.09998239853410566,0.0,0.010333643668744633,0.0,0.0999886595426674,0.0,0.0,0.0,0.0,0.0,0.0,0.032160635419300435,0.08643660029816994,0.04906160918590977,0.0,0.09999027064125081,0.09998539081364197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025991410292232398,0.0,0.09999397587211792,0.0,0.0,0.0,0.001724815523674225,0.09998427418911485,0.0,0.0,0.01071086468166391,0.0,0.0,0.0,0.08367027059427254,0.0,0.09998518074313345,0.0,0.0,0.0
19,2020-12-04,simple,0.0,0.0,0.0,0.0,0.09998016585186653,0.0,0.01937973551154803,0.0,0.09998684152853715,0.0,0.0,0.0,0.0,0.0,0.0,0.031148370974625826,0.08698513555605661,0.06276188432772291,0.0,0.09998883163682358,0.09998305738983876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020476812356559952,0.0,0.09999072024263525,0.0,0.0,0.0,0.0015180257392963068,0.09998193952699291,0.0,0.0,0.010706712419972102,0.0,0.0,0.0,0.06712881854879214,0.0,0.09998294838873202,0.0,0.0,0.0
19,2020-12-07,simple,0.0,0.0,0.0,0.0,0.09997866500623835,0.0,0.006984500842784241,0.0,0.09998536524182321,0.0,0.0,0.0,0.0,0.0,0.0,0.037231343270108644,0.07702583726370485,0.04160618222374163,0.0,0.09998712081608736,0.09998183048250009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030858038522302428,0.0,0.09999224501170466,0.0,0.0,0.0,0.0,0.09998063804256754,0.0,0.0,0.022415935737528914,0.0,0.0,0.0,0.09999197799335566,0.0,0.08398031954555243,0.0,0.0,0.0
19,2020-12-08,simple,4.630931464151039e-08,2.872142528284533e-07,7.320969998946617e-07,9.632101327024528e-08,0.09998654601365072,5.354475677359651e-07,0.01045353791228367,4.96912733093687e-07,0.09999278526552391,0.0,0.0,6.073875057095052e-07,0.0,0.0,4.7080494396411926e-07,0.03887902428725676,0.0722428136351546,0.04136312782633433,8.29649040798177e-07,0.09999459323258902,0.09998963875343529,0.0,1.9154200627578832e-07,6.88443508042125e-08,7.327268246145519e-07,0.0,6.492613696754225e-07,0.0,5.012519534177393e-07,0.0,0.025778522431366212,0.0,0.10000061184386148,6.931156782603051e-07,8.541891874408491e-07,5.992806065215458e-07,1.0707499610503451e-06,0.0999884937987772,0.0,4.835642180142882e-07,0.04220718740713906,2.232490780125087e-07,0.0,8.099632045826833e-07,0.09086472199589683,3.834305961867655e-07,0.07824685081132055,1.8147300359103268e-07,0.0,0.0
19,2020-12-09,simple,0.0,0.0,0.0,0.0,0.0999861831565001,0.0,0.0011064065664243379,0.0,0.09999155983388776,0.0,0.0,0.0,0.0,0.0,0.0,0.0431174405375649,0.05686031122808075,0.06940576821324228,0.0,0.0999927895167458,0.09998901540309563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029510476257622025,0.0,0.09999545843936546,0.0,0.0,0.0,0.0,0.0999879359466869,0.0,0.0,0.05649040079862785,0.0,0.0,0.0,0.09086026116217442,0.0,0.05270599293998161,0.0,0.0,0.0
19,2020-12-10,simple,5.39041377276271e-07,1.1187119171109299e-06,5.28042798869855e-07,1.1470433571109832e-06,0.09999136109127307,8.849574592785999e-07,5.855051728362594e-07,5.696069900087876e-07,0.0999966053896433,1.642255712678308e-06,1.2568069877411985e-06,7.556961732368727e-07,1.3125056557464916e-06,7.760164265790474e-07,1.0191448335031204e-06,0.04883309751490441,0.05591991111735727,0.06809555838818714,3.14743961655405e-07,0.09999775507186698,0.09999461665632627,8.820520699136816e-07,8.246708612186796e-07,1.3907933247224833e-06,4.858035656426678e-07,1.2646451381382025e-06,6.976767802187818e-07,1.3742462296948378e-06,3.843681838229168e-07,1.656222840320767e-06,0.030035951526491703,1.6966539735112911e-06,0.09999861943869805,5.845725154053229e-07,0.0,8.231006866392714e-07,1.124730165990735e-07,0.09999294348240104,1.553461106020751e-06,4.496440917837716e-07,0.052130493678804644,8.727124103762541e-07,1.8823734778555713e-06,1.0580966043573516e-06,0.08842904040238495,0.0,0.0565495408981752,7.235755057068089e-07,1.5219013978395391e-06,1.8162208824691595e-06
