seed,date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover,trading_cost_paid,cost_coeff
11,2020-03-23,Simple alpha + SampleCov + Basic + One-Step,0.9885902333652886,0.9885902333652886,-0.011409766634711382,-0.011409766634711382,0.6000032981529054,0.0,0.008651492158656184
11,2020-03-24,Simple alpha + SampleCov + Basic + One-Step,1.0797592268731997,1.0746275302735708,0.09222121606194703,0.08703029223280931,0.14873506957536983,0.00519092382913771,0.012437357373999189
11,2020-03-25,Simple alpha + SampleCov + Basic + One-Step,1.0924744826927166,1.0852944326464657,0.01177601033921062,0.009926139124855111,0.36307351212795835,0.0018498712143555083,0.010980052822472348
11,2020-03-26,Simple alpha + SampleCov + Basic + One-Step,1.1265302533416812,1.1147997809214214,0.031173058216448734,0.027186491874843198,0.5630660682564145,0.003986566341605538,0.011139488772282633
11,2020-03-27,Simple alpha + SampleCov + Basic + One-Step,1.0862788893811748,1.0679752281470731,-0.035730388812113024,-0.04200265695750868,0.5999807131140893,0.006272268145395656,0.010369924838524688
11,2020-03-30,Simple alpha + SampleCov + Basic + One-Step,1.1038078424601498,1.07856414048604,0.01613669680072758,0.009914941901170031,0.08105491969578918,0.0062217548995575495,0.009617926517598555
11,2020-03-31,Simple alpha + SampleCov + Basic + One-Step,1.0858756832712513,1.060201256234747,-0.016245725477843767,-0.01702530573936772,0.1999833453717777,0.0007795802615239521,0.008810920779690578
11,2020-04-01,Simple alpha + SampleCov + Basic + One-Step,1.0375912051455911,1.0111903012473118,-0.04446593552974773,-0.046227972943075964,0.42592757371591705,0.0017620374133282336,0.00892665943561436
11,2020-04-02,Simple alpha + SampleCov + Basic + One-Step,1.050817278018907,1.020235187244038,0.012746901484636291,0.008944791089836769,0.000982617608354252,0.003802110394799522,0.008589422670702635
11,2020-04-03,Simple alpha + SampleCov + Basic + One-Step,1.025095597633717,0.995253477824865,-0.024477785932186632,-0.02448622605014846,0.3924560247150318,8.440117961829616e-06,0.008344839446678957
11,2020-04-06,Simple alpha + SampleCov + Basic + One-Step,1.0807477801676657,1.0460261014305037,0.05428974884138971,0.0510147663252609,0.14189334404077952,0.0032749825161288095,0.008796352150298479
11,2020-04-07,Simple alpha + SampleCov + Basic + One-Step,1.080230470667866,1.0442198207537303,-0.00047865885944219696,-0.0017268026814083498,0.3672024863389163,0.0012481438219661529,0.008416954074089463
11,2020-04-08,Simple alpha + SampleCov + Basic + One-Step,1.1181045933009501,1.077603970752746,0.03506115006149362,0.0319704235980875,0.07060509567956577,0.003090726463406122,0.008402780171288962
11,2020-04-09,Simple alpha + SampleCov + Basic + One-Step,1.1397033920668576,1.097781085594147,0.019317333007408285,0.01872405390944007,0.1999887963474684,0.0005932790979682153,0.008353244884221579
11,2020-04-13,Simple alpha + SampleCov + Basic + One-Step,1.1268562548241101,1.083572607216141,-0.011272351501428062,-0.012942906891419184,0.33995188072697763,0.0016705553899911216,0.008121942665609694
11,2020-04-14,Simple alpha + SampleCov + Basic + One-Step,1.1532643581513975,1.105974530066062,0.023435201441384702,0.020674131757054005,0.36386383515997334,0.0027610696843306977,0.007936219885947114
11,2020-04-15,Simple alpha + SampleCov + Basic + One-Step,1.1414168499934936,1.0914191048562494,-0.01027302029596631,-0.013160723700339872,0.07159470344169162,0.002887703404373563,0.007865362159249671
11,2020-04-16,Simple alpha + SampleCov + Basic + One-Step,1.1746549757214129,1.1225866952689587,0.02912005874813282,0.028556940476879837,0.22554742849281378,0.0005631182712529835,0.007722152872325122
11,2020-04-17,Simple alpha + SampleCov + Basic + One-Step,1.2115700924825445,1.1559102736901845,0.03142634860799044,0.029684636885209115,0.1349795643800591,0.0017417117227813271,0.007643541358908499
11,2020-04-20,Simple alpha + SampleCov + Basic + One-Step,1.2186291152795976,1.1614524253735325,0.005826342892460342,0.004794621009513908,0.4140111071692628,0.001031721882946434,0.007429732149015632
11,2020-04-21,Simple alpha + SampleCov + Basic + One-Step,1.1710334602977346,1.1125172863629915,-0.039056719050195116,-0.04213271068318014,0.3565107232820908,0.0030759916329850282,0.007256352440832085
11,2020-04-22,Simple alpha + SampleCov + Basic + One-Step,1.1779676065603952,1.1162268895011809,0.005921390376751234,0.003334422919680422,0.22189671794762506,0.0025869674570708117,0.006956740305658181
11,2020-04-23,Simple alpha + SampleCov + Basic + One-Step,1.1782516510037215,1.1147729516316538,0.0002411309459990124,-0.001302546895440496,0.29989350813572635,0.0015436778414395084,0.006084810888938531
11,2020-04-24,Simple alpha + SampleCov + Basic + One-Step,1.187045982007976,1.1210592527049694,0.007463881757995259,0.0056390864741690154,0.2779144240102825,0.0018247952838262435,0.005953221814693459
11,2020-04-27,Simple alpha + SampleCov + Basic + One-Step,1.2079515148484563,1.1389478902723276,0.01761139261439317,0.01595690640275719,0.24829572501696862,0.0016544862116359815,0.005698513897611131
11,2020-04-28,Simple alpha + SampleCov + Basic + One-Step,1.1945987584237425,1.1247463870411036,-0.011054049985101346,-0.012468966624827974,0.22870600815279116,0.0014149166397266274,0.005603287341972003
11,2020-04-29,Simple alpha + SampleCov + Basic + One-Step,1.225050454577928,1.1519760972585524,0.025491150011210578,0.024209644530695098,0.36599821851767095,0.0012815054805154803,0.005693589713541663
11,2020-04-30,Simple alpha + SampleCov + Basic + One-Step,1.200500804124505,1.1264902972888786,-0.02003970559880404,-0.022123549290930824,0.14334384184983637,0.0020838436921267853,0.0057613489170970054
11,2020-05-01,Simple alpha + SampleCov + Basic + One-Step,1.1670120071035954,1.094135757954159,-0.02789568895402125,-0.02872154284203533,0.3730919567209427,0.0008258538880140791,0.0055786495330883866
11,2020-05-04,Simple alpha + SampleCov + Basic + One-Step,1.1855047206542602,1.1091963807319654,0.015846206755457164,0.013764857485296845,0.2121238715723157,0.0020813492701603196,0.005451570366212926
11,2020-05-05,Simple alpha + SampleCov + Basic + One-Step,1.1803806907271919,1.103119489574392,-0.0043222349416207366,-0.005478643153850729,0.2432201794685372,0.0011564082122299927,0.005275403907268796
11,2020-05-06,Simple alpha + SampleCov + Basic + One-Step,1.192719632047081,1.1132353962165753,0.01045335747765191,0.00917027279255697,0.19999296918817105,0.001283084685094939,0.004742732866918099
11,2020-05-07,Simple alpha + SampleCov + Basic + One-Step,1.2316052818995997,1.1484737422347306,0.032602506748194315,0.03165399352007304,0.09796685619490855,0.0009485132281212776,0.004712490656010947
11,2020-05-08,Simple alpha + SampleCov + Basic + One-Step,1.2713690446212098,1.1850232961777392,0.03228612551927292,0.03182445762485565,0.06869416956477295,0.0004616678944172747,0.00459188275320088
11,2020-05-11,Simple alpha + SampleCov + Basic + One-Step,1.281208001655927,1.1938202363733565,0.007738867857718436,0.007423432285248498,0.22422413741841163,0.00031543557246993775,0.004447808271530695
11,2020-05-12,Simple alpha + SampleCov + Basic + One-Step,1.232873207453094,1.147591624935843,-0.037725954053020073,-0.03872326002610652,0.2793457555696227,0.0009973059730864465,0.00446525371345827
11,2020-05-13,Simple alpha + SampleCov + Basic + One-Step,1.211620584255915,1.1263776621665398,-0.017238287821245826,-0.01848563749364189,0.3230368568452619,0.001247349672396064,0.004503855189777724
11,2020-05-14,Simple alpha + SampleCov + Basic + One-Step,1.2278139637949808,1.1397929855934164,0.013365058129158825,0.011910146904966808,0.13230831173482846,0.0014549112241920164,0.004273734230305792
11,2020-05-15,Simple alpha + SampleCov + Basic + One-Step,1.2390747833423095,1.149602029620518,0.009171437920874746,0.008605987360059639,0.26888435104162745,0.0005654505608151059,0.004139130793413766
11,2020-05-18,Simple alpha + SampleCov + Basic + One-Step,1.2991600574281963,1.2040691399208898,0.04849204817469636,0.04737910067743288,0.09814047962263463,0.001112947497263477,0.00434344519051101
11,2020-05-19,Simple alpha + SampleCov + Basic + One-Step,1.2641919681661902,1.1711472543705987,-0.026915920838290357,-0.02734218863250173,0.26920322100762306,0.00042626779421137617,0.004359794049419667
11,2020-05-20,Simple alpha + SampleCov + Basic + One-Step,1.2939625497764848,1.1973521757173031,0.023549098839378953,0.02237542823834531,0.060986477087083185,0.0011736706010336427,0.004321687692010087
11,2020-05-21,Simple alpha + SampleCov + Basic + One-Step,1.2817965778680578,1.1857789651646367,-0.009402105115428949,-0.00966566962283525,0.16646268862992314,0.00026356450740630256,0.004301676056304089
11,2020-05-22,Simple alpha + SampleCov + Basic + One-Step,1.2938252095595693,1.1960574496178895,0.009384197070894005,0.008668128508946661,0.10938857632543499,0.0007160685619473433,0.004323656719943714
11,2020-05-26,Simple alpha + SampleCov + Basic + One-Step,1.2735552892821307,1.176753537920838,-0.015666660479075643,-0.016139619132190187,0.1933323086539892,0.00047295865311454286,0.004417761661712664
11,2020-05-27,Simple alpha + SampleCov + Basic + One-Step,1.2843338584994484,1.185707777569329,0.00846336967701914,0.007609273615877148,0.24885604588498728,0.000854096061141993,0.004368482039839525
11,2020-05-28,Simple alpha + SampleCov + Basic + One-Step,1.2737500615066384,1.1746477171264333,-0.008240689850827185,-0.009327813017781232,0.142596466206986,0.0010871231669540475,0.004302996827877231
11,2020-05-29,Simple alpha + SampleCov + Basic + One-Step,1.293874712457131,1.1924858431109795,0.015799528933241786,0.015185936791486623,0.14827133999081898,0.0006135921417551635,0.004138409048129404
11,2020-06-01,Simple alpha + SampleCov + Basic + One-Step,1.30889747956244,1.2055996981497752,0.01161068143667468,0.010997073981678403,0.13125637977225252,0.0006136074549962764,0.003978594313682567
11,2020-06-02,Simple alpha + SampleCov + Basic + One-Step,1.3126074084253778,1.2083872572675918,0.002834392242987654,0.0023121763567912107,0.14531772743598145,0.0005222158861964434,0.003766704581874852
11,2020-06-03,Simple alpha + SampleCov + Basic + One-Step,1.327836019961528,1.221745293559463,0.011601802213213505,0.011054433263452753,0.255646968794411,0.0005473689497607523,0.003906605012341109
11,2020-06-04,Simple alpha + SampleCov + Basic + One-Step,1.3149996660016032,1.208714360331972,-0.009667122872820365,-0.010665834602502422,0.07144516333214011,0.000998711729682057,0.003883108235421568
11,2020-06-05,Simple alpha + SampleCov + Basic + One-Step,1.3348893459592723,1.2266611172033262,0.015125235748649114,0.014847806446533041,0.12389023695192346,0.0002774293021160723,0.004012902021781018
11,2020-06-08,Simple alpha + SampleCov + Basic + One-Step,1.3658333607676587,1.2544864518265113,0.023180958707966617,0.022683799325623314,0.11040834301360522,0.000497159382343303,0.004090493691681587
11,2020-06-09,Simple alpha + SampleCov + Basic + One-Step,1.3437200311675037,1.2336093114433264,-0.016190356917132533,-0.016641981547738702,0.12844068398655725,0.0004516246306061689,0.003928076737397585
11,2020-06-10,Simple alpha + SampleCov + Basic + One-Step,1.3462643690075646,1.2353227677422713,0.0018935029478205014,0.0013889780849174714,0.09712310575717129,0.0005045248629030301,0.003913668625487705
11,2020-06-11,Simple alpha + SampleCov + Basic + One-Step,1.2617392488710693,1.1572935531305404,-0.06278493443216163,-0.06316504208397339,0.1844389617884917,0.0003801076518117656,0.004242200038445336
11,2020-06-12,Simple alpha + SampleCov + Basic + One-Step,1.2895840781683892,1.1819279135877674,0.02206860832952113,0.02128618135873117,0.09753859716560397,0.0007824269707899573,0.004069485126686789
11,2020-06-15,Simple alpha + SampleCov + Basic + One-Step,1.3192767114012094,1.2086726221268436,0.02302496885274287,0.02262803698229955,0.07034692744474134,0.0003969318704433195,0.004080222027470133
11,2020-06-16,Simple alpha + SampleCov + Basic + One-Step,1.3568512685990612,1.2427501177619653,0.02848117978065691,0.028194148697732034,0.23899575173796384,0.00028703108292487686,0.004096466073565633
11,2020-06-17,Simple alpha + SampleCov + Basic + One-Step,1.3656234758611392,1.2495679477328472,0.0064651207284754245,0.005486082739754541,0.24687395843126786,0.0009790379887208835,0.0037029600059495967
11,2020-06-18,Simple alpha + SampleCov + Basic + One-Step,1.3806706815000127,1.262194077923525,0.011018561049109851,0.010104396654528404,0.1799280333707945,0.0009141643945814481,0.003576796837060467
11,2020-06-19,Simple alpha + SampleCov + Basic + One-Step,1.3899276357236112,1.2698443792882477,0.006704679361729881,0.006061113341070713,0.15056320306383425,0.0006435660206591679,0.0034866379935640053
11,2020-06-22,Simple alpha + SampleCov + Basic + One-Step,1.4144048453273383,1.2915402555731519,0.017610420121608843,0.017085460737373787,0.09255545316434724,0.0005249593842350569,0.0034460305344610233
11,2020-06-23,Simple alpha + SampleCov + Basic + One-Step,1.4182488122872734,1.2946383746906491,0.002717727511068809,0.0023987785933335913,0.07219753915687413,0.00031894891773521773,0.0033792226867347982
11,2020-06-24,Simple alpha + SampleCov + Basic + One-Step,1.3749184536653374,1.254768709033711,-0.030552014742783563,-0.030795986305028895,0.07228859071034467,0.000243971562245333,0.003340026631605214
11,2020-06-25,Simple alpha + SampleCov + Basic + One-Step,1.4035333725054915,1.2805801025957315,0.020812084355890884,0.020570638537757122,0.08740722512304935,0.0002414458181337605,0.0031889736225764434
11,2020-06-26,Simple alpha + SampleCov + Basic + One-Step,1.375711381492931,1.2548384442149931,-0.019822821143821157,-0.020101560479161163,0.1317926035961319,0.0002787393353400054,0.0031720449973530658
11,2020-06-29,Simple alpha + SampleCov + Basic + One-Step,1.338527724148071,1.2203972345339538,-0.027028676105381833,-0.02744672817430708,0.33780959853892706,0.00041805206892524586,0.0032263210865279878
11,2020-06-30,Simple alpha + SampleCov + Basic + One-Step,1.3552642424206716,1.2343265980639226,0.01250367696586405,0.011413794734866357,0.19471938892764248,0.0010898822309976944,0.003248910662345554
11,2020-07-01,Simple alpha + SampleCov + Basic + One-Step,1.3749985530231157,1.2515190411715909,0.014561227238753156,0.013928601339900728,0.15404684275678426,0.0006326258988524285,0.0033312280588276544
11,2020-07-02,Simple alpha + SampleCov + Basic + One-Step,1.367739482941762,1.2442696241138607,-0.005279329251215448,-0.005792494416180659,0.10619712842217434,0.0005131651649652114,0.003116000900187692
11,2020-07-06,Simple alpha + SampleCov + Basic + One-Step,1.3858355914172134,1.2603204020527752,0.01323066907195649,0.012899758724195647,0.2002096829043403,0.0003309103477608432,0.003102008114618757
11,2020-07-07,Simple alpha + SampleCov + Basic + One-Step,1.3860814257282785,1.2597612465564618,0.00017739067504655157,-0.00044366138594796026,0.07407908169949051,0.0006210520609945118,0.0029637946895606417
11,2020-07-08,Simple alpha + SampleCov + Basic + One-Step,1.4028196614022548,1.2746974602492136,0.012075939669404198,0.01185638448045572,0.00013085453791889778,0.0002195551889484789,0.0027777243195282056
11,2020-07-09,Simple alpha + SampleCov + Basic + One-Step,1.436099576805569,1.3049373940402142,0.023723587798910494,0.023723224321078196,0.05247158615200342,3.634778322979481e-07,0.0028170785758106576
