seed,date,strategy,NYSE:FVRR,NYSE:BBDC,NYSE:MS,NYSE:HTH,NYSE:VZ,NASDAQ:ATEX,NYSE:PLOW,NYSE:TPR,NASDAQ:POOL,NYSE:LC,NYSE:TRI,NASDAQ:SITM,NYSE:LUV,NYSE:HL,NYSE:ONTO,NYSE:CRK,NASDAQ:ACIW,NYSE:TPX,NYSE:IEX,NASDAQ:RVNC,NASDAQ:FARO,NYSE:PAR,NASDAQ:VCYT,NYSE:STZ,NASDAQ:FHB,NYSE:OMF,NASDAQ:LXRX,NYSE:PBH,NYSE:MO,NYSE:MSCI,NYSE:ECL,NASDAQ:OSW,NYSE:WLK,NYSE:VVV,NASDAQ:AEHR,NASDAQ:TTMI,NYSE:PAGS,NASDAQ:OFIX,NYSE:GM,NASDAQ:CRDF,NYSE:ROL,NASDAQ:XP,NYSE:JWN,NASDAQ:NEOG,NYSE:FF,NASDAQ:HWC,NASDAQ:PBYI,NASDAQ:OCSL,NYSE:OGE,NYSE:MET
9,2020-03-18,Simple + Baseline,-2.853938034419122e-06,-6.0855307738848435e-09,7.005851215750597e-08,-3.709156005455689e-08,0.10000015929973136,1.4984461073686582e-07,2.0867411337743257e-08,0.10000016908551411,0.10000018551066683,1.0856257719895171e-07,0.1000001511454305,-7.283773647211764e-09,3.5363454060352483e-08,-1.810346708589339e-08,-3.699344291447181e-08,3.0412191882577197e-07,3.8768206949172514e-08,-4.886507357301391e-08,9.472366776571251e-08,6.204406609507812e-08,8.145111010124182e-08,5.0193922241035124e-08,7.033905014811597e-08,-8.109115570725724e-07,-1.5464327661170144e-06,-8.691939864018806e-08,3.635250576003799e-07,0.10000017168255047,3.552837342039508e-07,6.867047548600144e-08,1.273229919178417e-07,-6.310927522560425e-08,0.10000016790555057,-4.5665738530699566e-10,8.631101374153573e-08,8.127918522060663e-08,4.099401986071647e-09,3.145453860104909e-07,3.3764452193355674e-08,8.3487917054809e-08,9.330810697790883e-07,7.748664936115404e-08,0.1000002019504466,0.10000015083604331,7.123511405420872e-08,4.946139442808631e-08,0.10000019963365284,-3.287271240793263e-08,1.037362071956923e-07,0.10000015238455012
9,2020-03-19,Simple + Baseline,-1.6551434257700547e-06,1.2632194825654614e-08,5.734238217431128e-08,-5.7288281563423596e-09,2.0848996680924577e-07,0.09999750482316881,2.822390365323471e-08,-2.671311093371194e-06,0.10000012613218032,0.09999749733466444,-9.176209334946208e-07,1.1716600751646032e-08,3.650324562601473e-08,5.478840899688415e-09,-6.001484022236745e-09,1.9492559703213344e-07,3.9204797638434233e-08,0.09999751065689041,7.210178018601856e-08,5.2231541504096594e-08,6.400327698240413e-08,4.592342933205547e-08,0.09999749647705194,-4.5839810700820695e-07,-8.893359477903751e-07,-3.490688050314388e-08,2.296436056531158e-07,0.10000011799407696,2.244851450323805e-07,5.65860000421027e-08,9.100613971667622e-08,-2.193958732700389e-08,0.10000011612151903,1.5740089754804313e-08,6.736125933841058e-08,6.418633484045544e-08,1.8483327399918793e-08,2.010193922950706e-07,3.593146956049497e-08,6.56327595520273e-08,5.629651972252546e-07,0.09999750104330733,0.10000013603305309,1.8557417343264303e-05,5.787804184687155e-08,4.508604100678363e-08,0.10000013509745896,-3.745026575988138e-09,7.695919818045236e-08,-2.6770155330640927e-06
9,2020-03-20,Simple + Baseline,-1.828162895668594e-07,-9.357649384156619e-09,1.679450031060002e-08,-2.2985619033255396e-08,0.09999984355344364,-4.436284729979314e-08,-2.2082741516006936e-08,0.10000005173916302,-5.983087149017492e-08,-4.025007747982024e-08,0.09999976801723037,0.10000004429030492,5.271542843723922e-08,-4.250828748973674e-08,-3.563752531377399e-08,2.4507670537809982e-08,-3.632921870399784e-08,-1.4711789802077738e-08,-1.6887239306973658e-08,2.056959075151592e-08,-4.615468736001112e-08,-3.458200843606251e-08,-1.701004096132328e-08,0.09999983929561078,-1.4399256005851688e-07,-1.3512651988007e-08,-5.0017353581389426e-08,0.09999977616402694,5.0110199401951945e-08,2.9050398201876867e-07,3.5366193623010517e-07,-5.803004920225767e-09,0.10000003549123282,-3.495011931727934e-08,-1.7183645332117558e-10,-4.659850014234329e-08,-4.5793475570942824e-08,2.278188199817217e-08,-9.472592939075583e-09,0.06799528231964481,4.046971849531853e-08,-4.239743434950767e-08,0.032006196025958125,0.09999987533739925,-5.103393834967362e-08,-6.732614021371591e-08,0.10000016199435431,-1.0055910154729469e-07,2.8783752304103448e-08,-5.365280113135641e-07
9,2020-03-23,Simple + Baseline,0.09999999416653363,-5.744898197950876e-10,1.4053411653595334e-09,-8.324316169532338e-10,0.09999993676304965,-2.3367764596043403e-09,-1.7906415264000902e-09,-6.399954691300922e-09,0.10000000141189072,-3.051385398748776e-09,0.016816263415949103,0.08318401609625792,0.10000000131401118,-1.3815106193969704e-09,-1.1434189745646235e-09,2.160982201255494e-09,-2.1242656669890573e-09,-1.8348364089156308e-10,-2.1379741383791045e-09,1.6484483111878356e-09,-6.3860537958882025e-09,-2.2891215337942597e-09,-9.188913444744366e-10,-3.788221342410589e-09,-3.4992307799019456e-08,-3.6702363424820155e-10,-5.2375750959414116e-09,0.09999993339736343,1.4611344307084173e-08,2.8239149516073805e-08,5.452134472463965e-08,-3.1177263057437517e-10,0.10000000276219816,-2.1684673079917985e-09,-2.866641523743777e-10,-4.284071124035488e-09,-2.9639972576968226e-09,0.09999999838255337,-1.0946389396513766e-09,-5.722948340493484e-10,1.015742026487082e-08,-1.6297141759597312e-09,-4.0011625058464733e-10,0.09999996547513365,-8.532543703609554e-09,-7.573274625869322e-09,0.10000001236951439,-7.057650513858782e-09,5.756741074713594e-09,-1.3123424363219564e-07
9,2020-03-24,Simple + Baseline,0.09999995016437542,-7.937514497001077e-09,-8.584486108741195e-09,-6.829432276669963e-09,0.10000009276060272,-1.4062354074190662e-08,-9.90579244086762e-09,-1.396343798831536e-08,0.09999998236733289,-1.6699356541017844e-08,2.118239702424906e-07,0.07452513483538571,0.10000000486092639,-6.959245075785155e-09,-6.335405418004605e-09,-1.5436846296667736e-08,-1.3185357774279502e-08,0.025475567326591047,-7.62261906814143e-08,-1.7397152172252295e-08,-1.6379741969897113e-08,-1.3721948476004742e-08,-9.080986867749612e-09,-1.717005388400136e-08,1.3616419723480733e-09,-5.669071915746078e-09,-3.802633547969116e-08,0.09999995312744601,-2.636491371209693e-07,-7.237026966742981e-09,-6.351668079206826e-09,-5.816964597158983e-09,0.10000001261271671,-3.7376136918084596e-09,-1.2370300341172932e-08,-1.0965124246376327e-08,-4.247932385497142e-09,0.09999999258365548,-5.560558179137789e-09,-2.16911106020931e-08,1.626551492514684e-08,-9.244600237417966e-09,-2.0477082905546435e-08,0.09999981096499932,-2.9100704798425344e-10,-4.6444062732037386e-09,0.099999999337549,-3.4707383050913474e-09,-6.108748399590808e-09,-3.065363524237877e-08
9,2020-03-25,Simple + Baseline,0.10000619254049385,8.734798029519562e-08,-3.550536235445251e-07,1.4021710044355644e-06,0.05429600433946108,1.5426367584682519e-06,1.3095326878755555e-06,-9.165305011797829e-07,2.274988089467445e-06,6.506692188071666e-07,0.10000061554255388,0.01908889000699733,0.10000016849189841,1.3671833092880447e-06,1.1193961751578976e-06,-1.3059608626577436e-08,1.3806637061272e-06,0.06512919117417698,2.6838655265238305e-06,-2.7499535778001717e-09,1.5913924836370927e-06,1.3060470013829915e-06,6.777592096349894e-07,-9.38894978629791e-07,-1.9006664591968808e-06,6.100356669666591e-07,2.789072047454163e-06,0.1000025819771286,-2.2577864606828697e-06,6.178952465781157e-07,-6.693965351583781e-07,-4.423484073346002e-09,0.10000090717483633,-3.46971175885189e-07,1.740302943154023e-06,1.178447963008111e-06,1.1290791629652954e-07,0.06145046893223161,5.354359192109091e-07,0.10000123402356202,-2.5092663326357894e-06,5.877698055626295e-07,-3.4655746620695315e-07,0.10000695686033888,9.88708595687193e-07,3.5009323580489704e-07,0.10000207845792526,-2.7155251733502365e-07,-9.698617137556696e-07,-7.203844394629935e-07
9,2020-03-26,Simple + Baseline,0.0999999399374819,4.077357550573139e-07,1.1598618529525071e-07,-1.3545785073624392e-08,0.09999429881738353,4.451517313863558e-07,-1.0917208620313952e-07,1.675120726659112e-07,-6.19970883339776e-07,1.9669197619460303e-07,0.054175246021115904,-1.9671227716909077e-07,0.09999973077906206,4.5065889021093374e-07,3.758452215007294e-07,1.7345953197327337e-08,5.431022925087086e-07,0.07133012113232258,-4.203200342976028e-08,-2.3904491272761923e-07,2.4751264556831716e-08,9.950868777846415e-07,8.802861363776314e-07,8.872900473962961e-08,-1.221404888173402e-06,3.2576466775482114e-07,-1.2657098592720925e-06,0.09999972181588185,-5.119218955736982e-07,-1.8444409471412998e-08,7.032790445929844e-08,1.4753861493925415e-07,0.10000049205585612,4.611996264403021e-07,3.3335241938687784e-07,4.843760460533976e-07,8.46505805863132e-07,0.04218291414187918,2.3221120631827953e-07,0.10000071957363672,-3.080161500321037e-06,8.974670217842457e-07,-2.850672615501166e-07,0.09999803747701957,-1.4888741062109496e-07,5.04615072086118e-07,0.10000031646836181,7.290686229589061e-07,4.200757000100544e-07,0.032316076253518566
9,2020-03-27,Simple + Baseline,0.09999732627677135,1.6502647365487286e-06,-8.141659544178317e-08,4.0428650251045847e-07,0.09999793457898809,-5.851328266958345e-07,5.464510756028116e-07,-2.7120504007086903e-07,0.003842701978632691,4.4588158483319253e-07,0.10000140866357003,1.898809184624776e-06,0.004341259784688597,-8.941798978070546e-08,6.607488575283267e-08,1.6423880281154393e-06,7.329973681664988e-07,0.04068742185106922,9.610291541591838e-07,0.043565938345188175,-1.24252820141663e-06,7.479439311365524e-07,1.1485942141306301e-06,0.04585892548445204,-1.1062578310393872e-06,1.2424834541773504e-06,-3.732425831300661e-06,0.0999995270596643,5.592434926707766e-07,5.242559924547727e-07,-4.55854652735808e-07,4.646576752094303e-07,0.06169968365792525,6.996506259778693e-07,0.10000068482753309,-5.168999613624807e-07,9.464273520780128e-07,-1.717776349712816e-06,6.828939389512014e-07,0.1000036363871371,-1.6080094987010825e-08,3.168991235149735e-07,-1.102361125366318e-06,0.09999794590010516,-1.3924864615087744e-07,-3.613113000921728e-07,0.10000100182485865,7.245783432884918e-07,7.357607599614119e-07,-1.125031693463284e-06
9,2020-03-30,Simple + Baseline,0.09999866486984062,2.9555594607447965e-07,-1.7701862164689627e-07,4.896571196225462e-07,0.0789764624692252,-2.380073378857022e-07,4.794093662997916e-07,-3.1202898591728405e-07,0.08904824274358432,8.106807900400143e-08,0.09999898854181354,0.04230030220440314,-5.565805342565539e-07,3.3635693813642115e-07,2.6255917930092267e-07,4.8042952920891765e-08,3.116256226034583e-07,0.005597706196966472,1.6858279453685302e-07,9.873556680477388e-08,-1.2080083853909424e-07,2.7201406180791953e-08,-2.9961865062127297e-09,-6.276384301891812e-07,-1.1018570397684976e-06,4.6507987085570846e-07,-1.0248788088795562e-06,0.09999869504997604,-9.740842919093538e-07,1.4581335100973392e-08,-1.5258519525363357e-07,1.9464496045345268e-07,-3.3936851031662636e-07,1.8385780386983653e-07,0.10000016182179443,-9.687119714569612e-08,8.355436781483269e-08,0.08408661166149603,2.8275131716306636e-07,0.10000053855228751,-7.222143683013002e-07,-1.8196841152573374e-08,-3.404592942172885e-07,0.09999881477504402,-2.490140775733771e-07,-6.170833463819502e-08,0.09999974958433702,-4.972352358795243e-08,-6.054736443487175e-07,-9.843071206752594e-07
9,2020-03-31,Simple + Baseline,0.09999688886960025,4.821869206558353e-08,-5.313452736805205e-07,-8.585631448469603e-07,0.0461139122001085,-3.927524292209999e-07,-1.7048241179064507e-06,-9.355380947156771e-08,0.09999918306441764,4.720670829262143e-07,0.09999910162414166,0.035682761148549576,-1.2154895060184296e-06,-7.600322859008768e-07,-1.0931386755921156e-06,0.01005232517291724,-1.0615112375192084e-07,-3.9988361200712924e-07,-9.035347306136437e-07,-1.0561623949929599e-06,-1.916526919708368e-06,-7.27819869488904e-08,0.008176497537337322,-7.521065859487532e-10,8.20880596785785e-07,-2.563481138850134e-07,-4.468724196121008e-07,0.09999916721391569,4.402683438632578e-07,-6.091528213971366e-07,-2.7870803697302273e-08,-5.820559002401479e-07,-2.575011768368511e-07,-8.995681942658208e-08,0.09999852783071765,-4.47464202185722e-07,5.758073155250012e-08,0.09999826166850119,-7.609582767686339e-07,0.09999986486498795,-2.4735665302054187e-07,1.696988162674511e-07,2.7584518685219337e-07,0.09999780365200221,-5.564915011148689e-07,-5.949416082421131e-07,0.09999968297944938,2.1712078147520126e-07,-1.7404560116053845e-07,-3.1385381393258146e-07
9,2020-04-01,Simple + Baseline,0.0999984833275563,-1.6411954123537552e-07,-4.5450262835673407e-07,-4.1618909127616187e-07,0.10000322912572354,-5.770918864658693e-07,-7.696278005738207e-07,-3.1524232682467957e-07,0.09999975798952597,6.609299236628589e-08,0.09999934850463388,0.06881246868609883,-7.161994031614445e-07,-7.173412718014777e-07,-8.540199201899624e-07,0.09090041188144729,-2.5594697032452154e-07,-5.42505354311982e-07,0.016958379144076014,-1.8592180183706849e-07,-1.130348515087213e-06,-5.433923375984171e-07,-4.64679926462035e-07,-1.2522354685658965e-07,1.539706056596199e-06,-2.611391302919756e-07,9.538033018489592e-07,0.09999944966336351,9.927827216903036e-07,-4.4632887193302594e-07,-2.5026962127941045e-08,-4.862777573293395e-07,-8.08953976772541e-07,-3.4081126431938994e-07,0.09999887077423547,-5.588010364113043e-07,-4.459905689132886e-07,-1.0545134277009144e-06,-6.185981071162777e-07,-3.9222615067951436e-07,2.059895548586011e-06,-4.874718910624293e-07,1.4104330116213127e-07,0.09999954292339616,0.02334069981706348,-5.773686200612396e-07,0.09999915217306417,-6.611143896352649e-08,-2.147529642365476e-07,-5.349410261642364e-07
9,2020-04-02,Simple + Baseline,0.09999611909018423,3.6721723011401724e-07,-2.11763226518725e-06,1.3155914463291378e-06,0.09999315795748101,-3.0551469022081387e-07,2.0094095609252273e-07,-2.2043514852400132e-06,0.09999647687256873,1.0648030677346943e-08,0.09999144505615948,0.04284169364321642,-3.5220036811439274e-06,6.630634072202667e-07,1.8236034834269806e-07,0.09999854992098456,1.2106951293748389e-06,9.468139657796611e-07,0.033893487010518066,-8.582522825189223e-07,-1.3717559392254856e-06,9.784912655967697e-08,-2.0876542746447244e-08,-2.966186303349929e-06,-2.0422184442972223e-06,1.093755482227415e-06,3.188687070892927e-07,0.09999431820366447,-4.946559773681463e-06,-9.598297730148013e-07,-1.2467853979553675e-06,-2.9775571770112937e-07,-2.0983353019024034e-06,-2.9491837030280725e-07,0.0999992281004663,-3.736205777872902e-07,-2.0685324449811942e-07,-1.364927897884447e-06,-3.2723511009726644e-07,2.0391201906618254e-07,-4.093322537040386e-06,2.7353351929433535e-09,-1.15239994248348e-06,0.09999800548364837,0.023332327314737923,-6.806451136405462e-07,0.09999811787787033,1.780976478498608e-07,-2.514282853536006e-06,-3.713640716432731e-06
9,2020-04-03,Simple + Baseline,0.09999797311500479,-3.2246399889132953e-07,-6.922152733626613e-07,-3.326208847743265e-07,0.09999571972279904,-2.6425817515893886e-08,-4.584112647489458e-07,-1.8566775698286295e-07,0.031886132259273635,2.1008949813433933e-08,0.09999679881887295,0.048792376448546435,-9.858551939314603e-07,-3.6962651262044137e-07,-4.716733807500424e-07,0.09999888064947828,-4.2918469706770094e-07,1.1905440277075296e-08,0.09999879904836037,-8.116637619998196e-07,-6.230971142985063e-07,-4.512214051713457e-07,-9.995324545136957e-08,-7.405277123540159e-07,-1.5326945777235533e-07,-2.106383979991113e-07,3.4824787075268404e-08,0.09999809807400864,-2.353609794621917e-06,-3.000766872593782e-07,-2.983160683339848e-07,-8.963473880661486e-08,0.007030456298050423,-2.22183716631711e-07,1.32854608779245e-07,-3.4921530886811e-07,-4.017373052861025e-07,0.08899452393534789,-2.835080992193754e-07,-1.754515058105143e-07,-1.6841342538979415e-06,-2.7810873354300276e-07,2.668144886326476e-07,0.09999981285305776,0.023326662383345166,-5.672845933287216e-07,0.10000020895839995,-8.12491252042729e-07,-8.863991954628904e-07,-8.38455036536803e-07
9,2020-04-06,Simple + Baseline,0.09999790308343369,-3.7359343424324644e-07,-5.156746110041835e-07,-1.2613186405486057e-09,0.0999950649155793,1.343343880530206e-07,-3.972310138379258e-07,-6.69109198424435e-08,0.07705072106007382,-1.1913287183416732e-07,0.09999714688008075,0.07887201184612935,-1.1386291608212786e-06,-1.2935213459050713e-08,-1.9005759374561864e-07,0.09999794508446165,-2.349775939668565e-07,2.596465382912437e-07,0.09999832554098896,-7.42350716749461e-07,-1.754929405547827e-07,-4.886521955515919e-09,-2.2803685976406972e-08,-7.859725999965675e-07,-6.750918835047339e-07,2.0360020689893517e-08,-1.147221586181705e-07,0.0999982771799826,-3.5049672619398187e-06,-5.541419388017308e-08,-2.419840011779204e-07,1.2055448873405665e-08,0.028567116877951357,-2.435853252221356e-07,1.6260620577173415e-07,6.6341407835295794e-09,-1.008380461296979e-07,0.015540781917143155,-1.5355075644239838e-07,-7.26255680441017e-07,-2.4845978273420664e-06,-1.5220966840332523e-08,4.018335853274593e-07,0.09999976317379634,-9.11334610586459e-07,-3.5039444166815914e-07,0.10000025063720794,-7.44566859003157e-07,-6.56147279063323e-07,-5.282890578583992e-07
