seed,strategy,has_nan_weights,avg_max_weight,avg_turnover,max_turnover
10,Simple alpha + SampleCov + Basic + One-Step,False,0.09999760766999721,0.19619698055082535,1.0000058558720752
10,Simple alpha + SampleCov + Basic + Two-Step,False,0.09997368207243433,0.19985692527817966,0.9949476350076818
10,Simple alpha + SampleCov + Enhanced + One-Step,False,0.09970181396554757,0.0496521182682167,0.05036424697603993
10,Simple alpha + SampleCov + Enhanced + Two-Step,False,0.07742756572295717,0.05003940394614484,0.050701998152582056
10,Simple alpha + EWMA + Basic + One-Step,False,0.09999822569625394,0.217414148636129,0.9999966723356024
10,Simple alpha + EWMA + Basic + Two-Step,False,0.09997527722650536,0.2214930573221481,0.994946641726604
10,Simple alpha + EWMA + Enhanced + One-Step,False,0.09972831445756081,0.04993648817804326,0.05036538815436254
10,Simple alpha + EWMA + Enhanced + Two-Step,False,0.06592454194409324,0.0500350770959603,0.050575100094991485
10,AR1 alpha + SampleCov + Basic + One-Step,False,0.09984155960832297,0.24907538286647896,1.52
10,AR1 alpha + SampleCov + Basic + Two-Step,False,0.09980847152911712,0.2555445240315295,1.5460660828113735
10,AR1 alpha + SampleCov + Enhanced + One-Step,False,0.09970092247938162,0.049725497121818715,0.05031266031461081
10,AR1 alpha + SampleCov + Enhanced + Two-Step,False,0.07741821624420483,0.04999198935784548,0.05062400314673409
10,AR1 alpha + EWMA + Basic + One-Step,False,0.09999749637882405,0.26877632411068364,1.9369154427441462
10,AR1 alpha + EWMA + Basic + Two-Step,False,0.09997062542169445,0.2747392292873618,1.9246706164847318
10,AR1 alpha + EWMA + Enhanced + One-Step,False,0.09978032824944275,0.04999585638430774,0.05046375802096313
10,AR1 alpha + EWMA + Enhanced + Two-Step,False,0.06321728336881192,0.05004021373722586,0.05051318263435205
