seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
21,False,False,False,False,0.1000000910879045,0.09984251237745403,0.09999671794981421,0.09983756863959481,0.12013145557398468,0.04839780523655846,0.1217028178607671,0.04740305051779721
