seed,date,strategy,NYSE:WTRG,NYSE:SHAK,NYSE:PNR,NASDAQ:TCMD,NYSE:HRTG,NASDAQ:FAST,NASDAQ:NBIX,NYSE:INSW,NYSE:LUV,NASDAQ:MERC,NASDAQ:AAOI,NASDAQ:SAGE,NYSE:CLH,NASDAQ:CRDF,NASDAQ:SDGR,NASDAQ:MAT,NYSE:FDP,NASDAQ:VRA,NASDAQ:NTNX,NYSE:BBDC,NYSE:LXU,NASDAQ:TRS,NYSE:NOV,NYSE:FL,NYSE:TDG,NYSE:OMF,NYSE:FHN,NYSE:MXL,NYSE:SEM,NYSE:RDN,NYSE:SBOW,NASDAQ:KIDS,NYSE:FNV,NYSE:CE,NYSE:TPR,NASDAQ:NTAP,NASDAQ:PEP,NASDAQ:NFLX,NASDAQ:RDNT,NASDAQ:SPT,NASDAQ:EBAY,NASDAQ:QRVO,NYSE:PBI,NYSE:TMHC,NASDAQ:LIVN,NASDAQ:TCBI,NASDAQ:KALU,NYSE:GNW,NYSE:FDX,NASDAQ:POOL
21,2020-09-04,AR1 + Baseline,-1.4437171625668393e-07,-5.8625656646851435e-08,-1.1119162871685013e-07,-5.179741501670519e-08,-3.3183851628874183e-07,0.06899967169699903,-1.819680595050545e-07,-1.263670728403692e-08,6.300932663539932e-09,-3.2942301077809517e-08,0.00533982507853376,-1.1455159092663242e-07,-1.5240896077169013e-08,0.10000000596902696,0.09999998199643792,-1.1212753765753499e-07,-1.3870767468047857e-08,0.09999999003294961,5.321468216610004e-08,-3.583536063126551e-08,9.7397209416273e-09,-2.4053126635941475e-07,-4.4769015576618165e-08,-3.199260681121177e-08,-1.6207459858258713e-08,2.3958450757034776e-08,1.8166871532626525e-08,0.09999997215003703,-4.930377023563275e-10,1.832240285700274e-08,0.010501645624893276,-1.3117943450904946e-07,0.09999980859988904,-3.169834118877747e-07,1.0807659955154442e-09,-1.075713365282084e-07,-5.117013637889983e-07,0.0999999211358989,2.150842274534706e-08,0.039742276485128535,3.276419176074472e-07,0.10000028223097057,7.887781833698287e-09,1.1244148486679944e-08,-2.9749755991107775e-08,7.018257002410454e-09,-7.162702082718373e-08,1.308257113299878e-08,0.07541919555390633,0.09999962405346703
21,2020-09-08,AR1 + Baseline,-4.1172901793850176e-06,-7.934417194697337e-07,-2.499260232917951e-06,-1.3489310452717157e-06,-2.7562389630244127e-06,0.09999310967068611,-2.330683042721568e-06,-1.0575754417858933e-06,-1.1993887859833699e-06,-1.789638696109509e-06,0.003123179362771981,-1.6053145844478825e-06,-3.243797432775265e-07,0.07777814699653353,0.09999933739244339,-2.674519836387817e-06,-1.7222226921645516e-06,0.09999909300629518,-4.947301367993455e-07,-1.017037289604768e-06,-3.4290006655341433e-07,-2.7859742231811493e-06,-6.624578272136156e-07,-1.1971249593403886e-06,-5.360510081987054e-07,-2.579610494051786e-07,-5.689031589584261e-07,0.09999913981360489,-4.874150890872755e-07,1.8176603765913827e-07,0.00795061409876181,-1.5383405101818884e-06,0.09999343882826033,-1.9838973541980195e-06,-8.180973702405556e-07,-3.109455589954117e-06,-8.486229285326998e-06,0.09999665352947376,-2.465988495933526e-07,0.011235905765881814,-7.148052480538725e-06,0.09999770717168527,-1.1837564389854735e-07,-3.162464610334131e-07,-1.438472845962259e-06,-4.790179037999437e-07,-7.852493040020306e-07,-1.551065440792885e-07,0.09999638281165683,0.09999632916250717
21,2020-09-09,AR1 + Baseline,-2.064084578544292e-06,-5.254393212368998e-07,-1.3921227145999234e-06,-4.559527969180599e-07,-2.2737186516598822e-06,0.09999164670876427,-1.7346455111131957e-06,-6.65743725395681e-07,-8.331756284060118e-07,-1.0421666040240218e-06,-1.690662575211044e-07,-1.318732888779478e-06,-2.3173083093023751e-07,0.09999966777437362,0.09999963433641072,-1.2365059014660372e-06,-4.0660975980635947e-07,0.09999934150343558,-1.9436805106044992e-07,-6.470230459005682e-07,-3.316411903240655e-07,-1.5480800876728374e-06,-4.494869177113649e-07,-5.826942332652213e-07,-4.452485163942312e-07,-2.120039585247365e-07,-3.983961299431642e-07,0.09999959452510324,-1.1160080064093252e-07,6.396179473469737e-08,0.007942133885916098,-9.969613011069655e-07,0.09999589460165477,-1.2555076038738323e-06,-2.989694226164217e-07,-1.1933391457576279e-06,-5.1874350690757245e-06,0.09999738334900343,-1.9285277228338758e-07,0.011234782564119365,-4.680639677757857e-06,0.08087909812560842,-9.496310949201252e-08,-2.432714813895851e-07,-6.711312737141706e-07,-4.246159025229763e-07,-2.592917461817934e-07,4.671741578451714e-09,0.0999978839840491,0.09999764891718156
21,2020-09-10,AR1 + Baseline,-1.609555735822474e-06,-5.494134520246972e-07,-1.2223580042094141e-06,-5.951689022708791e-07,-2.1839911876948064e-06,0.09999445698866005,-2.0539363824151245e-06,-3.421217743646917e-07,-6.970059871615016e-07,-7.593993049606573e-07,-4.703778008625868e-07,-1.3267176972648222e-06,-3.3037059231794746e-07,0.09999957301157705,0.09999945735024962,-1.0609301729223825e-06,-4.1172720127436187e-07,0.09999960778547412,-4.931812794273429e-07,-8.030350648935076e-07,-1.5644762994749236e-07,-1.1940181826968593e-06,-2.474244340926682e-07,-4.6081543154316365e-07,-3.7411130924520343e-07,-1.5605949308622316e-07,-3.4548573785846016e-07,0.09999945640574698,-2.029964717145619e-07,-1.6031107853701317e-08,0.007940938293168203,-1.0992154396063119e-06,0.09999686015370864,-1.0709611295196047e-06,-3.280216005376158e-07,-1.1886948044734198e-06,-4.2130268901584986e-06,0.09999719464745925,-2.477858180660974e-07,0.011232256392019128,-4.005364720050604e-06,0.08087641584034203,-1.3547871528401167e-07,-2.838885877275317e-07,-6.158794019070918e-07,-3.3990998185395836e-07,-3.267422316204705e-07,-1.1834490495455715e-07,0.09999817324203425,0.09999765824785069
21,2020-09-11,AR1 + Baseline,-7.33399909942181e-07,-9.791117164748842e-08,-4.288542992261998e-07,-1.6062201248125348e-07,-1.134561079777945e-06,0.09999711624068655,-1.0095759699614406e-06,-1.0457998044210189e-07,-2.0388733753065657e-07,-2.3881618633820903e-07,-6.746311571096459e-08,0.037590965410218335,-1.4961716120446236e-08,0.09999992864728026,0.0999998548912077,-4.0681480566473964e-07,-1.9520564190651234e-07,0.08629090020949454,-7.474881246632975e-08,-2.479653139322302e-07,-1.0071597936958003e-08,-4.758229212259471e-07,-6.059880214838214e-09,-9.159309217787608e-08,-4.109749666434938e-08,2.98193385501459e-08,-2.6531038538145052e-08,0.09999994626542993,1.5381098711046263e-08,6.085549295418988e-08,0.0007048864923623759,-4.188857895763951e-07,0.09999837581527084,-3.561729881922611e-07,-3.0031581409457946e-08,-4.796443310041957e-07,-2.4309800990189736e-06,0.09999853759038992,-3.822440023338129e-09,0.011232278143192309,-2.2838932002720697e-06,0.06420099312600323,1.4697003848673081e-08,1.2302666385407641e-09,-1.7037785654204833e-07,-3.08144501237258e-08,-5.864873309106015e-08,7.661942380751996e-09,0.09999928870630902,0.09999883446171896
21,2020-09-14,AR1 + Baseline,-2.8403296442894483e-07,-1.1419797282598668e-08,-1.39017105805719e-07,-2.6545607750782928e-08,-5.114998374945757e-07,0.09999714574865033,-4.431209801142295e-07,-3.824990539606034e-09,-3.457400532315068e-08,-4.9063826485286126e-08,-1.0466637986143495e-08,0.03759098591792346,1.3949335420361943e-08,0.0999999919375785,0.09999982322934303,-1.194027478381591e-07,-3.504940380786839e-08,0.08629101612222448,-1.2549126739720751e-08,-6.29041504011951e-08,7.715338555434388e-09,-1.540799079021443e-07,1.3981443516970451e-08,5.546066281684133e-10,9.47207983049965e-09,1.805683549718457e-08,1.806583110183969e-08,0.09253472748543129,1.9542876839381244e-08,1.8809486222538123e-08,0.006391541427522227,-1.227541238449638e-07,0.0999983853636423,-1.0436520269727644e-07,9.930469446821347e-09,-1.6004305530336992e-07,-1.2958569964388738e-06,0.09999934072008843,8.171645780564945e-09,0.047548370487516506,-1.2086052565187416e-06,0.02965511238743719,7.479251880711134e-09,8.85452237236259e-09,-2.6266619470368877e-08,1.1982976839789248e-08,9.516795980162005e-09,1.7425451432488978e-08,0.099999323107825,0.0999988578809979
21,2020-09-15,AR1 + Baseline,-1.198222782783639e-06,-1.5163503330625656e-09,-3.705110745609944e-07,-2.898318499940908e-07,-1.1013885526413805e-06,0.09999492871190187,-7.262311690993638e-07,-1.648111538962994e-07,-2.5682866156760865e-07,-4.19431854508948e-07,-1.2543311190164153e-08,0.06392626665967724,1.2270817461903099e-07,0.09999986764741661,0.09999970543916036,-6.802855869774943e-07,-6.80087618585108e-07,0.09259619232723214,-2.4856156453769673e-08,-2.475122898570004e-07,3.470823493342013e-08,-6.307556144441295e-07,9.728463479703075e-08,-5.8671515824535135e-08,4.2023222236896537e-08,1.2294609698923196e-07,1.2074070201507656e-07,0.05973530271013009,9.602711192451032e-08,2.665523000876336e-07,0.02554447215584652,-5.351811559428938e-07,0.09999805635260296,-2.2804553343899023e-07,3.969240449304697e-08,-8.945787772319651e-07,-2.8597680011752604e-06,0.09999842651198292,5.290069698781548e-08,0.0582220350410651,-1.9462736830392285e-06,-4.3813377367032456e-07,-2.187964792514335e-08,9.712471701458447e-08,-1.6858443220035773e-07,4.6237921635234336e-08,-6.723353375521348e-08,3.991266736087359e-08,0.09999915542556645,0.09999844588515144
21,2020-09-16,AR1 + Baseline,-1.4579018023852196e-06,-2.6737880316307237e-07,-1.394908607718449e-06,-8.805591668960444e-07,-1.8772190879050548e-06,0.09999085732614126,-1.9998376662642658e-06,-3.036367314098361e-07,-4.090826787481787e-07,-2.3535963512920745e-07,-6.158271229337844e-07,0.06392279824977416,-1.9105265408431286e-07,0.09999939979047592,0.0999992538619067,-9.133471552486353e-07,-9.834485078538867e-08,0.09259589962607288,-5.159156400478102e-07,-8.445914283189243e-07,1.242508088289595e-07,-8.554031980765846e-07,3.735471598457929e-07,-2.2721820346088403e-07,1.0342556310800916e-07,-9.065562333284202e-08,2.2473845543234162e-07,0.05973277424857805,-1.9461138592073333e-08,2.184148687250405e-07,0.03783210619191832,-8.42162729530904e-07,0.09999299306298019,-5.355414552930765e-07,-1.6983008862115365e-07,-1.4888983030119598e-06,-3.541774370633389e-06,0.09999737189466852,-9.286052144404096e-09,0.05821731355421746,-3.4224015374216835e-06,-9.749886748671673e-07,-2.665163612144974e-09,-2.5955084101582734e-07,-5.476611872936115e-07,-3.560854021197793e-08,3.01829744110878e-08,-1.4097421515141012e-07,0.08774568712057737,0.09999765578974235
21,2020-09-17,AR1 + Baseline,-6.151872705295794e-07,-4.99739883337348e-08,-5.418938377364742e-07,-2.5801977964563093e-07,-9.370350858422259e-07,0.09777417752043113,-9.769718003829854e-07,-7.891544869308409e-08,-1.3459991326043693e-07,-7.789074498927118e-08,-1.332149586563397e-07,0.07090665771782009,-5.275020410912887e-08,0.09999989680702104,0.09999981825880269,-3.3504394955286126e-07,-1.6539034892041834e-08,0.061184205887375234,-1.186725232414412e-07,-3.1108658723264154e-07,2.274691900094216e-08,-3.479650991060438e-07,1.0131138911402532e-07,-5.1754691229038814e-08,2.198282250486602e-08,-2.6388834672609156e-08,9.714892823547862e-09,0.05973261763284314,-6.290141678432721e-10,1.2392454664214794e-08,0.06074470009449918,-3.177042932239967e-07,0.09999666135795673,-2.1409172203953995e-07,-2.4959931261910086e-08,-5.717527870614733e-07,-1.9557671347614208e-06,0.09999875068600732,-7.538890047145664e-09,0.05821702944381556,-1.8908534940212879e-06,-3.518228776453554e-07,1.0699188013456714e-08,-4.5722944911352904e-08,-1.709817651928391e-07,-1.0842762418833164e-08,1.1827285496036042e-08,-2.1448220023992892e-08,0.09145700268440597,0.09999893989680714
21,2020-09-18,AR1 + Baseline,-2.2578600836874953e-07,-9.044975854413779e-09,-1.9352918075579776e-07,-6.308989871600363e-08,-4.2273964405861173e-07,0.07315753619795044,-4.4935488249094534e-07,-6.625796191745708e-09,-2.5024140404750258e-08,-1.3969133626684334e-08,-2.6477393662243375e-08,0.09828145876230661,-3.2462781192814316e-08,0.09999997965545881,0.0716557575158635,-8.946759761909496e-08,3.696967741868496e-08,0.058577744766625306,-2.229353529443168e-08,-1.0962817699682578e-07,2.6379874394980714e-09,-1.2857165265935202e-07,1.1276742316576011e-08,-2.297550964099577e-09,-6.718899851159375e-09,-2.568805729681293e-08,-3.050865621495048e-09,0.059732480110124254,-9.555738654271882e-09,-3.2115967144232792e-09,0.04392039200882465,-9.579404688703764e-08,0.09605203669311503,-8.556885989993223e-08,2.3197612074961128e-09,-1.779143305945578e-07,-1.0093107241247345e-06,0.09999945242291775,-1.6934650253938142e-08,0.09862787713250341,-9.637134160215497e-07,-1.203382118554738e-07,8.309093231412268e-09,-1.708582792841198e-08,-4.570356850094375e-08,-8.852064918620032e-09,1.5169875964072098e-08,4.2962682042243174e-09,0.1000000448825178,0.09999956829235578
21,2020-09-21,AR1 + Baseline,7.844949647006398e-07,5.471036716839695e-07,7.119471477403483e-07,5.558966701015646e-07,8.927434461816982e-07,0.07316095728141249,8.837440796936769e-07,4.851676320857956e-07,6.301379026255124e-07,4.7600835011049607e-07,3.6268392833737547e-07,0.10000085745131633,5.078809619142114e-07,0.1000002602396977,0.0716587088467618,8.313300162746423e-07,7.901380458895213e-07,0.05521011394740046,5.898217835537223e-07,6.421904797265677e-07,2.039185988809938e-07,8.005611661049981e-07,4.828367813499819e-07,5.237820117748971e-07,4.932903540614312e-07,3.747644169419725e-07,4.4897143950757296e-07,0.07744456441837792,4.055119987050645e-07,2.6908565162156435e-07,0.02241314153984126,6.95769764284494e-07,0.09605418628685136,7.262667029295741e-07,4.48310943909089e-07,7.942982462620918e-07,6.327621118376238e-07,0.10000061770764336,3.273375059677975e-07,0.10000011852075023,0.0040344739917573475,5.732329151731211e-07,1.5038442216166595e-07,3.4353167113504747e-07,5.627739315414452e-07,4.0907448656790395e-07,5.60693336858862e-07,3.2858528727784773e-07,0.10000090967082625,0.10000083284952048
21,2020-09-22,AR1 + Baseline,3.143891657903376e-07,-2.1016154963079007e-07,-2.287582548814656e-08,1.0877881799778592e-07,1.8222092816234342e-07,0.013751590996732264,2.4874596237454883e-07,-8.487721328509172e-08,-7.17899318558294e-08,-6.245654645264131e-07,-2.6206594992730003e-08,0.10000001678607058,-2.4464398659925136e-07,0.09999987896073916,0.07165833129191913,4.390448310527801e-07,4.935296201799171e-07,0.026009041137144952,2.7366415813536803e-08,-8.765652284055031e-08,-1.6671480715601061e-07,-5.686324577294124e-07,-4.2842415251852307e-07,-1.384028446738326e-09,-2.7102989688639113e-07,-2.824263837522573e-07,-2.5988842580291416e-07,0.07744242437297494,-1.4584589938098285e-07,-2.427861239791604e-07,0.022404407758299678,9.690181120816062e-08,0.0960543436351945,-3.1195645551497306e-07,-4.8037026457933696e-08,3.317666470402657e-07,6.13409477554565e-07,0.10000040595706593,-2.8388882393737796e-07,0.09999986398275368,0.09268183625033431,-3.3571594047749055e-08,-2.1523264875581277e-07,-1.8546237480395577e-07,-2.842880293203429e-07,-2.2599455138554138e-07,-4.4927660077826527e-07,-1.6815927477144858e-07,0.10000014317283068,0.10000080549333426
