seed,date,strategy,NASDAQ:TILE,NASDAQ:PLMR,NYSE:PAGS,NYSE:ALLY,NYSE:MAN,NYSE:CACI,NASDAQ:VRRM,NYSE:OIS,NASDAQ:WINA,NYSE:HI,NASDAQ:GEVO,NASDAQ:CHTR,NYSE:MTZ,NASDAQ:ACIW,NASDAQ:BOKF,NYSE:ENR,NYSE:BYD,NYSE:KW,NASDAQ:TTMI,NYSE:UVV,NYSE:USFD,NASDAQ:NMFC,NASDAQ:POOL,NYSE:EGO,NYSE:MOH,NYSE:ONTO,NASDAQ:INGN,NYSE:MC,NYSE:HTH,NYSE:TPR,NYSE:VVV,NYSE:AON,NYSE:LXFR,NYSE:MYE,NYSE:ORCL,NYSE:MCK,NASDAQ:NWLI,NASDAQ:TXN,NASDAQ:TCMD,NASDAQ:NFLX,NASDAQ:CAPR,NASDAQ:FCFS,NASDAQ:SRCE,NYSE:VMI,NASDAQ:LXRX,NYSE:ECL,NASDAQ:ONEW,NASDAQ:FHB,NASDAQ:MRSN,NASDAQ:LSCC
7,2022-09-29,Simple + Baseline,1.390383714758065e-07,0.09999931547807653,0.005335610486046477,-2.0300686744558603e-07,-1.626307940236663e-07,-6.8097494813656e-07,-5.185176403560071e-07,4.8780150799003984e-09,0.04496777955993939,-4.441853801789663e-07,-1.5284351788020226e-07,4.3511571103876494e-07,-3.1367987088746e-07,-2.5190235042286677e-07,0.09999864907761004,-3.15289256789527e-07,-4.956733953621283e-07,-8.793154564764327e-08,0.09999956267335802,-1.220841395815081e-07,-2.1304040690316659e-07,-1.1484414804708917e-06,-2.54104590699245e-07,7.867343695526739e-09,0.09999855983849859,-4.496152389918319e-07,-2.708176877266447e-07,-2.3082138137156054e-07,-3.7493737753310455e-07,-4.0559002751991027e-07,-2.637050730251317e-07,-6.752709479315574e-07,-4.6041791859380864e-07,1.9328288112160973e-07,-4.2410153837227756e-07,0.08903179411015914,-8.824396673118473e-08,-6.407636911168417e-07,-1.9699722025543843e-07,0.09999958653998178,0.09999972051251033,2.1012839047203171e-07,-3.9602475680223604e-07,0.09999880866843275,-1.1560905175882533e-07,-4.247763739387581e-07,-3.466145212902596e-07,0.06068147417256981,0.09999975297956772,-4.7497074408303736e-07
7,2022-09-30,Simple + Baseline,6.624500824312897e-08,0.09999974891355759,0.005335089211487482,8.831429296172552e-09,6.779601950903026e-08,-2.2792417443207838e-07,-1.9243455134487116e-07,6.813925474808332e-08,0.044968014847959724,-8.970081251654335e-08,-7.966776119313836e-08,2.3303491883895552e-07,-9.383171406798997e-08,-6.50781698392132e-08,0.09999958366871797,-2.2153435683121073e-09,-1.7843890621963266e-07,8.029029503692355e-08,0.0999998587995687,1.2724530976875176e-07,-3.267948553947939e-08,-5.250073472772231e-07,-1.5266754429574718e-07,6.912484681930619e-08,0.0999993108619767,-1.7225805611823794e-07,-1.1915105804340254e-07,-6.235293817168318e-08,4.3703284630981645e-08,-1.3477966181918913e-07,-3.255338183791369e-08,-3.0334467176955015e-07,-1.1251743389623658e-07,2.522914474477547e-07,-1.4758154184270358e-07,0.10000057783012574,9.989291168787188e-08,-2.5903420926257474e-07,-1.0765804255951855e-07,0.09999984987730615,0.09999992086969374,2.452585316580666e-07,1.1456420841789311e-07,0.09999950140098221,-6.90653119035481e-08,-1.5423790395620525e-07,-1.0149304941131618e-07,0.049700776929367745,0.09999990922486279,-2.0593502351093771e-07
7,2022-10-03,Simple + Baseline,-2.696510651388283e-07,0.09999641689158356,0.032570380105899535,2.0497610716524261e-07,-6.656420001880882e-07,-2.2023922413995408e-06,-2.035489389220741e-06,-6.441277580699207e-08,0.04496043519593653,-2.128912180206396e-06,-1.1746062393327712e-07,1.1812972877905761e-06,-1.4328763920620382e-06,-3.0563361264949395e-07,0.09999654564241282,-2.3542582407953586e-06,-1.4063883695455301e-06,-8.04770400194725e-07,0.09999762994206529,-2.076278898263123e-06,2.6261062968862847e-08,-2.241587364929399e-06,-1.477450548745965e-06,0.09999473264004849,0.09999592248456508,-1.7668731142459848e-06,-7.520589197591742e-07,-5.074561696011716e-07,-1.2204669319577052e-06,-1.3101824637933922e-06,-1.3762353227449696e-06,-2.7190570445589612e-06,-2.3342433127773882e-06,3.9282508527248784e-08,-1.2721279332621991e-06,0.060443271849374126,-1.239360641978702e-06,-2.889035185881679e-06,-7.088908836990284e-07,0.0999983539297447,0.09999837331706503,-2.3736093844296903e-06,-2.5659072948039764e-06,0.0999950731256775,2.2909766474948477e-07,-2.0508287375169326e-06,-9.529755114350247e-07,0.015272739409232954,0.04682534462182241,-1.2369516432897183e-06
7,2022-10-04,Simple + Baseline,-5.8380212747710346e-08,0.09999731998695599,0.059067676236508056,-4.127311637178745e-09,-7.089431477027579e-07,-1.8765685559548703e-06,-1.6738975691080407e-06,-1.023341574763769e-07,0.044958327808894895,-1.9388436577237615e-06,-1.855019676986253e-08,1.1527851382888332e-06,-1.0594553480856367e-06,-1.3044827635447916e-07,0.09999643514134157,-2.0851723871340737e-06,-1.1683158163420326e-06,-6.683539011403754e-07,0.09999812372468281,-1.7999157873452687e-06,-3.1428161202380434e-08,-1.987509938999189e-06,-9.403610909924116e-07,0.09999699002582188,0.09999640057536957,-1.0412884578402777e-06,-4.391033594066889e-07,-5.591510924943477e-07,-1.3175438299038781e-06,-9.299070014220629e-07,-1.1021841136055878e-06,-2.302051759158738e-06,-1.8853699433318416e-06,1.4494121663188773e-08,-1.054010586773641e-06,0.00018530325378144353,-1.0814455469143197e-06,-2.4739357818035626e-06,-3.9910877018867295e-07,0.09999906306146139,0.09999930219895013,-2.0940533798229403e-06,-2.6320329914818668e-06,0.0999957521948089,1.1534436179900855e-07,-1.7373153064433325e-06,-6.998996284876207e-07,0.015270669472323074,0.0805760820891602,-7.150516283980688e-07
7,2022-10-05,Simple + Baseline,1.5569103066507777e-07,0.09999906051401099,0.051958387645550226,2.0768764141430565e-07,-1.280602301904499e-07,-7.499959104663236e-07,-6.315787105642462e-07,9.787285090011134e-08,0.028455616956425286,-7.977111989167427e-07,6.190790028677532e-08,8.944265678981973e-07,-2.9108249714912734e-07,1.7864799677998397e-07,0.09999828158034178,-8.91383628146563e-07,-3.504917690220393e-07,-8.760537717916608e-08,0.09999935966672331,-7.206829280847732e-07,1.9256997633518304e-07,-8.269912735905623e-07,-2.5528553316086977e-07,0.09999895894273259,0.0999982653986381,-2.2927799307561264e-07,5.3332899923709714e-09,-4.851209284145869e-08,-4.1876547126364696e-07,-2.2060546796395625e-07,-3.349755374103158e-07,-1.0252932728377705e-06,-7.151711601507587e-07,3.0136481481440147e-07,-2.862518127284771e-07,0.00018592767301582207,-3.2502412065571716e-07,-1.0906148255120154e-06,-9.712769025878125e-09,0.09999984767149211,0.09999996165612014,0.004147393814701346,-1.193563248050876e-06,0.09999792250531532,8.436318854436638e-08,-7.114370952932234e-07,-1.1957069308251062e-07,0.015271271665015893,0.10000013617932413,-1.1686032930132156e-07
7,2022-10-06,Simple + Baseline,-1.6335084011888647e-08,0.09999948925406879,0.05195813292897957,1.3814227001915568e-08,-1.6312942365066337e-07,-5.807453333498984e-07,-4.614172256444815e-07,-2.0972469730254756e-08,-3.430856209784836e-07,-5.808697715538685e-07,-1.6483347580213593e-08,3.7463276915430256e-07,-2.4355645210044406e-07,-1.0843394226129312e-08,0.09999886033932295,-6.310197148895877e-07,-2.6042534556271004e-07,-1.729669788693775e-07,0.09999958610328677,-5.55351289102418e-07,1.0304977523075983e-08,-6.233637430077325e-07,-2.4399849734577723e-07,0.09999945391248546,0.09999881875622053,-1.6061039396238015e-07,-8.311000694341975e-08,-1.2919006417464967e-07,-3.2930961413710764e-07,-1.707275482995139e-07,-3.080304179403776e-07,-7.415854806427702e-07,-4.956062122287115e-07,4.3920112220274394e-08,-2.983361273920909e-07,0.0001856795255038351,-3.193487934138102e-07,-7.506287600586579e-07,-4.49615471412679e-08,0.09999988633759159,0.09999993969406336,0.03289797505524234,-8.238775952066799e-07,0.09999865813002982,-3.369102317684223e-08,-5.428809589223779e-07,-1.1671546241781053e-07,0.02992609459233037,0.08504736800874534,-1.1014016606646707e-07
7,2022-10-07,Simple + Baseline,-4.802463928245191e-08,0.09999981369942691,0.07013895458730358,3.2237014494567904e-08,-6.18489258597579e-08,-1.6052919854873502e-07,-1.745101042743479e-07,4.536307513183247e-08,-9.532190453786061e-08,-3.0063854030988083e-07,-3.763784064772794e-08,3.2684935489922196e-07,-8.109412494869862e-08,-7.976172006561809e-09,0.09999941932907602,-2.686579225097655e-07,-1.2909134950364322e-07,-1.4366993237555907e-08,0.06452816141554392,-1.8162780385990135e-07,3.6784887459321227e-08,-1.6444617270941898e-07,-6.409816862945173e-08,0.09999987053351304,0.0999995956735785,-8.846700978725512e-08,2.6201944517160423e-08,-1.5323799915009973e-08,-1.390780458864411e-07,-1.1275015762724918e-07,-9.29381138743955e-08,-2.51043965537552e-07,-2.3448823141060456e-07,1.782443579341532e-07,-1.2093509840101794e-08,-9.463780354636422e-07,-6.656375847604302e-08,-3.279770248506264e-07,3.0998690559439984e-10,0.052942713141083605,0.097422667533422,0.09999987992283643,-3.5361042911890037e-07,0.09999932142672036,3.370818131626935e-08,-1.9088186180093066e-07,-5.678281817149242e-08,0.02992629133729934,0.08504738335246943,-7.656210660829956e-08
7,2022-10-10,Simple + Baseline,-1.74185591517857e-08,0.09999966400846237,0.07401017929289595,-4.0357161647530626e-08,-1.774942762674699e-07,-2.9295238776396677e-07,-2.404894659198612e-07,-2.9570153568009646e-08,-2.930447061483751e-07,-3.7000715157734587e-07,6.599259327509747e-08,2.0254582929882407e-07,-9.816990527283971e-08,-8.127185358963739e-08,0.09999920498727496,-3.868830696135437e-07,-1.4287037014630527e-07,-7.233810528267174e-08,-2.494242939231452e-07,-3.2041321957348935e-07,-1.314188730320621e-08,-2.892628495522928e-07,-7.654585853968068e-08,0.09999981781066224,0.09999945079913615,-3.6725826164339696e-08,6.519403409358136e-08,-8.708607711199324e-08,-3.130286598321832e-07,-1.36859771519474e-07,-1.479635539709291e-07,-3.723816498395582e-07,-3.03987874799845e-07,1.1847892300106662e-08,-1.2037853786003224e-07,-8.433798485208716e-07,-2.2229263582394144e-07,-3.126999705230393e-07,9.71978301918229e-09,0.044621700944240214,0.09999999164240024,0.09999969085684267,0.09368191741990499,0.0999992804258298,5.3806111086565984e-08,-2.387539195313796e-07,-8.32600290672029e-08,0.02992559225461968,0.057769494902606446,2.051992468341108e-08
7,2022-10-11,Simple + Baseline,1.4395112151603757e-07,0.10000008639293251,0.05913259830128642,5.607269004633209e-08,6.930614739093676e-08,-1.7221413157992572e-07,-4.622361806429925e-08,-1.8507148235896485e-08,7.726475340460997e-08,4.91526850564925e-08,4.3943335648521084e-08,-1.9059792490912758e-08,5.064477858901321e-08,1.2325451337882612e-07,0.09999984967981236,-4.8890168776551717e-08,6.708156863668804e-08,1.0068957527675508e-08,-1.2667067797230227e-07,-1.2574835136440615e-07,3.1693789072916614e-08,-2.138457961134209e-07,4.84083054032031e-08,0.09999992572748856,0.09999958106841939,1.2392828674111333e-07,1.533958019131059e-08,2.0728912125436393e-08,4.5449066185654706e-08,1.6337352003597828e-07,1.8061083727682652e-09,-2.1435332172160583e-07,5.314827114878484e-08,5.8419132700570064e-09,-7.806334022379924e-08,0.02828938291112575,-8.951600137056018e-08,-5.826821434465591e-08,2.4926418740157095e-08,1.1844835074577498e-07,0.10000002711333142,0.10000004835274542,0.09368229859909664,0.09999985069276653,-4.764489418354925e-08,-8.039006966537537e-08,1.43894630929067e-07,0.029925965881159006,0.0889701036209728,1.3371411915051904e-07
7,2022-10-12,Simple + Baseline,5.493604063821133e-08,0.1000008332360594,0.05595311029588938,3.0206082573073196e-07,4.156517582875485e-07,4.805742480995644e-07,4.569576259162694e-07,1.2747787393026117e-07,8.715792230774279e-07,5.840737748668581e-07,-1.2811581398504764e-07,-1.334215598927359e-07,3.5774559502920124e-07,2.6308740267807556e-07,0.10000102077303279,5.98360740429986e-07,3.328308797198174e-07,1.9980770923099831e-07,4.100065820443378e-07,5.113870501099047e-07,1.4627957267006208e-07,5.614200320819458e-07,2.6057730234787567e-07,0.1000004772089236,0.10000077740396053,4.1848718383081764e-08,-8.221516265070703e-09,3.1080130406614583e-07,5.169916175628957e-07,3.491533808877658e-07,3.2391513658615245e-07,5.88700685026952e-07,5.333797970273146e-07,3.4382037890206035e-07,4.54944747306481e-07,0.028291016171095154,4.234624743133991e-07,4.787318709374323e-07,3.7953989435477356e-08,2.4466292285184693e-07,0.10000023390016148,0.10000079484511577,0.09684107082445606,0.10000094063675306,-1.2268494639696594e-07,4.288002359566522e-07,2.823613494957872e-07,0.029927578082749526,0.08897019329591244,3.851689851604654e-08
7,2022-10-13,Simple + Baseline,1.656723489097792e-07,0.1000009040632694,0.028155001166383333,4.2367747229223715e-07,5.629142170193171e-07,7.31490677478603e-07,6.822613582804289e-07,1.7505938191666775e-07,1.0812354127583893e-06,7.460106804195221e-07,1.787632586594476e-08,8.08053920198578e-08,5.225700340301277e-07,4.1054238051802224e-07,0.10000129915231655,7.749728621629177e-07,4.81858869246349e-07,4.054811247357172e-07,5.377503713057089e-07,7.151576938069618e-07,2.875364225901985e-07,8.17734775717169e-07,4.1034548102512436e-07,0.08795587492919475,0.10000113085843668,1.4212567688305268e-07,1.9564616540064123e-07,4.858635562092486e-07,6.617981137301093e-07,4.0503109426061676e-07,5.294679449798273e-07,8.834979406378185e-07,6.582582118391088e-07,4.848269105657935e-07,6.661855495494995e-07,0.08174631240399484,6.391487446825042e-07,7.100018999178612e-07,1.4620823991481822e-07,2.9513255195563836e-07,0.10000026098708018,0.10000089338261045,0.10000392876004459,0.10000119217137061,1.945131823126005e-08,6.66883434374765e-07,3.500403690746377e-07,0.024180870749887156,0.07793419238570745,1.6052219720618038e-07
7,2022-10-14,Simple + Baseline,3.1264913379832184e-07,0.09999704928435034,0.028151519934455256,-4.6936385076443443e-07,-1.5004187600641362e-06,-2.813128547694097e-06,-2.6189631085044723e-06,-7.122542463499687e-07,0.0880457288901326,-1.5343036288911016e-06,-1.864469733287668e-08,2.786112797986385e-07,-1.5398174039231954e-06,5.406062654898614e-08,0.09999475454833726,-1.914282249827896e-06,-1.2914503249135156e-06,-9.632255294432529e-07,-1.999094004526321e-06,-2.656845937510826e-06,-2.4178146698694586e-07,-3.7369440715900673e-06,-3.7270236197306963e-07,-2.1182666819583516e-06,0.09999444786399353,1.8477118033891434e-07,1.8574272018026853e-07,-1.2396802190142163e-06,-6.353387888180284e-07,-5.43606403623651e-07,-1.3118870536190812e-06,-3.098295746035058e-06,-1.58742420469256e-06,-6.0422167448852e-07,-1.962791710375532e-06,0.09999530395920138,-1.9278376311515154e-06,-1.8748130718548664e-06,-6.004239352495998e-08,-2.112551634470496e-07,0.09999928153714631,0.09999671248301899,0.09999484378346142,0.09999561341776977,4.2716275325286157e-07,-1.334695893087885e-06,-3.540311312780728e-07,0.024177556068091036,0.059698740991283625,2.747503387564148e-07
