date,seed,strategy,asset,weight
2020-03-25,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.019999996916111422
2020-03-26,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.01999992678039243
2020-03-27,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.019998975315732418
2020-03-30,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.015015390495921687
2020-03-31,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.015015376908965788
2020-04-01,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.01501825554421414
2020-04-02,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.015018912910310562
2020-04-03,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.015018934760013196
2020-04-06,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.015018928304343523
2020-04-07,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.015019605055027425
2020-04-08,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0014507442711512131
2020-04-09,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0014507086479881696
2020-04-13,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0014524377710675846
2020-04-14,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,1.1155357629333794e-07
2020-04-15,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,7.352284575234684e-08
2020-04-16,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,1.8992879321161032e-07
2020-04-17,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,3.1314473646596874e-08
2020-04-20,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,2.009801165879304e-07
2020-04-21,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-04-22,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,1.283995149714613e-09
2020-04-23,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-04-24,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,5.077150996918464e-10
2020-04-27,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,1.6147313841813626e-07
2020-04-28,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,5.3484571054915665e-08
2020-04-29,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-04-30,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-05-01,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,1.4348652639030796e-07
2020-05-04,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,8.708394721308652e-08
2020-05-05,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-05-06,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-05-07,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,1.2343005550552293e-08
2020-05-08,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-05-11,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-05-12,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-05-13,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,2.3314489073085146e-08
2020-05-14,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,7.297348537108457e-09
2020-05-15,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-05-18,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-05-19,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-05-20,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-05-21,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-05-22,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-05-26,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-05-27,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-05-28,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-05-29,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-06-01,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-06-02,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-06-03,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-06-04,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-06-05,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-06-08,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-06-09,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,9.496159023259559e-08
2020-06-10,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,2.4910082370706265e-08
2020-06-11,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,6.492907840383769e-09
2020-06-12,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-06-15,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-06-16,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-06-17,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,3.819135468973899e-09
2020-06-18,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,3.8075966085973417e-07
2020-06-19,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,7.472860403367176e-08
2020-06-22,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-06-23,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-06-24,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-06-25,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-06-26,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-06-29,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,1.2315245739844253e-08
2020-06-30,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,6.589512043700167e-08
2020-07-01,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,9.434992923129602e-08
2020-07-02,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,1.7843969579396862e-07
2020-07-06,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,1.5687371313304566e-07
2020-07-07,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-07-08,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-07-09,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,4.0408129218406895e-08
2020-07-10,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-07-13,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,2.2700105719482925e-07
2020-07-14,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-07-15,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-07-16,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-07-17,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-07-20,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-07-21,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-07-22,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,8.606089374073956e-08
2020-07-23,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-07-24,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-07-27,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-07-28,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,4.58300496377224e-08
2020-07-29,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,1.5485073088248944e-07
2020-07-30,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-07-31,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-08-03,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0
2020-08-04,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,9.695218017455706e-09
2020-08-05,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,3.0993901101494536e-08
2020-08-06,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,8.514295475750702e-09
2020-08-07,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.007503050516254636
2020-08-10,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.007503014063773224
2020-08-11,11,Simple alpha + Enhanced + One-Step,NYSE:HTH,0.0075029376386713306
