seed,date,strategy,cost_coeff
7,2020-03-20,simple,0.00877983672776911
7,2020-03-23,simple,0.009085832403986041
7,2020-03-24,simple,0.013937465987032965
7,2020-03-25,simple,0.01266064119300353
7,2020-03-26,simple,0.012297539640378656
7,2020-03-27,simple,0.01168533452520846
7,2020-03-30,simple,0.010697146972571975
7,2020-03-31,simple,0.009883786843328001
7,2020-04-01,simple,0.010062904922644994
7,2020-04-02,simple,0.009418621663774778
7,2020-04-03,simple,0.00904197284754682
7,2020-04-06,simple,0.009437363266238352
7,2020-04-07,simple,0.009193097475371021
7,2020-04-08,simple,0.009263416086701186
7,2020-04-09,simple,0.00914498256477029
7,2020-04-13,simple,0.008989511154641177
7,2020-04-14,simple,0.008691781318181232
7,2020-04-15,simple,0.008590176039169572
7,2020-04-16,simple,0.008300691119240176
7,2020-04-17,simple,0.008225891620174041
7,2020-04-20,simple,0.008026298039177019
7,2020-04-21,simple,0.0078123390478839205
7,2020-04-22,simple,0.0075201004946302335
7,2020-04-23,simple,0.00660311239424939
7,2020-04-24,simple,0.006364816916404433
7,2020-04-27,simple,0.006190759983820136
7,2020-04-28,simple,0.006061675102076443
7,2020-04-29,simple,0.006685135098462864
7,2020-04-30,simple,0.006790062888855079
7,2020-05-01,simple,0.006544770102722442
7,2020-05-04,simple,0.0064379918241814485
7,2020-05-05,simple,0.006293113725963238
7,2020-05-06,simple,0.005828204547698759
7,2020-05-07,simple,0.005708799618779556
7,2020-05-08,simple,0.005417984841252656
7,2020-05-11,simple,0.005242033052858435
7,2020-05-12,simple,0.005194574912029765
7,2020-05-13,simple,0.005327502675429666
7,2020-05-14,simple,0.005111861103872805
7,2020-05-15,simple,0.00511978967109587
7,2020-05-18,simple,0.005347254615306161
7,2020-05-19,simple,0.005295182517998595
7,2020-05-20,simple,0.005278675048790761
7,2020-05-21,simple,0.005245038381273761
7,2020-05-22,simple,0.005065408387927017
7,2020-05-26,simple,0.00514589177310642
7,2020-05-27,simple,0.005184893183701502
7,2020-05-28,simple,0.005107261614959246
7,2020-05-29,simple,0.004395956888554936
7,2020-06-01,simple,0.004190281519702282
7,2020-06-02,simple,0.0039652594600691335
7,2020-06-03,simple,0.004231556267157935
7,2020-06-04,simple,0.0042286095867078485
7,2020-06-05,simple,0.004333615832818409
7,2020-06-08,simple,0.004323183009979334
7,2020-06-09,simple,0.00428470625790657
7,2020-06-10,simple,0.00434920212210503
7,2020-06-11,simple,0.004671774275446492
7,2020-06-12,simple,0.004505668003535645
7,2020-06-15,simple,0.0044889462178808745
7,2020-06-16,simple,0.004483915163956356
7,2020-06-17,simple,0.004083516250705163
7,2020-06-18,simple,0.003971247332083763
7,2020-06-19,simple,0.0038703002216494095
7,2020-06-22,simple,0.0038055193394807975
7,2020-06-23,simple,0.0038305725292444802
7,2020-06-24,simple,0.0038087303654660565
7,2020-06-25,simple,0.0035232164505142184
7,2020-06-26,simple,0.0034977611840195256
7,2020-06-29,simple,0.003551492996678198
7,2020-06-30,simple,0.0035586906755641517
7,2020-07-01,simple,0.003665596076209213
7,2020-07-02,simple,0.003369143986153773
7,2020-07-06,simple,0.0033922076393344833
7,2020-07-07,simple,0.0032656526376319225
7,2020-07-08,simple,0.0031686732956531403
7,2020-07-09,simple,0.003168915210872295
7,2020-07-10,simple,0.003060413520648641
7,2020-07-13,simple,0.0025445399169710934
7,2020-07-14,simple,0.0024548985388581847
7,2020-07-15,simple,0.0026461650611595503
7,2020-07-16,simple,0.0025180767359064007
7,2020-07-17,simple,0.00244748418640164
7,2020-07-20,simple,0.0025285482962443375
7,2020-07-21,simple,0.0026028623931592626
7,2020-07-22,simple,0.002610286475862659
7,2020-07-23,simple,0.002644727852485836
7,2020-07-24,simple,0.0025209342251080297
7,2020-07-27,simple,0.0025481326648610888
7,2020-07-28,simple,0.00243120860974401
7,2020-07-29,simple,0.0023611317244131547
7,2020-07-30,simple,0.0023850369105307785
7,2020-07-31,simple,0.002289513428264981
7,2020-08-03,simple,0.002379232109391169
7,2020-08-04,simple,0.002346889985362086
7,2020-08-05,simple,0.0023256956866106898
7,2020-08-06,simple,0.0023176068074338687
7,2020-08-07,simple,0.002305372091445534
7,2020-08-10,simple,0.002295588968875917
7,2020-08-11,simple,0.0023150103837921237
7,2020-08-12,simple,0.0023174178265311617
7,2020-08-13,simple,0.002074949854495131
7,2020-08-14,simple,0.0020728607754316075
7,2020-08-17,simple,0.0020318720005789697
7,2020-08-18,simple,0.001990412351815143
7,2020-08-19,simple,0.0018514618945767811
7,2020-08-20,simple,0.0022481752951978356
7,2020-08-21,simple,0.0022762447279564553
7,2020-08-24,simple,0.0022991857667363745
7,2020-08-25,simple,0.002186709731474463
7,2020-08-26,simple,0.002217366734475599
7,2020-08-27,simple,0.002185777244846637
7,2020-08-28,simple,0.002091287336195188
