date,seed,strategy,asset,weight
2020-03-25,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.019999999999594457
2020-03-26,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.019999999998964638
2020-03-27,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.02000001234645258
2020-03-30,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.020000012620007872
2020-03-31,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.020000075937482063
2020-04-01,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.020000083514083913
2020-04-02,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.02000008282076908
2020-04-03,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.015000049805630966
2020-04-06,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.015000009620214737
2020-04-07,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.004983360199711931
2020-04-08,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.0
2020-04-09,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,4.1816154162638913e-08
2020-04-13,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.0
2020-04-14,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.0
2020-04-15,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,2.0831551381566042e-08
2020-04-16,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.0
2020-04-17,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,1.833014515233516e-08
2020-04-20,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,2.0111804447442716e-09
2020-04-21,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.0
2020-04-22,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.0
2020-04-23,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.0
2020-04-24,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,1.5382449400648698e-07
2020-04-27,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,4.344713304612231e-08
2020-04-28,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,2.306464640390044e-08
2020-04-29,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,8.557590610171984e-09
2020-04-30,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,7.1466175978978346e-09
2020-05-01,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.0
2020-05-04,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.0
2020-05-05,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.0
2020-05-06,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.0
2020-05-07,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.0
2020-05-08,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.0
2020-05-11,20,AR1 alpha + Enhanced + One-Step,NASDAQ:MGNI,0.0
