seed,date,strategy,cost_coeff
5,2020-03-20,simple,0.006073507762231751
5,2020-03-23,simple,0.006259598458476214
5,2020-03-24,simple,0.009264376252562474
5,2020-03-25,simple,0.008227671389869696
5,2020-03-26,simple,0.008361493250988174
5,2020-03-27,simple,0.007993424360339299
5,2020-03-30,simple,0.007377202136288595
5,2020-03-31,simple,0.006759545633573382
5,2020-04-01,simple,0.007024797075027596
5,2020-04-02,simple,0.006584189108553386
5,2020-04-03,simple,0.00636814267062957
5,2020-04-06,simple,0.006894431329010469
5,2020-04-07,simple,0.006593643055999554
5,2020-04-08,simple,0.006708545173194819
5,2020-04-09,simple,0.006722399666292146
5,2020-04-13,simple,0.006616539523225704
5,2020-04-14,simple,0.006460282768578727
5,2020-04-15,simple,0.006406361240121973
5,2020-04-16,simple,0.006214897751677601
5,2020-04-17,simple,0.00621625266122434
5,2020-04-20,simple,0.006065514773955934
5,2020-04-21,simple,0.0059704665576083265
5,2020-04-22,simple,0.00588659972278384
5,2020-04-23,simple,0.005270970925572025
5,2020-04-24,simple,0.005210731190000081
5,2020-04-27,simple,0.005053666170292056
5,2020-04-28,simple,0.004961051336998944
5,2020-04-29,simple,0.005571848430816891
5,2020-04-30,simple,0.005637750797994121
5,2020-05-01,simple,0.005481020346578536
5,2020-05-04,simple,0.005453338576956697
5,2020-05-05,simple,0.005413304864092422
5,2020-05-06,simple,0.004992613730668402
5,2020-05-07,simple,0.005000705443188589
5,2020-05-08,simple,0.004851402353996129
5,2020-05-11,simple,0.004713858590370147
5,2020-05-12,simple,0.004656457547214044
5,2020-05-13,simple,0.004764981153229088
5,2020-05-14,simple,0.004579173990662767
5,2020-05-15,simple,0.004628808107317576
5,2020-05-18,simple,0.0047828416042135155
5,2020-05-19,simple,0.004765963335689087
5,2020-05-20,simple,0.0047104081506318075
5,2020-05-21,simple,0.004569960095573056
5,2020-05-22,simple,0.00447899987027558
5,2020-05-26,simple,0.004541062749088241
5,2020-05-27,simple,0.00449542814984022
5,2020-05-28,simple,0.004453523512708134
5,2020-05-29,simple,0.0037618203476947683
5,2020-06-01,simple,0.0036937744300392732
5,2020-06-02,simple,0.0034737563418973786
5,2020-06-03,simple,0.0036139426964696374
5,2020-06-04,simple,0.003561998691017304
5,2020-06-05,simple,0.003671502185684793
5,2020-06-08,simple,0.0037280988640615354
5,2020-06-09,simple,0.003599562098672104
5,2020-06-10,simple,0.0035757092762571272
