seed,date,strategy,NASDAQ:KIDS,NASDAQ:NTAP,NASDAQ:CRUS,NASDAQ:MTRX,NYSE:THO,NASDAQ:ITCI,NASDAQ:KALU,NASDAQ:MDB,NASDAQ:CRDF,NASDAQ:UBSI,NASDAQ:HWC,NASDAQ:VRA,NASDAQ:SRCE,NYSE:FL,NYSE:EGO,NYSE:BBW,NASDAQ:RVNC,NYSE:IEX,NYSE:WCN,NASDAQ:RYTM,NASDAQ:FCFS,NYSE:MC,NYSE:QTWO,NASDAQ:AOSL,NASDAQ:NFLX,NYSE:KEX,NYSE:ELAN,NYSE:SBOW,NASDAQ:CHTR,NASDAQ:CAPR,NYSE:HI,NASDAQ:RPD,NASDAQ:GEVO,NASDAQ:QURE,NASDAQ:CENX,NYSE:JOE,NASDAQ:RDNT,NYSE:PINS,NYSE:TD,NYSE:NEM,NYSE:DHI,NYSE:AMCR,NYSE:GHC,NYSE:VST,NYSE:TPR,NASDAQ:SLM,NASDAQ:NBIX,NASDAQ:AAOI,NYSE:RYAM,NYSE:CHGG
5,2022-05-25,enhanced,0.0,0.0,0.09999237743834849,0.0,0.0,0.09999518364105268,0.0,0.0,0.0,0.0,0.0,0.0,0.04285304597088301,0.0,0.0,0.08104259302856558,0.0,0.0,0.09999269743228338,0.0,0.0,0.0,0.0,0.012536082566187386,0.0,0.015546573882113019,0.0,0.0999954923001517,0.0,0.022410293237330195,0.0,0.0,0.0,0.0,0.0,0.005972359215466252,0.0,0.0,0.09999285860698504,0.0999936545605153,0.0,0.09999228532625402,0.0,0.09999402166056229,0.0,0.0,0.019690481133301626,0.0,0.0,0.0
5,2022-05-26,enhanced,0.0,0.0,0.09998991538761189,0.0,0.0,0.09999325674203954,0.0,0.0,0.0,0.0,0.0,0.0,0.04740530258284565,0.0,0.0,0.06710866289383652,0.0,0.0,0.09998768844635637,0.0,0.0,0.0,0.0,0.018539164689791974,0.0,0.02366098675239356,0.0,0.09999363311062931,0.0,0.023103651522753232,0.0,0.0,0.0,0.0,0.0,0.0004046610475300824,0.0,0.0,0.09998798660466794,0.09999009993958032,0.0,0.09998782943966521,0.0,0.09999077610648242,0.0,0.0,0.019856384733816033,0.0,0.0,0.0
5,2022-05-27,enhanced,0.0,0.0,0.09989190908498663,0.0,0.0,0.0999985227592931,0.0,0.0,0.0,0.0,0.0,0.0,0.042865180569681534,0.0,0.0,0.06766121787789439,0.0,0.0,0.0999916002293871,0.0,0.0,0.0,0.0,0.025118964869636672,0.0,0.024009991285076672,0.0,0.09999887681636778,0.0,0.02063196355235598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999191208245904,0.09999526639848208,0.0,0.09999245440811644,0.0,0.09999590807261621,0.0,0.0,0.01985623199364653,0.0,0.0,0.0
5,2022-05-31,enhanced,8.951848566158736e-10,1.6594561600203778e-09,0.10000001891686879,1.0781577042509192e-09,1.4595709884345648e-09,0.09999971935225457,2.0466137811449715e-09,7.576847227746648e-11,6.633094875088695e-10,2.821539653096874e-09,2.8114426245038248e-09,1.3731558798423175e-09,0.043541288695078596,5.662864980765017e-10,1.311228630432645e-09,0.06432512473903564,3.667728048370753e-12,1.7609963017698446e-09,0.09999966747268116,4.476418144699166e-10,2.02061989448364e-09,1.666723286470971e-09,2.1919865677208847e-10,0.0238229662676504,5.0046369770174e-10,0.02347344426845391,9.261187770818514e-10,0.09999982885611888,1.3869789841619881e-09,0.01931452241415749,2.4275454922360693e-09,4.61934966409444e-11,2.5163803571629323e-10,6.061474273467625e-10,3.464154220439854e-10,1.354016683269325e-09,4.718644840087517e-10,8.270054776127929e-10,0.10000009543693787,0.10000002394015038,1.3534098659688242e-09,0.10000005495100006,2.4125207513177542e-09,0.10000001781846049,1.67519234415723e-09,2.5476653168447712e-09,0.025523185252053642,2.995780793755944e-10,1.0117250414519108e-09,2.9405628812091193e-10
5,2022-06-01,enhanced,0.0,0.0,0.09999933526166323,0.0,0.0,0.0999994037297938,0.0,0.0,0.0,0.0,0.0,0.0,0.04664176188039556,0.0,0.0,0.058825106968297326,0.0,0.0,0.09999893613914418,0.0,0.0,0.0,0.0,0.024310556634409737,0.0,0.024122416886366085,0.0,0.09999943750640103,0.0,0.014814085525150292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999925725823319,0.0999992916123591,0.0,0.09999923718177033,0.0,0.09999933281328834,0.0,0.0,0.03129184060272772,0.0,0.0,0.0
5,2022-06-02,enhanced,0.0,0.0,0.09999645471357614,0.0,0.0,0.0999973163794284,0.0,0.0,0.0,0.0,0.0,0.0,0.04611684144992047,0.0,0.0,0.04781105260048956,0.0,0.0,0.09999570642215898,0.0,0.0,0.0,0.0,0.03450365818222171,0.0,0.022610813299111902,0.0,0.099997363999584,0.0,0.013868566521466763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999611046019212,0.09999655261385296,0.0,0.09999616253143861,0.0,0.09999672738488284,0.0,0.0,0.0351166734416756,0.0,0.0,0.0
5,2022-06-03,enhanced,0.0,0.0,0.09999472179929843,0.0,0.0,0.09999617908868146,0.0,0.0,0.0,0.0,0.0,0.0,0.046658213438353996,0.0,0.0,0.046137890134605765,0.0,0.0,0.09999045923163159,0.0,0.0,0.0,0.0,0.03246334621046444,0.0,0.01852365998369444,0.0,0.0999962889160718,0.0,0.015042771322022027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999246077299527,0.09999446665312572,0.0,0.09999330314731324,0.0,0.09999482160336097,0.0,0.0,0.04122141769838099,0.0,0.0,0.0
5,2022-06-06,enhanced,0.0,0.0,0.09999036060225848,0.0,0.0,0.09999285665409519,0.0,0.0,0.0,0.0,0.0,0.0,0.05199999423260575,0.0,0.0,0.04289204527135242,0.0,0.0,0.09998479538431354,0.0,0.0,0.0,0.0,0.03455321448817674,0.0,0.021365372336549334,0.0,0.09999307242125592,0.0,0.0026597683424187508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09998675688187021,0.099989787808557,0.0,0.09998770094205485,0.0,0.09999043269346126,0.0,0.0,0.0466138419410307,0.0,0.0,0.0
5,2022-06-07,enhanced,0.0,0.0,0.09999097128359057,0.0,0.0,0.09999416481089207,0.0,0.0,0.0,0.0,0.0,0.0,0.05285233588244483,0.0,0.0,0.032451081670283086,0.0,0.0,0.09998362725735593,0.0,0.0,0.0,0.0,0.03816556441722144,0.0,0.029372041571921956,0.0,0.09999448838658313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09998585670412193,0.0999902299575872,0.0,0.09998720538965088,0.0,0.09999107331305587,0.0,0.0,0.04724135935529112,0.0,0.0,0.0
5,2022-06-08,enhanced,0.0,0.0,0.09917925747840972,0.0,0.0,0.09999290596685419,0.0,0.0,0.0,0.0,0.0,0.0,0.049646029480401824,0.0,0.0,0.03524476142393035,0.0,0.0,0.09998065714844674,0.0,0.0,0.0,0.0,0.03598836481624977,0.0,0.030724750968963835,0.0,0.09999318035430241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09998338109725814,0.09998866510662013,0.0,0.09998507933935667,0.0,0.09998967215741571,0.0,0.0,0.04930329466179063,0.0,0.0,0.0
