seed,strategy,final_equity_gross,final_equity_net,cum_return_gross,cum_return_net,sharpe_gross,sharpe_net,max_drawdown_gross,max_drawdown_net,avg_turnover,max_turnover,avg_max_weight,avg_cost_coeff,avg_realised_tc,has_nan_weights
25,Simple alpha + SampleCov + Basic + One-Step,2.2162687057062636,1.4543617262153599,1.2162687057062636,0.45436172621535986,0.8883174023481664,0.4869421656711051,-0.39600297325431333,-0.4749409419946685,0.1963703398605791,0.7999784459001265,0.09999791795936898,0.002,0.0004112140281371209,False
25,Simple alpha + SampleCov + Basic + Two-Step,2.2166269749472547,1.443458337309798,1.2166269749472547,0.443458337309798,0.8885025308017308,0.47974867685229966,-0.3959088250277413,-0.4771299799003572,0.2001014362106177,0.7942372948094845,0.09997336807495569,0.002,0.0004187110737391863,False
25,Simple alpha + SampleCov + Enhanced + One-Step,2.2098476923386587,1.9957505037543621,1.2098476923386587,0.9957505037543621,0.8834509136111032,0.7866672380816484,-0.3754476253779475,-0.3988659719964003,0.04982279613855209,0.05019897820380435,0.0998267310063663,0.002,9.939252242050158e-05,False
25,Simple alpha + SampleCov + Enhanced + Two-Step,2.466337494435851,2.2267234912609055,1.4663374944358512,1.2267234912609055,1.0285610769719509,0.926214252817143,-0.31534831073043823,-0.33270264219160794,0.05004111812136009,0.05091069463401058,0.076278337522915,0.002,9.968952237439084e-05,False
25,Simple alpha + EWMA + Basic + One-Step,2.0358124871357637,1.302344712280593,1.0358124871357637,0.3023447122805929,0.7946390272578142,0.37832729336945903,-0.416236395697421,-0.5090408580129917,0.21527652025451863,0.9198521962554305,0.09999791085500635,0.002,0.0004361803578474528,False
25,Simple alpha + EWMA + Basic + Two-Step,2.0301875724696314,1.286167122047861,1.0301875724696314,0.286167122047861,0.7921409287084835,0.36663508173975407,-0.4180215793225205,-0.5127213526019845,0.2198882709540083,0.9280850799964719,0.09997596112867757,0.002,0.00044566370030120635,False
25,Simple alpha + EWMA + Enhanced + One-Step,2.3978854363191053,2.165537039855391,1.3978854363191053,1.165537039855391,0.9458540000292898,0.851203253193819,-0.4021956839546158,-0.4248313521123853,0.049852841227348614,0.050331985694579987,0.09976962083459272,0.002,9.941972797831063e-05,False
25,Simple alpha + EWMA + Enhanced + Two-Step,2.494923388918663,2.2525599387581137,1.494923388918663,1.2525599387581137,1.0365384967684026,0.9346758979513818,-0.31558993771621124,-0.3326647169807293,0.05003650697910047,0.050584847383116895,0.0690019852756392,0.002,9.96815901707154e-05,False
25,AR1 alpha + SampleCov + Basic + One-Step,3.3254525467478504,2.0235999632139547,2.3254525467478504,1.0235999632139547,1.2741305812140866,0.8000899314351516,-0.19774998118515374,-0.278600281662037,0.21729360561346547,1.56,0.09984233665753181,0.002,0.00048382585723837974,False
25,AR1 alpha + SampleCov + Basic + Two-Step,3.320180554836189,1.996863636823869,2.320180554836189,0.996863636823869,1.2727275702157053,0.7875166028928653,-0.1976621230378992,-0.28326046589961107,0.22322129948116998,1.5425572861632368,0.09981420112765069,0.002,0.0004952566469438225,False
25,AR1 alpha + SampleCov + Enhanced + One-Step,3.3151470539778702,2.99728474023715,2.3151470539778702,1.9972847402371499,1.2813051503966253,1.1845006504825848,-0.21097794854851137,-0.22352556954738123,0.04921156834534629,0.050216906963507016,0.09959247115737335,0.002,9.831713942436988e-05,False
25,AR1 alpha + SampleCov + Enhanced + Two-Step,3.017764085188698,2.725985861173096,2.017764085188698,1.725985861173096,1.2161685100572528,1.1158151923834334,-0.20158270490175967,-0.21671923303191065,0.04990368799547726,0.05094271552229391,0.0792457992933081,0.002,9.916656608752411e-05,False
25,AR1 alpha + EWMA + Basic + One-Step,3.345979510450264,1.9106593004324954,2.345979510450264,0.9106593004324954,1.2860331852218831,0.7495270922264686,-0.215446469502789,-0.33086535904374237,0.25533132495359717,1.7915300237718328,0.09999779894297223,0.002,0.0005463457209530721,False
25,AR1 alpha + EWMA + Basic + Two-Step,3.330936588129094,1.879118481500945,2.330936588129094,0.879118481500945,1.2821802256229404,0.733774946764576,-0.2147548515998009,-0.3341369059194017,0.26095431443566525,1.7267504267917346,0.099971406052033,0.002,0.0005581755669500529,False
25,AR1 alpha + EWMA + Enhanced + One-Step,3.185714557320855,2.877601931376384,2.185714557320855,1.8776019313763839,1.262287370154042,1.1628413406960019,-0.200463052391615,-0.2044850831108137,0.04968166335306579,0.05057704696007101,0.09974783188112457,0.002,9.92493939781414e-05,False
25,AR1 alpha + EWMA + Enhanced + Two-Step,2.831664664549373,2.5566234335729603,1.8316646645493728,1.5566234335729603,1.178636279752413,1.0751459905873901,-0.20184815738479822,-0.21889138775753814,0.05003683867891109,0.05087613582799822,0.06674318864246644,0.002,9.96816894438219e-05,False
