seed,strategy,has_nan_weights,avg_max_weight,avg_turnover,max_turnover
25,Simple alpha + SampleCov + Basic + One-Step,False,0.09999791795936898,0.1963703398605791,0.7999784459001265
25,Simple alpha + SampleCov + Basic + Two-Step,False,0.09997336807495569,0.2001014362106177,0.7942372948094845
25,Simple alpha + SampleCov + Enhanced + One-Step,False,0.0998267310063663,0.04982279613855209,0.05019897820380435
25,Simple alpha + SampleCov + Enhanced + Two-Step,False,0.076278337522915,0.05004111812136009,0.05091069463401058
25,Simple alpha + EWMA + Basic + One-Step,False,0.09999791085500635,0.21527652025451863,0.9198521962554305
25,Simple alpha + EWMA + Basic + Two-Step,False,0.09997596112867757,0.2198882709540083,0.9280850799964719
25,Simple alpha + EWMA + Enhanced + One-Step,False,0.09976962083459272,0.049852841227348614,0.050331985694579987
25,Simple alpha + EWMA + Enhanced + Two-Step,False,0.0690019852756392,0.05003650697910047,0.050584847383116895
25,AR1 alpha + SampleCov + Basic + One-Step,False,0.09984233665753181,0.21729360561346547,1.56
25,AR1 alpha + SampleCov + Basic + Two-Step,False,0.09981420112765069,0.22322129948116998,1.5425572861632368
25,AR1 alpha + SampleCov + Enhanced + One-Step,False,0.09959247115737335,0.04921156834534629,0.050216906963507016
25,AR1 alpha + SampleCov + Enhanced + Two-Step,False,0.0792457992933081,0.04990368799547726,0.05094271552229391
25,AR1 alpha + EWMA + Basic + One-Step,False,0.09999779894297223,0.25533132495359717,1.7915300237718328
25,AR1 alpha + EWMA + Basic + Two-Step,False,0.099971406052033,0.26095431443566525,1.7267504267917346
25,AR1 alpha + EWMA + Enhanced + One-Step,False,0.09974783188112457,0.04968166335306579,0.05057704696007101
25,AR1 alpha + EWMA + Enhanced + Two-Step,False,0.06674318864246644,0.05003683867891109,0.05087613582799822
