seed,date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover,trading_cost_paid,cost_coeff
21,2020-03-23,Simple alpha + SampleCov + Basic + One-Step,0.9894552887826306,0.9894552887826306,-0.010544711217369487,-0.010544711217369487,0.8000000440601375,0.0,0.009352276643476745
21,2020-03-24,Simple alpha + SampleCov + Basic + One-Step,1.0736069470154836,1.066204018938129,0.08504846978622801,0.07756664805938403,0.20004164844634179,0.007481821726843991,0.012301455951119762
21,2020-03-25,Simple alpha + SampleCov + Basic + One-Step,1.1012614769477007,1.0910441417623689,0.025758523646939785,0.023297720120187725,0.45099168776356086,0.0024608035267520583,0.01123144364898851
21,2020-03-26,Simple alpha + SampleCov + Basic + One-Step,1.1548352162007598,1.1385943795730589,0.04864761037637138,0.043582322649092724,0.24431913928390267,0.005065287727278655,0.010903484948609703
21,2020-03-27,Simple alpha + SampleCov + Basic + One-Step,1.0736580820595154,1.0555257310206438,-0.07029326175928838,-0.07295719181712769,0.9054052176782121,0.0026639300578393103,0.010323369691141593
21,2020-03-30,Simple alpha + SampleCov + Basic + One-Step,1.0724449417812936,1.0444672562171389,-0.0011299130500604243,-0.010476745832441136,0.3338629380690462,0.009346832782380712,0.009683619266599879
21,2020-03-31,Simple alpha + SampleCov + Basic + One-Step,1.0724351746050522,1.0410809795555664,-9.107391774378715e-06,-0.0032421089712634365,0.1782298511084253,0.003233001579489058,0.008966637039302663
21,2020-04-01,Simple alpha + SampleCov + Basic + One-Step,0.9673634112904032,0.937417366551587,-0.09797493200774969,-0.0995730543922079,0.8009118257776566,0.001598122384458205,0.009301790481943024
21,2020-04-02,Simple alpha + SampleCov + Basic + One-Step,0.9587760515108752,0.9221121613651027,-0.008877077300321855,-0.01632699129821607,0.3389534910025504,0.007449913997894216,0.008773477160703239
21,2020-04-03,Simple alpha + SampleCov + Basic + One-Step,0.9367568419663546,0.8981927953422115,-0.022965956971726507,-0.025939757683578014,0.3727033568637717,0.0029738007118515065,0.00842842007338743
