seed,date,strategy,NASDAQ:HRTX,NYSE:WAT,NASDAQ:TER,NYSE:SFL,NYSE:SBOW,NASDAQ:FATE,NYSE:FDP,NASDAQ:INTU,NYSE:CACI,NYSE:HESM,NASDAQ:OPCH,NASDAQ:SITM,NYSE:FCF,NYSE:VMI,NASDAQ:AAOI,NYSE:JWN,NASDAQ:PFBC,NYSE:TREX,NASDAQ:IDXX,NYSE:THO,NASDAQ:IPGP,NYSE:PAGS,NYSE:FHN,NYSE:ANET,NYSE:SRE,NYSE:CHGG,NASDAQ:OTTR,NYSE:LXU,NYSE:SON,NASDAQ:AXON,NYSE:MRK,NYSE:IDA,NYSE:UBER,NYSE:HII,NASDAQ:WDC,NASDAQ:ROKU,NASDAQ:LXRX,NASDAQ:EEFT,NASDAQ:MSEX,NYSE:USFD,NASDAQ:CAPR,NASDAQ:PBYI,NASDAQ:DGII,NASDAQ:SRCE,NASDAQ:PCRX,NASDAQ:BOKF,NYSE:OLN,NASDAQ:SFM,NASDAQ:IRDM,NASDAQ:NWLI
3,2020-03-20,simple,2.9587887154447174e-08,2.958788395181762e-08,2.958788431002212e-08,2.9587884349677855e-08,2.958788632454388e-08,2.958788473149107e-08,2.95878838882787e-08,2.958788363635156e-08,0.10000002958788345,0.10000002368408192,0.10000002959822232,0.09999863108212108,2.958788419875218e-08,2.958788398276073e-08,0.10000002958788339,2.9585871488325452e-08,2.960089919947301e-08,2.958788400438895e-08,2.9587884142622345e-08,2.958788389230462e-08,2.9587883952578618e-08,2.958788421579273e-08,2.958788467061318e-08,2.958788488700098e-08,2.9587883929868203e-08,2.9587883993704364e-08,2.9575944886713544e-08,2.9587883997274515e-08,0.10000002958788318,2.958788431237766e-08,2.958788401430725e-08,2.958787306302634e-08,0.10000002958788307,2.9587884009721274e-08,2.9587884010872054e-08,0.10000002958788322,2.9590696036462326e-08,2.958788398488458e-08,2.958788410423753e-08,0.10000002958788343,2.9587883816549528e-08,2.958788397262217e-08,0.09999995459103275,2.9587882920106025e-08,2.9587883623333166e-08,2.9587883931514557e-08,2.958788452915382e-08,2.9587883945740104e-08,2.9587883796008787e-08,2.9587894167041342e-08
3,2020-03-23,simple,0.0,0.0,2.7704159764500984e-07,0.0,0.0,8.716506084785877e-08,0.0,0.0,0.0,0.0,0.0999990961505783,0.09999878307156852,0.0,0.0,0.0999991114415929,0.0,5.722337815940473e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.701454675626904e-08,0.0,0.0999994459367052,1.719093925226642e-07,0.09999928660982975,0.0,7.1178831175973e-06,0.0,1.1278328204686362e-07,0.0999991834098847,0.0,0.09999939606648367,0.09999942407025786,1.0732725977420129e-07,0.0,0.0,0.09999908093780821,1.0659316710942885e-07,0.0,0.09999907675848184,3.273403287234463e-08,0.0,0.0,0.0,0.0,2.619478086808329e-09,2.525249574073269e-08
3,2020-03-24,simple,8.318559523291477e-08,7.846496896605545e-08,1.2895875403829409e-07,6.827841987080397e-08,6.487876969146807e-08,7.9998228166142e-08,6.481677840502134e-08,5.790447882434987e-08,7.217291457501632e-08,0.004117761907513376,0.09999973560135014,0.09999990852341374,6.79484059536924e-08,7.202161790555118e-08,9.957392909994328e-08,5.0815067193057834e-08,5.298136422663922e-08,5.546732286829542e-08,4.873656153592868e-08,5.6674955699057534e-08,5.4874757580705015e-08,5.584698487831742e-08,5.8169642879808585e-08,5.1267662742774737e-08,6.41092440397594e-08,0.0999998877549745,6.688528215850108e-08,0.09821011257463762,7.106927020590374e-08,6.898900436952306e-08,6.730902012416994e-08,6.844540500542711e-08,0.09999985292438075,5.248874414102051e-08,0.09999989174511462,0.09999988565185014,4.492380873842057e-08,6.705577132532474e-08,7.0204878301155e-08,0.09999982480042989,0.0976708216845042,5.294083256678313e-08,0.09999985380922585,4.402405797907746e-08,5.5922149122974196e-08,4.399723598898811e-08,5.688637007972057e-08,5.907407520826233e-08,4.179525170083839e-08,4.386502385007593e-08
3,2020-03-25,simple,0.0,0.0,0.0,0.0,2.366238197124292e-08,0.0,0.0,0.0,0.0,0.09999985661672021,0.09999974411242288,0.0999998925400579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60546462890693e-08,0.0,4.5034858523381506e-08,0.0,0.0,1.174967466659921e-08,0.09999983664320777,0.0,0.1000000778404079,0.0,0.0,0.0,0.0,1.2607523129440954e-06,2.5357525101137625e-08,0.09999982965149253,0.099999815835145,0.0,0.0,0.0,0.09999983934095785,0.09999986428527585,0.0,0.09999982792215056,0.0,0.0,0.0,3.260076224513735e-08,0.0,0.0,0.0
3,2020-03-26,simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999987993398117,0.09999875336675673,0.027365281060145782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999862992990394,0.0,0.0,0.0,0.09999880071594205,0.0,0.09999868038089542,0.0,0.0,0.0,0.0,0.0999987393051772,0.0,0.09999872980598783,0.07264604700394477,0.0,0.0,0.0,0.09999867849413799,0.0,0.0,0.09999886059729664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-03-27,simple,0.0,0.0,0.0,0.09999936837359771,0.0,0.0,0.0,0.0,0.0,0.0,0.09999868139027983,0.057239366049103735,0.0,0.0,0.10000011321625109,0.0,0.0,0.0,0.021973647307957384,0.0,0.0,0.0,0.0,0.0,0.0,0.09999902688393761,0.0,0.09999893595207031,0.0,0.0,0.0,8.153947966132797e-08,0.0999987446948562,0.0,0.09999875984077036,0.020795282441114293,0.0,0.0,2.208192202699912e-07,0.0999987583324667,3.6650585379723436e-09,0.0,0.09999887278273602,0.0,0.0,0.0,1.3671110013133593e-07,0.0,0.0,0.0
3,2020-03-30,simple,0.0,0.0,6.281485197164383e-08,0.02738163270484515,0.0,0.0,0.0,0.0,0.0,0.0,0.09999688487806084,0.09999685151121558,0.0,0.0,0.09999770747854578,1.1069330536137561e-07,0.0,0.0,0.09999745735861852,0.0,0.0,0.0,0.0,0.0,0.0,0.09999711460952136,0.0,0.01811388700097289,0.0,8.825537640363713e-08,0.0,0.0,0.09999707811702013,0.0,0.09999737829478902,0.05452968597594616,0.0,0.0,0.0,0.09999714753312886,5.618833815838914e-07,5.6379401532914687e-08,0.09999629451101881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-03-31,simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999976600452598,0.09999683024215657,0.026864022693797833,0.0,0.0,0.0999968755054971,0.0,0.0,0.0,0.09999664880759801,0.0,0.0,0.0,0.0,0.0,0.0,0.09999675818692283,0.0,0.09999759896361063,0.0,0.0,0.0,0.0,0.09999681907925714,0.0,0.07316259266993692,2.1544294680018776e-07,0.0,0.0,0.0,0.09999681176918715,1.6972289869071396e-07,0.0,0.09999699687093051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-04-01,simple,0.0,0.0,0.0,0.09999919789560492,0.0,0.0,0.0,0.0,0.005820694905065825,0.09999853342915777,0.09999814408701084,0.059682667379004406,0.0,0.09999848201205425,0.09999783550174689,0.0,0.0,0.0,0.09999785208115454,0.0,0.0,0.0,0.0,0.0,1.0501614080978844e-07,0.09999798550198989,0.0,0.0,0.0,7.191053048549217e-08,0.0,0.0,0.0,0.0,0.07305178166480508,0.061457912441226746,0.0,8.011447837585046e-08,0.0,9.938809385840517e-08,0.0,0.0,0.09999855667193532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-04-02,simple,0.0,0.0,0.0,0.09999788593027101,0.0,0.0,0.0,0.0,0.0999980081330594,0.0999981167489925,0.09999774173099983,0.01811353363687706,0.0,0.09999739936236106,0.09999745862210141,0.0,0.0,0.0,0.09999739528234879,0.0,0.0,0.0,0.0,0.0,0.0,0.09999753776708646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08190682302414878,0.0,0.0,0.0,0.0,0.0,0.0,0.09999809976175378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-04-03,simple,0.0,0.0,0.0,0.09999869098430711,0.09999931308131768,0.0,0.0,0.0,0.0,0.09999909870737556,1.4192234943200438e-08,0.04639854105156238,0.0,0.09999802045335941,0.09999839293586549,0.0,0.0,0.0,0.09999839812392207,0.0,0.0,0.0,0.0,0.0,0.0,0.09999846296739325,0.0,1.6439530365910468e-10,0.0,0.0,0.0,0.0,1.4624717720773883e-08,0.0,0.05361238768393879,0.09999954345451359,0.0,0.0,0.0,0.0,3.259986228870202e-08,0.0,0.0999990889752345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-04-06,simple,0.0,0.0,0.0,0.05032498122351411,0.09999937547805324,0.0,0.0,0.0,0.0,0.09999939197939102,0.0,0.07282242264125413,0.0,0.09999851694520019,0.09999909577223767,0.0,0.0,0.0,0.09999899400321204,0.0,0.0,0.0,0.0,0.0,0.0,0.0999991130117005,0.0,6.912772397331833e-08,0.0,5.2767129848679933e-08,0.0,0.0,3.835826851992307e-08,0.0,0.09999963421641654,0.076858892547792,0.0,0.0,0.0,0.0,8.089722640816464e-08,5.519794882680674e-09,0.09999933551108496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-04-07,simple,0.0,0.0,0.0,0.03499338471117635,0.0999984135185236,0.0,0.0,0.0,0.039364127780272595,0.09999852845404586,1.1566103479556259e-07,0.04717360851889427,0.0,0.09999766588974143,0.09999848331033373,0.0,0.0,0.0,0.099998438784424,3.1990217569101876e-09,0.0,0.0,0.0,0.0,5.3742833259578974e-08,0.09999854994200502,0.0,8.07571332046155e-08,0.0,1.2484036911772404e-07,0.0,0.0,9.61148465927021e-08,0.0,0.09999889802461308,0.07848030418381931,0.0,6.983820345687895e-08,0.0,1.341937292915514e-07,5.168141933645409e-08,9.880004132462445e-09,0.09999885697355583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-04-08,simple,0.0,0.0,0.014110907493388699,0.0,0.0999968091690214,0.0,0.0,0.0,0.05499191482283401,0.09999710339383933,0.09999851349158335,0.010361281403593296,0.0,0.09999620478655348,0.09999759177850434,0.0,0.0,0.0,0.0999971712367524,0.0,0.0,0.0,0.0,0.0,0.0,0.0999979523170382,0.0,1.4220782927066296e-07,0.0,3.172474584912775e-07,0.0,0.0,3.9043129316752497e-07,0.0,0.09999856292718268,1.1580724630476476e-06,0.0,0.0,0.0,2.9056698450495843e-07,0.020555455393811546,0.0,0.09999817090596515,0.0,0.0,0.0,0.0,0.0,6.235390376601714e-08,0.0
3,2020-04-09,simple,0.0,0.0,0.0,0.06933921997298742,0.09999545080513644,0.0,0.0,0.0,0.0,0.09999528715212962,0.0999955509422111,0.0,0.0,0.09999283113283482,0.09999488605051639,1.7726030109151105e-07,0.0,0.0,0.09999488777424875,0.0,0.0,0.0,0.0,0.0,0.0,0.09999481953683911,0.0,2.7529490578482963e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.09364868751622075,0.036244788422619835,0.0,0.0,0.0,0.0,5.052353154469624e-07,4.775817943562811e-08,0.09999458508209069,0.0,0.0,0.0008080000634630899,0.0,0.0,0.0,0.0
3,2020-04-13,simple,0.0,0.0,0.0,0.09999560283358801,0.09498541644427448,0.0,0.0,0.0,0.0,0.09999542109681794,0.09999487879327013,0.0,0.0,0.09999162678881007,0.09999329526554826,0.0,0.0,0.0,0.09999379919035671,0.0,0.0,0.0,0.0,0.0,0.0,0.09999332220277167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999521809376624,0.0,0.0,0.0,0.0,0.005066682349614374,0.0,0.0999947369411821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-04-14,simple,0.0,0.0,0.0,0.09999642452443865,0.07409278999396449,0.0,0.0,0.0,0.011912815927269067,0.09999748331519413,0.09999674103354866,4.40953683556269e-07,0.0,0.09999324966187695,0.09999502885721837,0.0,0.0,0.0,0.09999542780590406,0.0,0.0,0.0,0.0,0.0,0.0,0.09999476010953572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999636333157409,0.0,0.0,0.0,0.0,0.014031560333042923,0.0,0.09999691415274936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
