seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
18,False,False,False,False,0.10000007396686947,0.09982409383280609,0.09999456879721605,0.0998181898678224,0.14622446482136686,0.05745848318685025,0.14566024262320582,0.058585569585768306
