date,seed,strategy,asset,target_weight
2020-03-25,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-03-26,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-03-27,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,7.724047473155242e-11
2020-03-30,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,2.3285958563817285e-08
2020-03-31,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,4.235452255795444e-11
2020-04-01,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,1.0230712602621594e-06
2020-04-02,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-03,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-06,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-07,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-08,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,2.175082763536339e-08
2020-04-09,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-13,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-14,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-15,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-16,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,7.026713536009581e-09
2020-04-17,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-20,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-21,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-22,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-23,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-24,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-27,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-28,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-29,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-04-30,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,1.3417313204986755e-07
2020-05-01,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-05-04,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-05-05,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-05-06,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,2.701852640754626e-07
2020-05-07,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,8.775885912127003e-08
2020-05-08,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,2.6381582900271273e-07
2020-05-11,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-05-12,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-05-13,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-05-14,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,1.412084015038055e-07
2020-05-15,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,2.9841480186360767e-07
2020-05-18,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,8.063871460730378e-08
2020-05-19,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-05-20,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,2.2013666240783972e-07
2020-05-21,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,2.2421315577176677e-07
2020-05-22,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,1.9761815168082122e-07
2020-05-26,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,5.294416311817444e-07
2020-05-27,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-05-28,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-05-29,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-06-01,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,4.660926860692118e-08
2020-06-02,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
2020-06-03,14,Simple alpha + Enhanced + Two-Step,NYSE:HTH,0.0
